                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   57412467 |   67822665 |   67705725 |   67634146 |   57787108 |   67760752 |   59222788 |   58959198 |   58710022 |   68911089 |   72323063 |   72568335
  Cycles                             |   25251160 |   33285620 |   33285620 |   33285620 |   25251160 |   33285620 |   25251160 |   25251160 |   25251160 |   33285620 |   33285620 |   33285620
  IPC                                |       2.27 |       2.04 |       2.03 |       2.03 |       2.29 |       2.04 |       2.35 |       2.33 |       2.33 |       2.07 |       2.17 |       2.18
  Time (ns)                          |   11477800 |   11477800 |   11477800 |   11477800 |   11477800 |   11477800 |   11477800 |   11477800 |   11477800 |   11477800 |   11477800 |   11477800
  Idle time (ns)                     |        371 |     325750 |     327072 |     328155 |     329166 |     330187 |     331200 |     332231 |     333291 |     334341 |     335380 |     336397
  Idle time (%)                      |       0.0% |       2.8% |       2.8% |       2.9% |       2.9% |       2.9% |       2.9% |       2.9% |       2.9% |       2.9% |       2.9% |       2.9%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |     491219 |    4259194 |    4220649 |    4196791 |     914164 |    4238799 |    1629710 |    1541518 |    1458348 |    4858943 |   23877369 |   23959126
  num incorrect                      |      11618 |       3761 |       3746 |       3743 |       3753 |       3750 |       3164 |       3193 |       3162 |       3249 |       1025 |       1023
  misprediction rate                 |      2.31% |      0.09% |      0.09% |      0.09% |      0.41% |      0.09% |      0.19% |      0.21% |      0.22% |      0.07% |      0.00% |      0.00%
  mpki                               |       0.20 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.05 |       0.05 |       0.05 |       0.05 |       0.01 |       0.01
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    5469481 |    5275577 |    5275235 |    5275239 |    5275382 |    5275384 |    5211065 |    5211212 |    5211212 |    5211214 |      81881 |      81882
    num misses                       |        246 |         38 |         38 |         38 |         38 |         38 |         38 |         38 |         38 |         38 |         31 |         31
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.04% |      0.04%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   26487328 |   27714059 |   27693848 |   27681922 |   26041136 |   27703325 |   26053103 |   26009660 |   25968381 |   27668059 |   12282618 |   12323498
    num misses                       |       5878 |       1966 |       2385 |       3237 |       1224 |       5995 |       3994 |       2142 |       1472 |        853 |         47 |         52
    miss rate                        |      0.02% |      0.01% |      0.01% |      0.01% |      0.00% |      0.02% |      0.02% |      0.01% |      0.01% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.10 |       0.03 |       0.04 |       0.05 |       0.02 |       0.09 |       0.07 |       0.04 |       0.03 |       0.01 |       0.00 |       0.00
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       6124 |       2004 |       2423 |       3275 |       1262 |       6033 |       4032 |       2180 |       1510 |        891 |         78 |         83
    num misses                       |        642 |        147 |        133 |        194 |        134 |        134 |        131 |        130 |        132 |        128 |         78 |         83
    miss rate                        |     10.48% |      7.34% |      5.49% |      5.92% |     10.62% |      2.22% |      3.25% |      5.96% |      8.74% |     14.37% |    100.00% |    100.00%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    5469481 |    5275577 |    5275235 |    5275239 |    5275382 |    5275384 |    5211065 |    5211212 |    5211212 |    5211214 |      81881 |      81882
    num cache misses                 |      76133 |      56782 |      56782 |      56781 |      56809 |      56781 |      54606 |      54632 |      54638 |      54584 |        221 |        222
    miss rate                        |      1.39% |      1.08% |      1.08% |      1.08% |      1.08% |      1.08% |      1.05% |      1.05% |      1.05% |      1.05% |      0.27% |      0.27%
    mpki                             |       1.33 |       0.84 |       0.84 |       0.84 |       0.98 |       0.84 |       0.92 |       0.93 |       0.93 |       0.79 |       0.00 |       0.00
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   26487328 |   27714059 |   27693848 |   27681922 |   26041136 |   27703325 |   26053103 |   26009660 |   25968381 |   27668059 |   12282618 |   12323498
    num cache misses                 |     191015 |     115090 |     114522 |     114991 |     154953 |     115019 |     119695 |     128317 |     127043 |      96575 |      12502 |       7829
    miss rate                        |      0.72% |      0.42% |      0.41% |      0.42% |      0.60% |      0.42% |      0.46% |      0.49% |      0.49% |      0.35% |      0.10% |      0.06%
    mpki                             |       3.33 |       1.70 |       1.69 |       1.70 |       2.68 |       1.70 |       2.02 |       2.18 |       2.16 |       1.40 |       0.17 |       0.11
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     280637 |     183882 |     184529 |     183467 |     223362 |     183431 |     185713 |     200099 |     195184 |     167538 |      22322 |      15334
    num cache misses                 |      74224 |      66719 |      65803 |      67085 |      67243 |      67052 |      50577 |      51558 |      59182 |      51944 |      12723 |       8051
    miss rate                        |     26.45% |     36.28% |     35.66% |     36.57% |     30.10% |     36.55% |     27.23% |     25.77% |     30.32% |     31.00% |     57.00% |     52.50%
    mpki                             |       1.29 |       0.98 |       0.97 |       0.99 |       1.16 |       0.99 |       0.85 |       0.87 |       1.01 |       0.75 |       0.18 |       0.11
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     100552 |      87418 |      87839 |      87407 |      87712 |      87188 |      70859 |      77579 |      80289 |      76100 |      22322 |      15334
    num cache misses                 |      21365 |       5432 |       4679 |       4701 |       4504 |       8250 |       4944 |      29645 |      29529 |      20910 |       3508 |       7082
    miss rate                        |     21.25% |      6.21% |      5.33% |      5.38% |      5.13% |      9.46% |      6.98% |     38.21% |     36.78% |     27.48% |     15.72% |     46.18%
    mpki                             |       0.37 |       0.08 |       0.07 |       0.07 |       0.08 |       0.12 |       0.08 |       0.50 |       0.50 |       0.30 |       0.05 |       0.10
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      10066 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      10029 |          0 |          0 |          0
  average dram access latency (ns)   |      77.82 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |      77.90 |        inf |        inf |        inf
  average dram queueing delay        |      16.57 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |      16.64 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |       6694 |         66 |         50 |         54 |         50 |         52 |         54 |         51 |          9 |         51 |         59 |         15
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       4745 |       4375 |       3755 |       3712 |       3709 |       7324 |       4114 |      28804 |      22845 |      19046 |       2562 |       2662
