                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |  176899859 |  194339442 |  177998227 |  178364732 |  178709314 |  194632411 |  179368297 |  179791942 |  198254893 |  197268899 |  182073442 |  196568446
  Cycles                             |   87836760 |  115784820 |   87836760 |   87836760 |   87836760 |  115784820 |   87836760 |   87836760 |  115784820 |  115784820 |   87836760 |  115784820
  IPC                                |       2.01 |       1.68 |       2.03 |       2.03 |       2.03 |       1.68 |       2.04 |       2.05 |       1.71 |       1.70 |       2.07 |       1.70
  Time (ns)                          |   39925800 |   39925800 |   39925800 |   39925800 |   39925800 |   39925800 |   39925800 |   39925800 |   39925800 |   39925800 |   39925800 |   39925800
  Idle time (ns)                     |    2187261 |    2408803 |    1827483 |    1600377 |    1354826 |    1939088 |     993003 |     812865 |    1042874 |    1044784 |     311548 |    1316183
  Idle time (%)                      |       5.5% |       6.0% |       4.6% |       4.0% |       3.4% |       4.9% |       2.5% |       2.0% |       2.6% |       2.6% |       0.8% |       3.3%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   30281336 |   35418343 |   30810157 |   31034168 |   30943647 |   36660527 |   30960118 |   31285502 |   36653713 |   36848382 |   31190476 |   36689920
  num incorrect                      |     120152 |     123800 |     128929 |     134084 |     138871 |     138671 |     141525 |     139551 |     140278 |     135849 |     132407 |     124123
  misprediction rate                 |      0.40% |      0.35% |      0.42% |      0.43% |      0.45% |      0.38% |      0.46% |      0.44% |      0.38% |      0.37% |      0.42% |      0.34%
  mpki                               |       0.68 |       0.64 |       0.72 |       0.75 |       0.78 |       0.71 |       0.79 |       0.78 |       0.71 |       0.69 |       0.73 |       0.63
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    6907012 |    7137906 |    6831492 |    6860043 |    6990977 |    6863868 |    7153821 |    7097040 |    7453726 |    7207032 |    7580327 |    7282790
    num misses                       |        291 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   66036919 |   69730247 |   65895485 |   65797845 |   66085156 |   68204914 |   66416889 |   66238329 |   70308098 |   69476073 |   67675061 |   69230965
    num misses                       |      65628 |      66650 |      64313 |      65022 |      65472 |      64379 |      64259 |      64692 |      66470 |      65392 |      66231 |      63672
    miss rate                        |      0.10% |      0.10% |      0.10% |      0.10% |      0.10% |      0.09% |      0.10% |      0.10% |      0.09% |      0.09% |      0.10% |      0.09%
    mpki                             |       0.37 |       0.34 |       0.36 |       0.36 |       0.37 |       0.33 |       0.36 |       0.36 |       0.34 |       0.33 |       0.36 |       0.32
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      65919 |      66677 |      64340 |      65049 |      65499 |      64406 |      64286 |      64719 |      66497 |      65419 |      66258 |      63699
    num misses                       |       1868 |       1315 |       1187 |       1159 |       1466 |       1482 |       1175 |       1468 |       1081 |       2599 |       1706 |       1043
    miss rate                        |      2.83% |      1.97% |      1.84% |      1.78% |      2.24% |      2.30% |      1.83% |      2.27% |      1.63% |      3.97% |      2.57% |      1.64%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    6907012 |    7137906 |    6831492 |    6860043 |    6990977 |    6863868 |    7153821 |    7097040 |    7453726 |    7207032 |    7580327 |    7282790
    num cache misses                 |      26721 |        386 |      10713 |      10485 |      10569 |        378 |      10584 |      10877 |        389 |        385 |      10757 |        384
    miss rate                        |      0.39% |      0.01% |      0.16% |      0.15% |      0.15% |      0.01% |      0.15% |      0.15% |      0.01% |      0.01% |      0.14% |      0.01%
    mpki                             |       0.15 |       0.00 |       0.06 |       0.06 |       0.06 |       0.00 |       0.06 |       0.06 |       0.00 |       0.00 |       0.06 |       0.00
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   66036919 |   69730247 |   65895485 |   65797845 |   66085156 |   68204914 |   66416889 |   66238329 |   70308098 |   69476073 |   67675061 |   69230965
    num cache misses                 |   13004677 |    9915954 |   13050349 |   12935844 |   13042743 |    9338091 |   12990238 |   12940550 |    9733654 |    9518541 |   13285145 |    9489124
    miss rate                        |     19.69% |     14.22% |     19.80% |     19.66% |     19.74% |     13.69% |     19.56% |     19.54% |     13.84% |     13.70% |     19.63% |     13.71%
    mpki                             |      73.51 |      51.02 |      73.32 |      72.52 |      72.98 |      47.98 |      72.42 |      71.98 |      49.10 |      48.25 |      72.97 |      48.27
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   13064487 |    9947530 |   13091625 |   12977664 |   13084759 |    9370134 |   13031468 |   12982842 |    9766192 |    9550167 |   13328379 |    9521575
    num cache misses                 |    2727205 |     371860 |    2968246 |    2623133 |    2923526 |     370142 |    3016920 |    2434228 |     372973 |     371336 |    3193732 |     370633
    miss rate                        |     20.87% |      3.74% |     22.67% |     20.21% |     22.34% |      3.95% |     23.15% |     18.75% |      3.82% |      3.89% |     23.96% |      3.89%
    mpki                             |      15.42 |       1.91 |      16.68 |      14.71 |      16.36 |       1.90 |      16.82 |      13.54 |       1.88 |       1.88 |      17.54 |       1.89
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2761282 |     403448 |    2998806 |    2654467 |    2954988 |     402221 |    3047580 |    2465638 |     405551 |     402592 |    3226208 |     402713
    num cache misses                 |      91175 |     105678 |      81551 |      76772 |      78563 |     100438 |      87299 |      81806 |      91743 |      80939 |      73700 |      98212
    miss rate                        |      3.30% |     26.19% |      2.72% |      2.89% |      2.66% |     24.97% |      2.86% |      3.32% |     22.62% |     20.10% |      2.28% |     24.39%
    mpki                             |       0.52 |       0.54 |       0.46 |       0.43 |       0.44 |       0.52 |       0.49 |       0.46 |       0.46 |       0.41 |       0.40 |       0.50
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |     202656 |          0 |          0 |          0 |     202667 |          0 |          0 |          0 |     206821 |          0 |          0 |          0
  average dram access latency (ns)   |    1507.23 |        inf |        inf |        inf |    1506.50 |        inf |        inf |        inf |    1478.41 |        inf |        inf |        inf
  average dram queueing delay        |    1445.98 |       0.00 |       0.00 |       0.00 |    1445.25 |       0.00 |       0.00 |       0.00 |    1417.16 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      40025 |      44722 |      41235 |      36989 |      37879 |      39089 |      43167 |      38421 |      27219 |      26671 |      31261 |      31888
