                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |    9674690 |    4505369 |  256041648 |   84315392 |   84089451 |  129824878 |  134020979 |  130075220 |  491838290 |  461759693 |  491600185 |    4597779
  Cycles                             |  449366020 |  449366020 |  340898360 |  449366020 |  340898360 |  340898360 |  449366020 |  340898360 |  449366020 |  340898360 |  449366020 |  449366020
  IPC                                |       0.02 |       0.01 |       0.75 |       0.19 |       0.25 |       0.38 |       0.30 |       0.38 |       1.09 |       1.35 |       1.09 |       0.01
  Time (ns)                          |  154953800 |  154953800 |  154953800 |  154953800 |  154953800 |  154953800 |  154953800 |  154953800 |  154953800 |  154953800 |  154953800 |  154953800
  Idle time (ns)                     |  152055007 |  152821477 |    8167988 |  105190693 |  105267388 |  131404300 |  134590677 |  131461990 |   19372896 |   18801365 |   15903219 |  153397204
  Idle time (%)                      |      98.1% |      98.6% |       5.3% |      67.9% |      67.9% |      84.8% |      86.9% |      84.8% |      12.5% |      12.1% |      10.3% |      99.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1277361 |     191356 |   12882597 |    4237718 |    4226995 |     198241 |     204048 |     202231 |   58820523 |   54801676 |   59105467 |     469130
  num incorrect                      |       7606 |        733 |       1898 |        630 |        632 |       3310 |       3577 |       3556 |    2646980 |    2643362 |    2818206 |       8716
  misprediction rate                 |      0.59% |      0.38% |      0.01% |      0.01% |      0.01% |      1.64% |      1.72% |      1.73% |      4.31% |      4.60% |      4.55% |      1.82%
  mpki                               |       0.79 |       0.16 |       0.01 |       0.01 |       0.01 |       0.03 |       0.03 |       0.03 |       5.38 |       5.72 |       5.73 |       1.90
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1527198 |     430473 |   19357276 |    6367604 |    6352507 |    7306536 |    7540911 |    7325522 |   55935983 |   52822378 |   56094901 |     620754
    num misses                       |        115 |         36 |         32 |         32 |         33 |         38 |         38 |         39 |         47 |         40 |         40 |         41
    miss rate                        |      0.01% |      0.01% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.01%
    mpki                             |       0.01 |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    4823997 |    3911885 |  172627172 |   56849218 |   56691957 |   30364988 |   31340239 |   30446313 |  241688907 |  224203152 |  237542854 |    2520478
    num misses                       |      12812 |       5343 |       1768 |        598 |        590 |       2805 |       2948 |       2887 |      29070 |      25046 |      27133 |       3513
    miss rate                        |      0.27% |      0.14% |      0.00% |      0.00% |      0.00% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.14%
    mpki                             |       1.32 |       1.19 |       0.01 |       0.01 |       0.01 |       0.02 |       0.02 |       0.02 |       0.06 |       0.05 |       0.06 |       0.76
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      12927 |       5379 |       1800 |        630 |        623 |       2843 |       2986 |       2926 |      29117 |      25086 |      27173 |       3554
    num misses                       |       4160 |       5325 |       1735 |        621 |        615 |       2235 |       2328 |       2289 |       2545 |       2268 |       2463 |       2175
    miss rate                        |     32.18% |     99.00% |     96.39% |     98.57% |     98.72% |     78.61% |     77.96% |     78.23% |      8.74% |      9.04% |      9.06% |     61.20%
    mpki                             |       0.43 |       1.18 |       0.01 |       0.01 |       0.01 |       0.02 |       0.02 |       0.02 |       0.01 |       0.00 |       0.01 |       0.47
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1527198 |     430473 |   19357276 |    6367604 |    6352507 |    7306536 |    7540911 |    7325522 |   55935983 |   52822378 |   56094901 |     620754
    num cache misses                 |       1832 |        463 |       1426 |        395 |        613 |       2631 |       1128 |       2789 |      22110 |      30174 |      23805 |        457
    miss rate                        |      0.12% |      0.11% |      0.01% |      0.01% |      0.01% |      0.04% |      0.01% |      0.04% |      0.04% |      0.06% |      0.04% |      0.07%
    mpki                             |       0.19 |       0.10 |       0.01 |       0.00 |       0.01 |       0.02 |       0.01 |       0.02 |       0.04 |       0.07 |       0.05 |       0.10
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    4823997 |    3911885 |  172627172 |   56849218 |   56691957 |   30364988 |   31340239 |   30446313 |  241688907 |  224203152 |  237542854 |    2520478
    num cache misses                 |     169437 |     334388 |     110902 |      36286 |      36576 |      62864 |      64469 |      63301 |    3530392 |    4101448 |    3343758 |      21701
    miss rate                        |      3.51% |      8.55% |      0.06% |      0.06% |      0.06% |      0.21% |      0.21% |      0.21% |      1.46% |      1.83% |      1.41% |      0.86%
    mpki                             |      17.51 |      74.22 |       0.43 |       0.43 |       0.43 |       0.48 |       0.48 |       0.49 |       7.18 |       8.88 |       6.80 |       4.72
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     237698 |     409552 |     113742 |      37130 |      37655 |      67361 |      67380 |      67910 |    3554943 |    4133780 |    3370087 |      25549
    num cache misses                 |     158979 |     333513 |     110751 |      36348 |      36691 |      64468 |      65029 |      65046 |     132406 |     132016 |     127334 |      16040
    miss rate                        |     66.88% |     81.43% |     97.37% |     97.89% |     97.44% |     95.71% |     96.51% |     95.78% |      3.72% |      3.19% |      3.78% |     62.78%
    mpki                             |      16.43 |      74.03 |       0.43 |       0.43 |       0.44 |       0.50 |       0.49 |       0.50 |       0.27 |       0.29 |       0.26 |       3.49
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     225413 |     408215 |     112193 |      36798 |      37159 |      66335 |      66812 |      66866 |     134895 |     134265 |     129953 |      19434
    num cache misses                 |     158127 |     332962 |      19648 |      35460 |      35834 |      54507 |      50560 |      47577 |     123456 |     112889 |     120661 |       6221
    miss rate                        |     70.15% |     81.57% |     17.51% |     96.36% |     96.43% |     82.17% |     75.68% |     71.15% |     91.52% |     84.08% |     92.85% |     32.01%
    mpki                             |      16.34 |      73.90 |       0.08 |       0.42 |       0.43 |       0.42 |       0.38 |       0.37 |       0.25 |       0.24 |       0.25 |       1.35
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |     374485 |          0 |          0 |          0 |     373935 |          0 |          0 |          0 |     373917 |          0 |          0 |          0
  average dram access latency (ns)   |      61.26 |        inf |        inf |        inf |      61.26 |        inf |        inf |        inf |      61.29 |        inf |        inf |        inf
  average dram queueing delay        |       0.01 |       0.00 |       0.00 |       0.00 |       0.01 |       0.00 |       0.00 |       0.00 |       0.04 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      71018 |     240529 |      13020 |      33006 |      32910 |       1856 |       2087 |       2053 |      50904 |      39496 |      44118 |       4511
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      10344 |         10 |       2161 |        604 |        702 |      49549 |      45168 |      42481 |       9069 |      16132 |      15084 |        293
