                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |           0 |           0 |           0 |           0 |           0 |           0 |           0 |     6847161 |           0 |           0 |   848682373 |  2662310209 |    10310434 |     7602678 |   810012312 |           0
  Cycles                             |  2642154040 |  2642154040 |  2642154040 |  2642154040 |  2004392720 |  2004392720 |  2004392720 |  2004392720 |  2642154040 |  2642154040 |  2642154040 |  2642154040 |  2004392720 |  2004392720 |  2004392720 |  2004392720
  IPC                                |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.32 |        1.01 |        0.01 |        0.00 |        0.40 |        0.00
  Time (ns)                          |   911087600 |   911087600 |   911087600 |   911087600 |   911087600 |   911087600 |   911087600 |   911087600 |   911087600 |   911087600 |   911087600 |   911087600 |   911087600 |   911087600 |   911087600 |   911087600
  Idle time (ns)                     |   911087600 |   911087600 |   911087600 |   911087600 |   911087600 |   911087600 |   911087600 |   908739511 |   911087600 |   911087600 |   412204761 |    31287001 |   906780353 |   884418327 |   770324798 |   911087600
  Idle time (%)                      |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |       99.7% |      100.0% |      100.0% |       45.2% |        3.4% |       99.5% |       97.1% |       84.6% |      100.0%
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |      794045 |           0 |           0 |    42655657 |   294681956 |     1415111 |      368566 |     1154256 |           0
  num incorrect                      |           0 |           0 |           0 |           0 |           0 |           0 |           0 |       16619 |           0 |           0 |       27091 |    25195825 |       23214 |        1731 |       26305 |           0
  misprediction rate                 |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       2.05% |       0.00% |       0.00% |       0.06% |       7.88% |       1.61% |       0.47% |       2.23% |       0.00%
  mpki                               |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        2.43 |        0.00 |        0.00 |        0.03 |        9.46 |        2.25 |        0.23 |        0.03 |        0.00
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
