                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  3938562347 |    60145038 |    59390300 |    59779831 |    59932344 |    59859621 |    60203592 |    60208336 |    59325315 |    59676088 |    60172125 |    59905598 |    59814775 |    59631734 |    59885945 |    59714119
  Cycles                             |  3399965360 |  3399965360 |  3399965360 |  3399965360 |  4481772520 |  4481772520 |  4481772520 |  4481772520 |  4481772520 |  3399965360 |  3399965360 |  3399965360 |  4481772520 |  3399965360 |  4481772520 |  4481772520
  IPC                                |        1.16 |        0.02 |        0.02 |        0.02 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01 |        0.02 |        0.02 |        0.02 |        0.01 |        0.02 |        0.01 |        0.01
  Time (ns)                          |  1545438800 |  1545438800 |  1545438800 |  1545438800 |  1545438800 |  1545438800 |  1545438800 |  1545438800 |  1545438800 |  1545438800 |  1545438800 |  1545438800 |  1545438800 |  1545438800 |  1545438800 |  1545438800
  Idle time (ns)                     |    26162186 |  1520171734 |  1520504714 |  1520340072 |  1521783366 |  1521847386 |  1521692838 |  1521712018 |  1522024293 |  1520342667 |  1520131199 |  1520254696 |  1521852902 |  1520411614 |  1521805887 |  1521875924
  Idle time (%)                      |        1.7% |       98.4% |       98.4% |       98.4% |       98.5% |       98.5% |       98.5% |       98.5% |       98.5% |       98.4% |       98.4% |       98.4% |       98.5% |       98.4% |       98.5% |       98.5%
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   169591756 |     1161167 |     1150633 |     1157122 |     1157925 |     1161694 |     1165735 |     1168842 |     1149362 |     1154258 |     1160060 |     1156852 |     1157216 |     1158308 |     1160136 |     1155314
  num incorrect                      |     6088867 |       39224 |       39116 |       39142 |       39029 |       39347 |       39304 |       39438 |       39386 |       38991 |       39084 |       39168 |       39114 |       39266 |       39680 |       38925
  misprediction rate                 |       3.47% |       3.27% |       3.29% |       3.27% |       3.26% |       3.28% |       3.26% |       3.26% |       3.31% |       3.27% |       3.26% |       3.27% |       3.27% |       3.28% |       3.31% |       3.26%
  mpki                               |        1.55 |        0.65 |        0.66 |        0.65 |        0.65 |        0.66 |        0.65 |        0.66 |        0.66 |        0.65 |        0.65 |        0.65 |        0.65 |        0.66 |        0.66 |        0.65
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   773983295 |     9314425 |     9198260 |     9259820 |     9283691 |     9269413 |     9323416 |     9324136 |     9189042 |     9243069 |     9319515 |     9278326 |     9264045 |     9235883 |     9273562 |     9249171
    num misses                       |         190 |          43 |          43 |          44 |          44 |          47 |          48 |          49 |          44 |          45 |          44 |          44 |          45 |          49 |          49 |          44
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |  2331219326 |    38024484 |    37533583 |    37790395 |    37891278 |    37823984 |    38047882 |    38042924 |    37497346 |    37726949 |    38047737 |    37876559 |    37810261 |    37679144 |    37845173 |    37747940
    num misses                       |    13767703 |      404515 |      395672 |      390875 |      392232 |      391172 |      407515 |      396610 |      399897 |      399657 |      402810 |      392844 |      394587 |      393232 |      396363 |      399217
    miss rate                        |       0.59% |       1.06% |       1.05% |       1.03% |       1.04% |       1.03% |       1.07% |       1.04% |       1.07% |       1.06% |       1.06% |       1.04% |       1.04% |       1.04% |       1.05% |       1.06%
    mpki                             |        3.50 |        6.73 |        6.66 |        6.54 |        6.54 |        6.53 |        6.77 |        6.59 |        6.74 |        6.70 |        6.69 |        6.56 |        6.60 |        6.59 |        6.62 |        6.69
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    13767893 |      404558 |      395715 |      390919 |      392276 |      391219 |      407563 |      396659 |      399941 |      399702 |      402854 |      392888 |      394632 |      393281 |      396412 |      399261
    num misses                       |     6432726 |      207285 |      204104 |      205403 |      206110 |      205087 |      206977 |      207035 |      203623 |      204881 |      207121 |      205862 |      205890 |      204783 |      205798 |      205649
    miss rate                        |      46.72% |      51.24% |      51.58% |      52.54% |      52.54% |      52.42% |      50.78% |      52.19% |      50.91% |      51.26% |      51.41% |      52.40% |      52.17% |      52.07% |      51.92% |      51.51%
    mpki                             |        1.63 |        3.45 |        3.44 |        3.44 |        3.44 |        3.43 |        3.44 |        3.44 |        3.43 |        3.43 |        3.44 |        3.44 |        3.44 |        3.43 |        3.44 |        3.44
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   773983295 |     9314425 |     9198260 |     9259820 |     9283691 |     9269413 |     9323416 |     9324136 |     9189042 |     9243069 |     9319515 |     9278326 |     9264045 |     9235883 |     9273562 |     9249171
    num cache misses                 |     2969115 |        3328 |        3248 |        3269 |        1242 |        1339 |        1357 |        1370 |        1209 |        3220 |        3308 |        3229 |        1179 |        3359 |        1292 |        1169
