                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
    num cache misses                 |   18555296 |    1374473 |    1389137 |    1387253 |    1393737 |    1394410 |    1393100 |    1395100 |    1395813 |    1395086 |    1396355 |    1392665
    miss rate                        |     78.66% |     28.59% |     28.91% |     28.86% |     29.00% |     29.03% |     29.00% |     29.04% |     29.05% |     29.04% |     29.07% |     30.93%
    mpki                             |      78.36 |      49.00 |      36.73 |      29.13 |      24.28 |      20.76 |      18.10 |      16.08 |      14.46 |      13.12 |      12.03 |      11.25
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   19310562 |    2198734 |    2235362 |    2232250 |    2259669 |    2259764 |    2256082 |    2279545 |    2365818 |    2275896 |    2266728 |    2248268
    num cache misses                 |   18154488 |    1297547 |    1360653 |    1319253 |    1336592 |    1369924 |    1366345 |    1339293 |    1343284 |    1341672 |    1374998 |    1365404
    miss rate                        |     94.01% |     59.01% |     60.87% |     59.10% |     59.15% |     60.62% |     60.56% |     58.75% |     56.78% |     58.95% |     60.66% |     60.73%
    mpki                             |      76.67 |      46.26 |      35.98 |      27.71 |      23.29 |      20.39 |      17.75 |      15.44 |      13.91 |      12.62 |      11.84 |      11.03
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   18903779 |    2121713 |    2206781 |    2164153 |    2202426 |    2235182 |    2229233 |    2223644 |    2313194 |    2222386 |    2245276 |    2220911
    num cache misses                 |   11463658 |     821336 |     845456 |     841687 |     863453 |     864757 |     862446 |     882862 |     969185 |     879308 |     870091 |     855374
    miss rate                        |     60.64% |     38.71% |     38.31% |     38.89% |     39.20% |     38.69% |     38.69% |     39.70% |     41.90% |     39.57% |     38.75% |     38.51%
    mpki                             |      48.41 |      29.28 |      22.35 |      17.68 |      15.04 |      12.87 |      11.21 |      10.18 |      10.04 |       8.27 |       7.49 |       6.91
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |   14685015 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |   14592233 |          0 |          0 |          0
  average dram access latency (ns)   |      62.32 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |      62.45 |        inf |        inf |        inf
  average dram queueing delay        |       1.07 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       1.20 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     15.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |     15.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |   10739438 |     821284 |     845419 |     841667 |     863421 |     811319 |     692522 |     640194 |     576013 |     675671 |     846170 |     852443
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |     196582 |          0 |          6 |          1 |          3 |      53412 |     169894 |     242643 |     393066 |     203566 |      23875 |       2885
