                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  181933922 |  819688962 |  215970504 |  414184982 |  362067992 |       6761 |  424643171 |       6810
  Cycles                             |  390361460 |  390361460 |  390361460 |  390361460 |  390361460 |  390361460 |  390361460 |  390361460
  IPC                                |       0.47 |       2.10 |       0.55 |       1.06 |       0.93 |       0.00 |       1.09 |       0.00
  Time (ns)                          |  134607400 |  134607400 |  134607400 |  134607400 |  134607400 |  134607400 |  134607400 |  134607400
  Idle time (ns)                     |  115406027 |   26592926 |  100293367 |   74827157 |   84835974 |  134604706 |   78473991 |  134605014
  Idle time (%)                      |      85.7% |      19.8% |      74.5% |      55.6% |      63.0% |     100.0% |      58.3% |     100.0%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    5146467 |   31775469 |    6938402 |   14377944 |   13953504 |        574 |   16634865 |        637
  num incorrect                      |      27641 |    1300377 |     632736 |     870116 |     573106 |         54 |     594418 |         79
  misprediction rate                 |      0.53% |      3.93% |      8.36% |      5.71% |      3.95% |      8.60% |      3.45% |     11.03%
  mpki                               |       0.15 |       1.59 |       2.93 |       2.10 |       1.58 |       7.99 |       1.40 |      11.60
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   15883820 |   80832413 |   20807844 |   39108403 |   34900126 |        540 |   41368571 |        639
    num misses                       |        216 |        482 |         79 |        306 |        421 |         21 |        409 |         21
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      3.89% |      0.00% |      3.29%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       3.11 |       0.00 |       3.08
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   64545920 |  287289857 |   75653838 |  149140634 |  126098078 |       8880 |  147416884 |       7805
    num misses                       |      11359 |     337624 |      18108 |     222337 |     160990 |         30 |     217275 |         29
    miss rate                        |      0.02% |      0.12% |      0.02% |      0.15% |      0.13% |      0.34% |      0.15% |      0.37%
    mpki                             |       0.06 |       0.41 |       0.08 |       0.54 |       0.44 |       4.44 |       0.51 |       4.26
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |      11575 |     338106 |      18187 |     222643 |     161411 |         51 |     217684 |         50
    num misses                       |       3783 |      81623 |        798 |      57548 |      10380 |         51 |      17139 |         50
    miss rate                        |     32.68% |     24.14% |      4.39% |     25.85% |      6.43% |    100.00% |      7.87% |    100.00%
    mpki                             |       0.02 |       0.10 |       0.00 |       0.14 |       0.03 |       7.54 |       0.04 |       7.34
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   15883820 |   80832413 |   20807844 |   39108403 |   34900126 |        540 |   41368571 |        639
    num cache misses                 |     139436 |    1793045 |     507562 |    1163494 |    1108120 |         83 |    1156391 |         86
    miss rate                        |      0.88% |      2.22% |      2.44% |      2.98% |      3.18% |     15.37% |      2.80% |     13.46%
    mpki                             |       0.77 |       2.19 |       2.35 |       2.81 |       3.06 |      12.28 |       2.72 |      12.63
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   64545920 |  287289857 |   75653838 |  149140634 |  126098078 |       8880 |  147416884 |       7805
    num cache misses                 |     268141 |    1797094 |      47009 |    1387885 |     437024 |        580 |     638345 |        514
    miss rate                        |      0.42% |      0.63% |      0.06% |      0.93% |      0.35% |      6.53% |      0.43% |      6.59%
    mpki                             |       1.47 |       2.19 |       0.22 |       3.35 |       1.21 |      85.79 |       1.50 |      75.48
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |     408919 |    3590198 |     554634 |    2551445 |    1545298 |        675 |    1794873 |        606
    num cache misses                 |     192897 |     356476 |      31958 |     219798 |     144897 |        663 |     179351 |        600
    miss rate                        |     47.17% |      9.93% |      5.76% |      8.61% |      9.38% |     98.22% |      9.99% |     99.01%
    mpki                             |       1.06 |       0.43 |       0.15 |       0.53 |       0.40 |      98.06 |       0.42 |      88.11
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |     194306 |     356573 |      32026 |     219886 |     145088 |        675 |     179534 |        606
    num cache misses                 |     126947 |     124119 |      25674 |      31203 |      95331 |        478 |      62724 |        359
    miss rate                        |     65.33% |     34.81% |     80.17% |     14.19% |     65.71% |     70.81% |     34.94% |     59.24%
    mpki                             |       0.70 |       0.15 |       0.12 |       0.08 |       0.26 |      70.70 |       0.15 |      52.72
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |     197416 |          0 |          0 |          0 |     197194 |          0 |          0 |          0
  average dram access latency (ns)   |      61.32 |        inf |        inf |        inf |      61.33 |        inf |        inf |        inf
  average dram queueing delay        |       0.07 |       0.00 |       0.00 |       0.00 |       0.07 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      48851 |       4137 |       1144 |       2010 |        665 |          0 |        984 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       1400 |      71193 |         29 |       5276 |      43279 |        115 |      13682 |         83
