                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   46908033 |   48486623 |   56157525 |   55928204 |   49347447 |   49302615 |   52157803 |   52582326
  Cycles                             |   32843600 |   32843600 |   32843600 |   32843600 |   24632700 |   24632700 |   24632700 |   24632700
  IPC                                |       1.43 |       1.48 |       1.71 |       1.70 |       2.00 |       2.00 |       2.12 |       2.13
  Time (ns)                          |    8210900 |    8210900 |    8210900 |    8210900 |    8210900 |    8210900 |    8210900 |    8210900
  Idle time (ns)                     |        295 |     277310 |     278637 |     279741 |     280791 |     281826 |     282883 |     283923
  Idle time (%)                      |       0.0% |       3.4% |       3.4% |       3.4% |       3.4% |       3.4% |       3.4% |       3.5%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    1431112 |    2420183 |   11300061 |   11223649 |    9350864 |    9335847 |   10677570 |   10819079
  num incorrect                      |      21593 |      12397 |       8828 |       8935 |       8908 |       9004 |       7693 |       7691
  misprediction rate                 |      1.49% |      0.51% |      0.08% |      0.08% |      0.10% |      0.10% |      0.07% |      0.07%
  mpki                               |       0.46 |       0.26 |       0.16 |       0.16 |       0.18 |       0.18 |       0.15 |       0.15
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    4373031 |    4079991 |    2224005 |    2224005 |    2108421 |    2108421 |    2001831 |    2001832
    num misses                       |        233 |         33 |         33 |         33 |         33 |         33 |         33 |         33
    miss rate                        |      0.01% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   20429582 |   19879197 |   15763651 |   15725192 |   14339759 |   14332247 |   14434732 |   14505487
    num misses                       |       8385 |       4980 |       2519 |       2827 |       2326 |      12817 |       1013 |       2170
    miss rate                        |      0.04% |      0.03% |      0.02% |      0.02% |      0.02% |      0.09% |      0.01% |      0.01%
    mpki                             |       0.18 |       0.10 |       0.04 |       0.05 |       0.05 |       0.26 |       0.02 |       0.04
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       8618 |       5013 |       2552 |       2860 |       2359 |      12850 |       1046 |       2203
    num misses                       |        567 |        156 |        134 |        134 |        135 |        134 |        131 |        129
    miss rate                        |      6.58% |      3.11% |      5.25% |      4.69% |      5.72% |      1.04% |     12.52% |      5.86%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    4373031 |    4079991 |    2224005 |    2224005 |    2108421 |    2108421 |    2001831 |    2001832
    num cache misses                 |      69361 |      48515 |      48072 |      48005 |      48001 |      48142 |      39923 |      40126
    miss rate                        |      1.59% |      1.19% |      2.16% |      2.16% |      2.28% |      2.28% |      1.99% |      2.00%
    mpki                             |       1.48 |       1.00 |       0.86 |       0.86 |       0.97 |       0.98 |       0.77 |       0.76
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   20429582 |   19879197 |   15763651 |   15725192 |   14339759 |   14332247 |   14434732 |   14505487
    num cache misses                 |    1064577 |     961433 |     521727 |     511877 |     474319 |     481373 |     429291 |     431834
    miss rate                        |      5.21% |      4.84% |      3.31% |      3.26% |      3.31% |      3.36% |      2.97% |      2.98%
    mpki                             |      22.69 |      19.83 |       9.29 |       9.15 |       9.61 |       9.76 |       8.23 |       8.21
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    1170972 |    1045720 |     584130 |     577466 |     536020 |     543929 |     489542 |     490908
    num cache misses                 |     116763 |     103128 |      74443 |      75919 |     100409 |     100850 |      85130 |      74793
    miss rate                        |      9.97% |      9.86% |     12.74% |     13.15% |     18.73% |     18.54% |     17.39% |     15.24%
    mpki                             |       2.49 |       2.13 |       1.33 |       1.36 |       2.03 |       2.05 |       1.63 |       1.42
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |     184644 |     169892 |     119230 |     120087 |     132229 |     132926 |     123578 |     104758
    num cache misses                 |      14411 |       1073 |       1172 |       1141 |        563 |        602 |        598 |        560
    miss rate                        |      7.80% |      0.63% |      0.98% |      0.95% |      0.43% |      0.45% |      0.48% |      0.53%
    mpki                             |       0.31 |       0.02 |       0.02 |       0.02 |       0.01 |       0.01 |       0.01 |       0.01
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      19791 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |     108.90 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |      47.65 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |       6845 |         50 |         51 |         57 |         59 |         52 |         53 |         48
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
