                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   23400461 |    6150894 |    5716461 |    6048999 |    6115006 |    5935965 |    6090431 |    6178455 |    6014468 |    5732304 |    6033596 |    5791491 |    5914001 |    5360385 |    5482832 |    6048326
  Cycles                             |   15941700 |   15941700 |   15941700 |   15941700 |   21255600 |   21255600 |   21255600 |   21255600 |   15941700 |   15941700 |   15941700 |   15941700 |   21255600 |   21255600 |   21255600 |   21255600
  IPC                                |       1.47 |       0.39 |       0.36 |       0.38 |       0.29 |       0.28 |       0.29 |       0.29 |       0.38 |       0.36 |       0.38 |       0.36 |       0.28 |       0.25 |       0.26 |       0.28
  Time (ns)                          |    5313900 |    5313900 |    5313900 |    5313900 |    5313900 |    5313900 |    5313900 |    5313900 |    5313900 |    5313900 |    5313900 |    5313900 |    5313900 |    5313900 |    5313900 |    5313900
  Idle time (ns)                     |       2662 |    4371400 |    4371699 |    4371958 |    4392237 |    4392218 |    4392130 |    4392299 |    4372349 |    4372356 |    4372474 |    4372563 |    4392503 |    4393078 |    4393319 |    4393304
  Idle time (%)                      |       0.1% |      82.3% |      82.3% |      82.3% |      82.7% |      82.7% |      82.7% |      82.7% |      82.3% |      82.3% |      82.3% |      82.3% |      82.7% |      82.7% |      82.7% |      82.7%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    2583810 |    1976322 |    1775935 |    1931146 |    1946751 |    1867002 |    1937080 |    1981098 |    1921493 |    1789085 |    1929820 |    1819111 |    1860118 |    1603745 |    1664046 |    1920654
  num incorrect                      |     166187 |       4311 |      10655 |       5505 |       6378 |       8533 |       6507 |       4916 |       5453 |       9874 |       5299 |       8708 |       8691 |      16504 |      14735 |       6841
  misprediction rate                 |      6.04% |      0.22% |      0.60% |      0.28% |      0.33% |      0.45% |      0.33% |      0.25% |      0.28% |      0.55% |      0.27% |      0.48% |      0.47% |      1.02% |      0.88% |      0.35%
  mpki                               |       7.10 |       0.70 |       1.86 |       0.91 |       1.04 |       1.44 |       1.07 |       0.80 |       0.91 |       1.72 |       0.88 |       1.50 |       1.47 |       3.08 |       2.69 |       1.13
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    3141953 |      29742 |      57192 |      36539 |      40148 |      50003 |      39882 |      32303 |      34509 |      53525 |      34294 |      47699 |      48298 |      80200 |      71573 |      40651
    num misses                       |        175 |         24 |         24 |         24 |         24 |         24 |         24 |         24 |         24 |         23 |         23 |         23 |         23 |         24 |         23 |         24
    miss rate                        |      0.01% |      0.08% |      0.04% |      0.07% |      0.06% |      0.05% |      0.06% |      0.07% |      0.07% |      0.04% |      0.07% |      0.05% |      0.05% |      0.03% |      0.03% |      0.06%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    5429320 |    1120270 |    1080114 |    1110293 |    1125506 |    1107036 |    1121978 |    1126544 |    1103207 |    1078218 |    1105237 |    1082309 |    1102306 |    1042933 |    1060713 |    1115935
    num misses                       |       3870 |       2032 |       2040 |       2049 |       2103 |       2131 |       2008 |       2040 |       2096 |       2071 |       2089 |       2045 |       1993 |       2071 |       1981 |       1990
    miss rate                        |      0.07% |      0.18% |      0.19% |      0.18% |      0.19% |      0.19% |      0.18% |      0.18% |      0.19% |      0.19% |      0.19% |      0.19% |      0.18% |      0.20% |      0.19% |      0.18%
    mpki                             |       0.17 |       0.33 |       0.36 |       0.34 |       0.34 |       0.36 |       0.33 |       0.33 |       0.35 |       0.36 |       0.35 |       0.35 |       0.34 |       0.39 |       0.36 |       0.33
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       4045 |       2056 |       2064 |       2073 |       2127 |       2155 |       2032 |       2064 |       2120 |       2094 |       2112 |       2068 |       2016 |       2095 |       2004 |       2014
    num misses                       |        865 |        266 |        274 |        269 |        278 |        286 |        255 |        270 |        253 |        255 |        255 |        254 |        253 |        255 |        254 |        257
    miss rate                        |     21.38% |     12.94% |     13.28% |     12.98% |     13.07% |     13.27% |     12.55% |     13.08% |     11.93% |     12.18% |     12.07% |     12.28% |     12.55% |     12.17% |     12.67% |     12.76%
    mpki                             |       0.04 |       0.04 |       0.05 |       0.04 |       0.05 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.05 |       0.05 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    3141953 |      29742 |      57192 |      36539 |      40148 |      50003 |      39882 |      32303 |      34509 |      53525 |      34294 |      47699 |      48298 |      80200 |      71573 |      40651
    num cache misses                 |       3491 |        158 |        159 |        159 |        155 |        155 |        154 |        155 |        157 |        152 |        154 |        152 |        153 |        155 |        153 |        155
    miss rate                        |      0.11% |      0.53% |      0.28% |      0.44% |      0.39% |      0.31% |      0.39% |      0.48% |      0.45% |      0.28% |      0.45% |      0.32% |      0.32% |      0.19% |      0.21% |      0.38%
    mpki                             |       0.15 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    5429320 |    1120270 |    1080114 |    1110293 |    1125506 |    1107036 |    1121978 |    1126544 |    1103207 |    1078218 |    1105237 |    1082309 |    1102306 |    1042933 |    1060713 |    1115935
    num cache misses                 |      52055 |      14921 |      15531 |      15145 |      15173 |      15478 |      15141 |      14872 |      15116 |      15421 |      14982 |      15320 |      15324 |      16733 |      15838 |      15131
    miss rate                        |      0.96% |      1.33% |      1.44% |      1.36% |      1.35% |      1.40% |      1.35% |      1.32% |      1.37% |      1.43% |      1.36% |      1.42% |      1.39% |      1.60% |      1.49% |      1.36%
    mpki                             |       2.22 |       2.43 |       2.72 |       2.50 |       2.48 |       2.61 |       2.49 |       2.41 |       2.51 |       2.69 |       2.48 |       2.65 |       2.59 |       3.12 |       2.89 |       2.50
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      58063 |      15250 |      16023 |      15510 |      15539 |      15928 |      15527 |      15194 |      15745 |      16144 |      15594 |      15999 |      16021 |      17550 |      16667 |      15773
    num cache misses                 |      44406 |      13698 |      14158 |      13863 |      13906 |      14133 |      13859 |      13688 |      13884 |      14084 |      13762 |      14003 |      14009 |      14280 |      14353 |      13850
    miss rate                        |     76.48% |     89.82% |     88.36% |     89.38% |     89.49% |     88.73% |     89.26% |     90.09% |     88.18% |     87.24% |     88.25% |     87.52% |     87.44% |     81.37% |     86.12% |     87.81%
    mpki                             |       1.90 |       2.23 |       2.48 |       2.29 |       2.27 |       2.38 |       2.28 |       2.22 |       2.31 |       2.46 |       2.28 |       2.42 |       2.37 |       2.66 |       2.62 |       2.29
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      47886 |      13872 |      14492 |      14069 |      14117 |      14428 |      14091 |      13858 |      14361 |      14664 |      14229 |      14536 |      14561 |      14949 |      15036 |      14344
    num cache misses                 |      31962 |       7086 |       7425 |       7079 |       7196 |       7342 |       7262 |       7245 |       8136 |       8289 |       8041 |       8128 |       8309 |       8427 |       8673 |       8113
    miss rate                        |     66.75% |     51.08% |     51.24% |     50.32% |     50.97% |     50.89% |     51.54% |     52.28% |     56.65% |     56.53% |     56.51% |     55.92% |     57.06% |     56.37% |     57.68% |     56.56%
    mpki                             |       1.37 |       1.15 |       1.30 |       1.17 |       1.18 |       1.24 |       1.19 |       1.17 |       1.35 |       1.45 |       1.33 |       1.40 |       1.40 |       1.57 |       1.58 |       1.34
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      18716 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      18654 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |     150.25 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |     150.42 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |      89.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |      89.17 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      10632 |        271 |        294 |        300 |        261 |        282 |        214 |        269 |        223 |        252 |        224 |        221 |        218 |        180 |        204 |        209
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       2496 |       2244 |       2405 |       2215 |       2223 |       2323 |       2312 |       2223 |       2915 |       2971 |       2819 |       2919 |       2994 |       3076 |       3156 |       2897
