                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  203326168 |  205884059 |  206051135 |  205426068 |  205466933 |  205335526 |  205680001 |  205307765
  Cycles                             |   65838120 |   65838120 |   65838120 |   65838120 |   65838120 |   65838120 |   65838120 |   65838120
  IPC                                |       3.09 |       3.13 |       3.13 |       3.12 |       3.12 |       3.12 |       3.12 |       3.12
  Time (ns)                          |   22702800 |   22702800 |   22702800 |   22702800 |   22702800 |   22702800 |   22702800 |   22702800
  Idle time (ns)                     |       1334 |     390646 |     392592 |     393183 |     393754 |     394321 |     394872 |     395427
  Idle time (%)                      |       0.0% |       1.7% |       1.7% |       1.7% |       1.7% |       1.7% |       1.7% |       1.7%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   11072792 |   11962586 |   12010152 |   11831562 |   11843252 |   11805700 |   11903967 |   11797782
  num incorrect                      |     262162 |     244569 |     244615 |     244624 |     244611 |     244621 |     244641 |     244598
  misprediction rate                 |      2.31% |      2.00% |      2.00% |      2.03% |      2.02% |      2.03% |      2.01% |      2.03%
  mpki                               |       1.29 |       1.19 |       1.19 |       1.19 |       1.19 |       1.19 |       1.19 |       1.19
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   17363244 |   17221895 |   17221982 |   17221972 |   17221969 |   17221973 |   17222076 |   17221972
    num misses                       |        329 |         28 |         28 |         28 |         28 |         28 |         28 |         28
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   65214570 |   65256244 |   65280424 |   65191094 |   65196926 |   65178155 |   65227702 |   65174204
    num misses                       |      46906 |      44020 |      45589 |      44512 |      44712 |      45466 |      43755 |      45763
    miss rate                        |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07%
    mpki                             |       0.23 |       0.21 |       0.22 |       0.22 |       0.22 |       0.22 |       0.21 |       0.22
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |      47235 |      44048 |      45617 |      44540 |      44740 |      45494 |      43783 |      45791
    num misses                       |      12445 |      11308 |      11461 |      11303 |      11350 |      11376 |      11406 |      11313
    miss rate                        |     26.35% |     25.67% |     25.12% |     25.38% |     25.37% |     25.01% |     26.05% |     24.71%
    mpki                             |       0.06 |       0.05 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   17363244 |   17221895 |   17221982 |   17221972 |   17221969 |   17221973 |   17222076 |   17221972
    num cache misses                 |      12197 |       2101 |       2189 |       2462 |       2178 |       2423 |       2141 |       2600
    miss rate                        |      0.07% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.02%
    mpki                             |       0.06 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   65214570 |   65256244 |   65280424 |   65191094 |   65196926 |   65178155 |   65227702 |   65174204
    num cache misses                 |    6144564 |    6131937 |    6131922 |    6131941 |    6131907 |    6132151 |    6131925 |    6132102
    miss rate                        |      9.42% |      9.40% |      9.39% |      9.41% |      9.41% |      9.41% |      9.40% |      9.41%
    mpki                             |      30.22 |      29.78 |      29.76 |      29.85 |      29.84 |      29.86 |      29.81 |      29.87
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    6177086 |    6157061 |    6154109 |    6155756 |    6156707 |    6158613 |    6156502 |    6158512
    num cache misses                 |     623993 |     599609 |     599981 |     599078 |     596944 |     603138 |     598085 |     602400
    miss rate                        |     10.10% |      9.74% |      9.75% |      9.73% |      9.70% |      9.79% |      9.71% |      9.78%
    mpki                             |       3.07 |       2.91 |       2.91 |       2.92 |       2.91 |       2.94 |       2.91 |       2.93
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |     745947 |     730301 |     725921 |     722910 |     726846 |     731950 |     721278 |     725615
    num cache misses                 |     245966 |     249994 |     245270 |     245519 |     242764 |     250993 |     248011 |     244018
    miss rate                        |     32.97% |     34.23% |     33.79% |     33.96% |     33.40% |     34.29% |     34.38% |     33.63%
    mpki                             |       1.21 |       1.21 |       1.19 |       1.20 |       1.18 |       1.22 |       1.21 |       1.19
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |     705388 |          0 |          0 |          0 |     705162 |          0 |          0 |          0
  average dram access latency (ns)   |   10650.72 |        inf |        inf |        inf |   10649.97 |        inf |        inf |        inf
  average dram queueing delay        |   10589.46 |       0.00 |       0.00 |       0.00 |   10588.72 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      3.00% |      0.00% |      0.00% |      0.00% |      3.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      39890 |      41099 |      33681 |      40972 |      40205 |      37875 |      30765 |      32677
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |     123644 |     123452 |     122184 |     118020 |     123920 |     123964 |     124109 |     123511
