                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |  236782883 |   28039149 |   37823104 |   47608516 |   57377025 |   67168866 |   76964096 |   86741186 |   96532959 |  106317726 |  116095949 |  123774713
  Cycles                             |  288732120 |  288732120 |  288732120 |  288732120 |  219038160 |  219038160 |  288732120 |  288732120 |  288732120 |  288732120 |  219038160 |  219038160
  IPC                                |       0.82 |       0.10 |       0.13 |       0.16 |       0.26 |       0.31 |       0.27 |       0.30 |       0.33 |       0.37 |       0.53 |       0.57
  Time (ns)                          |   99562800 |   99562800 |   99562800 |   99562800 |   99562800 |   99562800 |   99562800 |   99562800 |   99562800 |   99562800 |   99562800 |   99562800
  Idle time (ns)                     |   22678119 |   91721964 |   89731997 |   87859277 |   84522855 |   82855327 |   82814175 |   80694142 |   78450107 |   76390866 |   72640414 |   71135925
  Idle time (%)                      |      22.8% |      92.1% |      90.1% |      88.2% |      84.9% |      83.2% |      83.2% |      81.0% |      78.8% |      76.7% |      73.0% |      71.4%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   20947880 |    4016446 |    5413761 |    6811492 |    8204238 |    9603934 |   11004497 |   12399723 |   13799399 |   15196946 |   16592595 |   17388289
  num incorrect                      |       8760 |         62 |         62 |         62 |         80 |         62 |         62 |         80 |         62 |         62 |         62 |         80
  misprediction rate                 |      0.04% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
  mpki                               |       0.04 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   37800109 |        154 |        154 |        154 |        233 |        154 |        154 |        233 |        154 |        154 |        154 |        235
    num misses                       |        115 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16
    miss rate                        |      0.00% |     10.39% |     10.39% |     10.39% |      6.87% |     10.39% |     10.39% |      6.87% |     10.39% |     10.39% |     10.39% |      6.81%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   23588454 |    4804984 |    4804591 |    4804406 |    4802066 |    4802526 |    4803757 |    4802657 |    4803107 |    4802830 |    4801604 |    4500761
    num misses                       |   17862113 |    1367038 |    1379488 |    1375642 |    1384383 |    1383646 |    1377863 |    1383953 |    1386636 |    1386881 |    1387721 |    1380870
    miss rate                        |     75.72% |     28.45% |     28.71% |     28.63% |     28.83% |     28.81% |     28.68% |     28.82% |     28.87% |     28.88% |     28.90% |     30.68%
    mpki                             |      75.44 |      48.75 |      36.47 |      28.89 |      24.13 |      20.60 |      17.90 |      15.95 |      14.36 |      13.04 |      11.95 |      11.16
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   17862228 |    1367054 |    1379504 |    1375658 |    1384399 |    1383662 |    1377879 |    1383969 |    1386652 |    1386897 |    1387737 |    1380886
    num misses                       |   16632545 |    1264340 |    1285774 |    1283053 |    1296808 |    1295606 |    1285867 |    1300111 |    1303511 |    1300555 |    1304463 |    1293660
    miss rate                        |     93.12% |     92.49% |     93.21% |     93.27% |     93.67% |     93.64% |     93.32% |     93.94% |     94.00% |     93.77% |     94.00% |     93.68%
    mpki                             |      70.24 |      45.09 |      33.99 |      26.95 |      22.60 |      19.29 |      16.71 |      14.99 |      13.50 |      12.23 |      11.24 |      10.45
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   37800109 |        154 |        154 |        154 |        233 |        154 |        154 |        233 |        154 |        154 |        154 |        235
    num cache misses                 |       3521 |         95 |         95 |         95 |         94 |         94 |         95 |         95 |         95 |         95 |         94 |         95
    miss rate                        |      0.01% |     61.69% |     61.69% |     61.69% |     40.34% |     61.04% |     61.69% |     40.77% |     61.69% |     61.69% |     61.04% |     40.43%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   23588454 |    4804984 |    4804591 |    4804406 |    4802066 |    4802526 |    4803757 |    4802657 |    4803107 |    4802830 |    4801604 |    4500761
    num cache misses                 |   18514055 |    1374447 |    1386965 |    1387233 |    1395206 |    1394383 |    1391295 |    1395089 |    1395787 |    1395061 |    1396327 |    1392648
    miss rate                        |     78.49% |     28.60% |     28.87% |     28.87% |     29.05% |     29.03% |     28.96% |     29.05% |     29.06% |     29.05% |     29.08% |     30.94%
    mpki                             |      78.19 |      49.02 |      36.67 |      29.14 |      24.32 |      20.76 |      18.08 |      16.08 |      14.46 |      13.12 |      12.03 |      11.25
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   19268892 |    2198968 |    2240346 |    2232928 |    2273683 |    2308390 |    2324188 |    2274458 |    2270052 |    2268690 |    2267889 |    2246975
    num cache misses                 |   17617872 |    1297538 |    1322271 |    1319198 |    1372164 |    1369991 |    1328827 |    1339314 |    1342865 |    1341540 |    1374979 |    1365385
    miss rate                        |     91.43% |     59.01% |     59.02% |     59.08% |     60.35% |     59.35% |     57.17% |     58.88% |     59.16% |     59.13% |     60.63% |     60.77%
    mpki                             |      74.41 |      46.28 |      34.96 |      27.71 |      23.91 |      20.40 |      17.27 |      15.44 |      13.91 |      12.62 |      11.84 |      11.03
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   18369195 |    2121964 |    2175556 |    2164797 |    2250547 |    2283904 |    2261625 |    2218587 |    2217035 |    2215073 |    2246446 |    2219617
    num cache misses                 |   11465333 |     821906 |     851154 |     843293 |     878088 |     913704 |     931932 |     877730 |     872287 |     871656 |     871218 |     854055
