metric,value
timestamp,2026-07-05T22:17:38
workload,BC
strategy,Packed
bench_class,S
num_threads,12
output_dir,Outputs/sizeS/12TH/BC_S_Packed_12TH_20260705_025404
cpu_map,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
p_core_count,8
e_core_count,4
node0_threads,8
node1_threads,4
sim_time_ms,2.7825
total_instructions,45126505
avg_ipc,0.6066
avg_ipc_p,0.3725
avg_ipc_e,1.075
total_power_W,12.4222
dynamic_W,7.5719
leakage_W,4.8
dram_W,0.0503
energy_J,0.034565
node0_reads,10927
node1_reads,10859
node0_pct,50.1561
node0_writes,60
node1_writes,51
dram_local,5760
dram_remote,5699
dram_remote_pct,49.7338
l1d_miss_pct,0.9574
l2_miss_pct,82.5674
l3_miss_pct,18.1701
l1d_mpki,1.6926
l2_mpki,1.3975
l3_mpki,0.2539
l3_miss_count,11459
cpi_base_frac,0.6969
cpi_branch_frac,0.1394
cpi_l2_frac,0.0
cpi_l3_frac,0.1251
cpi_dram_local_frac,0.0185
cpi_dram_remote_frac,0.0201
futex_wake_count,34
futex_wait_count,11
mutex_lock_count,0
barrier_wait_count,0
futex_wake_per_minst,3.0816
mutex_lock_per_minst,0.0
barrier_wait_per_minst,0.0
L1-D.access-mru-0.c0,2461089
L1-D.access-mru-0.c1,571314
L1-D.access-mru-0.c10,602622
L1-D.access-mru-0.c11,602675
L1-D.access-mru-0.c2,574583
L1-D.access-mru-0.c3,550656
L1-D.access-mru-0.c4,576545
L1-D.access-mru-0.c5,560636
L1-D.access-mru-0.c6,522675
L1-D.access-mru-0.c7,563400
L1-D.access-mru-0.c8,589996
L1-D.access-mru-0.c9,583486
L1-D.access-mru-0.node0,6380898
L1-D.access-mru-0.node1,2378779
L1-D.access-mru-0.total,8759677
L1-D.access-mru-1.c0,115193
L1-D.access-mru-1.c1,4253
L1-D.access-mru-1.c10,3922
L1-D.access-mru-1.c11,3887
L1-D.access-mru-1.c2,3951
L1-D.access-mru-1.c3,4698
L1-D.access-mru-1.c4,4003
L1-D.access-mru-1.c5,3979
L1-D.access-mru-1.c6,4897
L1-D.access-mru-1.c7,4360
L1-D.access-mru-1.c8,4163
L1-D.access-mru-1.c9,4209
L1-D.access-mru-1.node0,145334
L1-D.access-mru-1.node1,16181
L1-D.access-mru-1.total,161515
L1-D.access-mru-2.c0,43111
L1-D.access-mru-2.c1,476
L1-D.access-mru-2.c10,475
L1-D.access-mru-2.c11,448
L1-D.access-mru-2.c2,450
L1-D.access-mru-2.c3,537
L1-D.access-mru-2.c4,413
L1-D.access-mru-2.c5,456
L1-D.access-mru-2.c6,667
L1-D.access-mru-2.c7,456
L1-D.access-mru-2.c8,408
L1-D.access-mru-2.c9,509
L1-D.access-mru-2.node0,46566
L1-D.access-mru-2.node1,1840
L1-D.access-mru-2.total,48406
L1-D.access-mru-3.c0,12012
L1-D.access-mru-3.c1,95
L1-D.access-mru-3.c10,89
L1-D.access-mru-3.c11,89
L1-D.access-mru-3.c2,80
L1-D.access-mru-3.c3,104
L1-D.access-mru-3.c4,84
L1-D.access-mru-3.c5,76
L1-D.access-mru-3.c6,277
L1-D.access-mru-3.c7,100
L1-D.access-mru-3.c8,88
L1-D.access-mru-3.c9,100
L1-D.access-mru-3.node0,12828
L1-D.access-mru-3.node1,366
L1-D.access-mru-3.total,13194
L1-D.access-mru-4.c0,4130
L1-D.access-mru-4.c1,62
L1-D.access-mru-4.c10,60
L1-D.access-mru-4.c11,52
L1-D.access-mru-4.c2,57
L1-D.access-mru-4.c3,44
L1-D.access-mru-4.c4,59
L1-D.access-mru-4.c5,58
L1-D.access-mru-4.c6,151
L1-D.access-mru-4.c7,55
L1-D.access-mru-4.c8,46
L1-D.access-mru-4.c9,51
L1-D.access-mru-4.node0,4616
L1-D.access-mru-4.node1,209
L1-D.access-mru-4.total,4825
L1-D.access-mru-5.c0,2202
L1-D.access-mru-5.c1,57
L1-D.access-mru-5.c10,54
L1-D.access-mru-5.c11,68
L1-D.access-mru-5.c2,70
L1-D.access-mru-5.c3,33
L1-D.access-mru-5.c4,73
L1-D.access-mru-5.c5,61
L1-D.access-mru-5.c6,35
L1-D.access-mru-5.c7,74
L1-D.access-mru-5.c8,44
L1-D.access-mru-5.c9,56
L1-D.access-mru-5.node0,2605
L1-D.access-mru-5.node1,222
L1-D.access-mru-5.total,2827
L1-D.access-mru-6.c0,1360
L1-D.access-mru-6.c1,163
L1-D.access-mru-6.c10,169
L1-D.access-mru-6.c11,173
L1-D.access-mru-6.c2,186
L1-D.access-mru-6.c3,169
L1-D.access-mru-6.c4,165
L1-D.access-mru-6.c5,186
L1-D.access-mru-6.c6,183
L1-D.access-mru-6.c7,179
L1-D.access-mru-6.c8,208
L1-D.access-mru-6.c9,190
L1-D.access-mru-6.node0,2591
L1-D.access-mru-6.node1,740
L1-D.access-mru-6.total,3331
L1-D.access-mru-7.c0,903
L1-D.access-mru-7.c1,236
L1-D.access-mru-7.c10,202
L1-D.access-mru-7.c11,179
L1-D.access-mru-7.c2,235
L1-D.access-mru-7.c3,214
L1-D.access-mru-7.c4,212
L1-D.access-mru-7.c5,183
L1-D.access-mru-7.c6,166
L1-D.access-mru-7.c7,201
L1-D.access-mru-7.c8,211
L1-D.access-mru-7.c9,175
L1-D.access-mru-7.node0,2350
L1-D.access-mru-7.node1,767
L1-D.access-mru-7.total,3117
L1-D.coherency-downgrades.c0,1495
L1-D.coherency-downgrades.c1,811
L1-D.coherency-downgrades.c10,41
L1-D.coherency-downgrades.c11,58
L1-D.coherency-downgrades.c2,708
