                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   21426982 |    3789137 |    4081970 |    4045090 |    3660025 |    3979863 |    3953127 |    3734969 |    4073062 |    4004485 |    3481230 |    4118377
  Cycles                             |   21128000 |   21128000 |   21128000 |   21128000 |   15846000 |   15846000 |   15846000 |   15846000 |   21128000 |   21128000 |   21128000 |   21128000
  IPC                                |       1.01 |       0.18 |       0.19 |       0.19 |       0.23 |       0.25 |       0.25 |       0.24 |       0.19 |       0.19 |       0.16 |       0.19
  Time (ns)                          |    5282000 |    5282000 |    5282000 |    5282000 |    5282000 |    5282000 |    5282000 |    5282000 |    5282000 |    5282000 |    5282000 |    5282000
  Idle time (ns)                     |       1426 |    4512405 |    4512820 |    4513009 |    4503028 |    4503123 |    4503326 |    4503156 |    4513637 |    4513461 |    4513651 |    4513732
  Idle time (%)                      |       0.0% |      85.4% |      85.4% |      85.4% |      85.3% |      85.3% |      85.3% |      85.3% |      85.5% |      85.4% |      85.5% |      85.5%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    2417378 |    1158152 |    1279895 |    1265833 |    1113285 |    1246472 |    1237826 |    1146910 |    1253737 |    1224620 |    1005673 |    1271973
  num incorrect                      |     162308 |      10945 |       6900 |       7271 |      11186 |       6886 |       6769 |      10193 |      10639 |      11693 |      18818 |      10214
  misprediction rate                 |      6.29% |      0.94% |      0.54% |      0.57% |      0.99% |      0.55% |      0.54% |      0.88% |      0.84% |      0.95% |      1.84% |      0.80%
  mpki                               |       7.57 |       2.89 |       1.69 |       1.80 |       3.06 |       1.73 |       1.71 |       2.73 |       2.61 |       2.92 |       5.41 |       2.48
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2784840 |      91392 |      67076 |      69244 |      95469 |      66167 |      67072 |      84834 |      92052 |     100504 |     148000 |      89220
    num misses                       |        174 |         26 |         26 |         26 |         26 |         26 |         26 |         28 |         26 |         26 |         26 |         26
    miss rate                        |      0.01% |      0.03% |      0.04% |      0.04% |      0.03% |      0.04% |      0.04% |      0.03% |      0.03% |      0.03% |      0.02% |      0.03%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    5000787 |     772571 |     803887 |     798672 |     754433 |     784924 |     781745 |     759722 |     819990 |     813427 |     760082 |     825718
    num misses                       |       2154 |        638 |        623 |        671 |        579 |        590 |        592 |        602 |        611 |        636 |        575 |        590
    miss rate                        |      0.04% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.07% |      0.08% |      0.08% |      0.07%
    mpki                             |       0.10 |       0.17 |       0.15 |       0.17 |       0.16 |       0.15 |       0.15 |       0.16 |       0.15 |       0.16 |       0.17 |       0.14
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       2328 |        664 |        649 |        697 |        605 |        616 |        618 |        630 |        637 |        662 |        601 |        616
    num misses                       |        692 |        178 |        177 |        185 |        175 |        172 |        174 |        168 |        173 |        186 |        175 |        177
    miss rate                        |     29.73% |     26.81% |     27.27% |     26.54% |     28.93% |     27.92% |     28.16% |     26.67% |     27.16% |     28.10% |     29.12% |     28.73%
    mpki                             |       0.03 |       0.05 |       0.04 |       0.05 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.05 |       0.05 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2784840 |      91392 |      67076 |      69244 |      95469 |      66167 |      67072 |      84834 |      92052 |     100504 |     148000 |      89220
    num cache misses                 |       2769 |        171 |        170 |        170 |        169 |        170 |        171 |        176 |        169 |        170 |        171 |        170
    miss rate                        |      0.10% |      0.19% |      0.25% |      0.25% |      0.18% |      0.26% |      0.25% |      0.21% |      0.18% |      0.17% |      0.12% |      0.19%
    mpki                             |       0.13 |       0.05 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.05 |       0.04
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    5000787 |     772571 |     803887 |     798672 |     754433 |     784924 |     781745 |     759722 |     819990 |     813427 |     760082 |     825718
    num cache misses                 |      45790 |      18299 |      18100 |      18121 |      18412 |      17892 |      18155 |      18238 |      18187 |      18155 |      18455 |      18076
    miss rate                        |      0.92% |      2.37% |      2.25% |      2.27% |      2.44% |      2.28% |      2.32% |      2.40% |      2.22% |      2.23% |      2.43% |      2.19%
    mpki                             |       2.14 |       4.83 |       4.43 |       4.48 |       5.03 |       4.50 |       4.59 |       4.88 |       4.47 |       4.53 |       5.30 |       4.39
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      50721 |      18560 |      18339 |      18359 |      18677 |      18117 |      18386 |      18506 |      18992 |      18983 |      19426 |      18876
    num cache misses                 |      36129 |      16827 |      16669 |      16694 |      16921 |      16582 |      16756 |      16803 |      16735 |      16705 |      17025 |      16634
    miss rate                        |     71.23% |     90.66% |     90.89% |     90.93% |     90.60% |     91.53% |     91.13% |     90.80% |     88.12% |     88.00% |     87.64% |     88.12%
    mpki                             |       1.69 |       4.44 |       4.08 |       4.13 |       4.62 |       4.17 |       4.24 |       4.50 |       4.11 |       4.17 |       4.89 |       4.04
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      38857 |      16930 |      16748 |      16774 |      17028 |      16645 |      16824 |      16896 |      17371 |      17363 |      17825 |      17265
