                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   21449955 |    3749690 |    4029243 |    4005187 |    3630969 |    3945440 |    4056658 |    3829731 |    3796076 |    3680538 |    3140538 |    3735450
  Cycles                             |   58155200 |   58155200 |   58155200 |   58155200 |   14538800 |   14538800 |   58155200 |   58155200 |   58155200 |   58155200 |   14538800 |   14538800
  IPC                                |       0.37 |       0.06 |       0.07 |       0.07 |       0.25 |       0.27 |       0.07 |       0.07 |       0.07 |       0.06 |       0.22 |       0.26
  Time (ns)                          |   14538800 |   14538800 |   14538800 |   14538800 |   14538800 |   14538800 |   14538800 |   14538800 |   14538800 |   14538800 |   14538800 |   14538800
  Idle time (ns)                     |       1398 |   12623594 |   12624390 |   12624575 |   12594602 |   12594856 |   12624904 |   12625430 |   12625697 |   12625697 |   12596176 |   12596311
  Idle time (%)                      |       0.0% |      86.8% |      86.8% |      86.8% |      86.6% |      86.6% |      86.8% |      86.8% |      86.8% |      86.8% |      86.6% |      86.6%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    2426366 |    1144868 |    1261836 |    1252498 |    1103435 |    1234762 |    1271589 |    1178883 |    1162225 |    1117048 |     892881 |    1143784
  num incorrect                      |     159841 |      11045 |       6945 |       7298 |      11108 |       6696 |       6891 |      10171 |      10454 |      11788 |      18883 |      10161
  misprediction rate                 |      6.18% |      0.96% |      0.55% |      0.58% |      1.00% |      0.54% |      0.54% |      0.86% |      0.89% |      1.04% |      2.07% |      0.88%
  mpki                               |       7.45 |       2.95 |       1.72 |       1.82 |       3.06 |       1.70 |       1.70 |       2.66 |       2.75 |       3.20 |       6.01 |       2.72
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2524813 |      90596 |      67605 |      68542 |      96052 |      67215 |      67668 |      83340 |      90924 |      98382 |     142703 |      90853
