                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   88098035 |   68980462 |   88623798 |   88509678 |   71041264 |   89504026 |   89588719 |   71046382 |   70983043 |   89467592 |   70958826 |   89537355
  Cycles                             |   37198590 |   28219620 |   37198590 |   37198590 |   28219620 |   37198590 |   37198590 |   28219620 |   28219620 |   37198590 |   28219620 |   37198590
  IPC                                |       2.37 |       2.44 |       2.38 |       2.38 |       2.52 |       2.41 |       2.41 |       2.52 |       2.52 |       2.41 |       2.51 |       2.41
  Time (ns)                          |   12827100 |   12827100 |   12827100 |   12827100 |   12827100 |   12827100 |   12827100 |   12827100 |   12827100 |   12827100 |   12827100 |   12827100
  Idle time (ns)                     |        400 |     419906 |     422161 |     422903 |     423647 |     424360 |     425104 |     425817 |     426561 |     427274 |     428017 |     428731
  Idle time (%)                      |       0.0% |       3.3% |       3.3% |       3.3% |       3.3% |       3.3% |       3.3% |       3.3% |       3.3% |       3.3% |       3.3% |       3.3%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    8886113 |    3580971 |    9193202 |    9160600 |    6856490 |   12131447 |   12155637 |    6857975 |    6840263 |   12121022 |    6833320 |   12140981
  num incorrect                      |     108861 |      91785 |      91922 |      91918 |      76674 |      76707 |      76712 |      76655 |      76520 |      76719 |      76539 |      76696
  misprediction rate                 |      1.21% |      2.50% |      0.99% |      0.99% |      1.11% |      0.63% |      0.63% |      1.11% |      1.11% |      0.63% |      1.11% |      0.63%
  mpki                               |       1.24 |       1.33 |       1.04 |       1.04 |       1.08 |       0.86 |       0.86 |       1.08 |       1.08 |       0.86 |       1.08 |       0.86
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    6187294 |    6048464 |    6048507 |    6048507 |    5040873 |    5040944 |    5040948 |    5040869 |    5040662 |    5040948 |    5040670 |    5040941
