                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |    9675071 |    4505417 |  256041894 |   84316589 |   84088329 |  133224201 |  136214660 |  124483033 |  487631760 |  480158350 |  477410100 |    4621168
  Cycles                             |  448588820 |  340308760 |  340308760 |  448588820 |  340308760 |  340308760 |  448588820 |  340308760 |  448588820 |  448588820 |  448588820 |  340308760
  IPC                                |       0.02 |       0.01 |       0.75 |       0.19 |       0.25 |       0.39 |       0.30 |       0.37 |       1.09 |       1.07 |       1.06 |       0.01
  Time (ns)                          |  154685800 |  154685800 |  154685800 |  154685800 |  154685800 |  154685800 |  154685800 |  154685800 |  154685800 |  154685800 |  154685800 |  154685800
  Idle time (ns)                     |  151781532 |  152281814 |    7703393 |  104922601 |  105000435 |  130566675 |  134003737 |  132143137 |   19642179 |   19653182 |   18337210 |  153007200
  Idle time (%)                      |      98.1% |      98.4% |       5.0% |      67.8% |      67.9% |      84.4% |      86.6% |      85.4% |      12.7% |      12.7% |      11.9% |      98.9%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1277404 |     191361 |   12882651 |    4237911 |    4226790 |     198585 |     209755 |     196164 |   58244614 |   57169145 |   57310368 |     471959
  num incorrect                      |       7638 |        726 |       1903 |        639 |        637 |       3425 |       3628 |       3528 |    2642637 |    2684000 |    2786265 |       8462
  misprediction rate                 |      0.59% |      0.38% |      0.01% |      0.02% |      0.02% |      1.70% |      1.70% |      1.77% |      4.34% |      4.48% |      4.64% |      1.76%
  mpki                               |       0.79 |       0.16 |       0.01 |       0.01 |       0.01 |       0.03 |       0.03 |       0.03 |       5.42 |       5.59 |       5.84 |       1.83
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1527250 |     430466 |   19357284 |    6367757 |    6352382 |    7490352 |    7668334 |    7014377 |   55390287 |   54815174 |   54647824 |     623397
    num misses                       |        113 |         35 |         32 |         32 |         33 |         39 |         38 |         39 |         47 |         41 |         40 |         41
    miss rate                        |      0.01% |      0.01% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.01%
    mpki                             |       0.01 |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    4824153 |    3911868 |  172627251 |   56849714 |   56691547 |   31130684 |   31869768 |   29151443 |  239362663 |  234290606 |  229781032 |    2532307
    num misses                       |      14569 |       5335 |       2565 |        611 |        593 |       2862 |       2981 |       2870 |      30956 |      29420 |      27605 |       3990
    miss rate                        |      0.30% |      0.14% |      0.00% |      0.00% |      0.00% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.16%
    mpki                             |       1.51 |       1.18 |       0.01 |       0.01 |       0.01 |       0.02 |       0.02 |       0.02 |       0.06 |       0.06 |       0.06 |       0.86
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      14682 |       5370 |       2597 |        643 |        626 |       2901 |       3019 |       2909 |      31003 |      29461 |      27645 |       4031
    num misses                       |       5197 |       5324 |       1735 |        623 |        623 |       2271 |       2351 |       2240 |       2691 |       2367 |       2389 |       2219
    miss rate                        |     35.40% |     99.14% |     66.81% |     96.89% |     99.52% |     78.28% |     77.87% |     77.00% |      8.68% |      8.03% |      8.64% |     55.05%
    mpki                             |       0.54 |       1.18 |       0.01 |       0.01 |       0.01 |       0.02 |       0.02 |       0.02 |       0.01 |       0.00 |       0.01 |       0.48
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1527250 |     430466 |   19357284 |    6367757 |    6352382 |    7490352 |    7668334 |    7014377 |   55390287 |   54815174 |   54647824 |     623397
    num cache misses                 |       1842 |        559 |       1429 |        405 |        620 |       2351 |       1230 |       2307 |      25602 |      27961 |      27779 |        706
    miss rate                        |      0.12% |      0.13% |      0.01% |      0.01% |      0.01% |      0.03% |      0.02% |      0.03% |      0.05% |      0.05% |      0.05% |      0.11%
    mpki                             |       0.19 |       0.12 |       0.01 |       0.00 |       0.01 |       0.02 |       0.01 |       0.02 |       0.05 |       0.06 |       0.06 |       0.15
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    4824153 |    3911868 |  172627251 |   56849714 |   56691547 |   31130684 |   31869768 |   29151443 |  239362663 |  234290606 |  229781032 |    2532307
    num cache misses                 |     169435 |     334389 |     110811 |      36303 |      36552 |      64195 |      65706 |      60772 |    3465825 |    3315233 |    3227041 |      24883
    miss rate                        |      3.51% |      8.55% |      0.06% |      0.06% |      0.06% |      0.21% |      0.21% |      0.21% |      1.45% |      1.42% |      1.40% |      0.98%
    mpki                             |      17.51 |      74.22 |       0.43 |       0.43 |       0.43 |       0.48 |       0.48 |       0.49 |       7.11 |       6.90 |       6.76 |       5.38
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     237708 |     409647 |     113631 |      37144 |      37632 |      68275 |      68808 |      64941 |    3493774 |    3345591 |    3257296 |      29039
    num cache misses                 |     158992 |     333606 |     110663 |      36386 |      36675 |      65855 |      66433 |      62435 |     129514 |     126314 |     122023 |      17294
    miss rate                        |     66.89% |     81.44% |     97.39% |     97.96% |     97.46% |     96.46% |     96.55% |     96.14% |      3.71% |      3.78% |      3.75% |     59.55%
    mpki                             |      16.43 |      74.05 |       0.43 |       0.43 |       0.44 |       0.49 |       0.49 |       0.50 |       0.27 |       0.26 |       0.26 |       3.74
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     225428 |     408306 |     112081 |      36822 |      37137 |      67586 |      68304 |      64297 |     131915 |     128813 |     124595 |      20746
    num cache misses                 |     158137 |     332951 |      25130 |      35420 |      35760 |      52812 |      50097 |      49803 |     123811 |     119352 |     114817 |       6318
    miss rate                        |     70.15% |     81.54% |     22.42% |     96.19% |     96.29% |     78.14% |     73.34% |     77.46% |     93.86% |     92.66% |     92.15% |     30.45%
    mpki                             |      16.34 |      73.90 |       0.10 |       0.42 |       0.43 |       0.40 |       0.37 |       0.40 |       0.25 |       0.25 |       0.24 |       1.37
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |     379460 |          0 |          0 |          0 |     378773 |          0 |          0 |          0 |     378814 |          0 |          0 |          0
  average dram access latency (ns)   |      61.26 |        inf |        inf |        inf |      61.26 |        inf |        inf |        inf |      61.26 |        inf |        inf |        inf
  average dram queueing delay        |       0.01 |       0.00 |       0.00 |       0.00 |       0.01 |       0.00 |       0.00 |       0.00 |       0.01 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      70994 |     240530 |      18486 |      33030 |      32900 |       1947 |       2075 |       1964 |      50349 |      43608 |      40858 |       4642
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      10371 |          8 |       2135 |        572 |        702 |      47830 |      44665 |      44751 |       9173 |      14911 |      16171 |        297
