                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   32241202 |   25899211 |  235489942 |  276334257 |  273809535 |  323760901 |  197250413 |  295761184 |  261372807 |  279876503 |  104303414 |   25939679
  Cycles                             |  363902150 |  276063700 |  276063700 |  363902150 |  276063700 |  276063700 |  363902150 |  363902150 |  363902150 |  276063700 |  363902150 |  276063700
  IPC                                |       0.09 |       0.09 |       0.85 |       0.76 |       0.99 |       1.17 |       0.54 |       0.81 |       0.72 |       1.01 |       0.29 |       0.09
  Time (ns)                          |  125483500 |  125483500 |  125483500 |  125483500 |  125483500 |  125483500 |  125483500 |  125483500 |  125483500 |  125483500 |  125483500 |  125483500
  Idle time (ns)                     |  119106731 |  112943868 |   45648127 |   20508410 |   20288414 |   22031010 |   47042576 |   31621857 |   37175264 |   15602901 |   72744697 |  119693567
  Idle time (%)                      |      94.9% |      90.0% |      36.4% |      16.3% |      16.2% |      17.6% |      37.5% |      25.2% |      29.6% |      12.4% |      58.0% |      95.4%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1360176 |     191447 |   21351778 |   21506075 |   21049466 |   31192628 |   12758874 |   27609369 |   24525133 |   22402205 |    4726694 |     207660
  num incorrect                      |      18555 |       2773 |    2473358 |    1321604 |    1276957 |    2638092 |     641799 |    2823181 |    2895258 |    1372477 |      18962 |       3000
  misprediction rate                 |      1.35% |      1.43% |     10.38% |      5.79% |      5.72% |      7.80% |      4.79% |      9.28% |     10.56% |      5.77% |      0.40% |      1.42%
  mpki                               |       0.58 |       0.11 |      10.50 |       4.78 |       4.66 |       8.15 |       3.25 |       9.55 |      11.08 |       4.90 |       0.18 |       0.12
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
