                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   11446839 |    3289474 |    3132697 |    3298962 |    2752474 |    3199985 |    3061769 |    3310204
  Cycles                             |   31954400 |   31954400 |   31954400 |   31954400 |    7988600 |    7988600 |    7988600 |    7988600
  IPC                                |       0.36 |       0.10 |       0.10 |       0.10 |       0.34 |       0.40 |       0.38 |       0.41
  Time (ns)                          |    7988600 |    7988600 |    7988600 |    7988600 |    7988600 |    7988600 |    7988600 |    7988600
  Idle time (ns)                     |       1545 |    6236327 |    6236718 |    6237374 |    6206921 |    6207351 |    6208459 |    6208746
  Idle time (%)                      |       0.0% |      78.1% |      78.1% |      78.1% |      77.7% |      77.7% |      77.7% |      77.7%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    1358091 |    1029723 |     964300 |    1034192 |     809032 |     997956 |     941853 |    1045093
  num incorrect                      |      80642 |       6328 |       8286 |       6318 |      13064 |       6650 |       8592 |       5013
  misprediction rate                 |      5.61% |      0.61% |      0.85% |      0.61% |      1.59% |      0.66% |      0.90% |      0.48%
  mpki                               |       7.04 |       1.92 |       2.65 |       1.92 |       4.75 |       2.08 |       2.81 |       1.51
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    1249246 |      59693 |      73915 |      56978 |     105206 |      61676 |      71244 |      50586
    num misses                       |        173 |         26 |         28 |         26 |         26 |         26 |         26 |         26
    miss rate                        |      0.01% |      0.04% |      0.04% |      0.05% |      0.02% |      0.04% |      0.04% |      0.05%
    mpki                             |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    2493172 |     641061 |     625301 |     642120 |     585513 |     627619 |     613096 |     637753
    num misses                       |       1561 |        141 |        136 |        143 |        130 |        137 |        124 |        116
    miss rate                        |      0.06% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02%
    mpki                             |       0.14 |       0.04 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       1734 |        167 |        164 |        169 |        156 |        163 |        150 |        142
    num misses                       |        597 |        132 |        133 |        133 |        126 |        139 |        126 |        125
    miss rate                        |     34.43% |     79.04% |     81.10% |     78.70% |     80.77% |     85.28% |     84.00% |     88.03%
    mpki                             |       0.05 |       0.04 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    1249246 |      59693 |      73915 |      56978 |     105206 |      61676 |      71244 |      50586
    num cache misses                 |       2777 |        186 |        196 |        188 |        186 |        186 |        185 |        185
    miss rate                        |      0.22% |      0.31% |      0.27% |      0.33% |      0.18% |      0.30% |      0.26% |      0.37%
    mpki                             |       0.24 |       0.06 |       0.06 |       0.06 |       0.07 |       0.06 |       0.06 |       0.06
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |    2493172 |     641061 |     625301 |     642120 |     585513 |     627619 |     613096 |     637753
    num cache misses                 |      37437 |      13198 |      13373 |      13112 |      13489 |      13129 |      13214 |      12934
    miss rate                        |      1.50% |      2.06% |      2.14% |      2.04% |      2.30% |      2.09% |      2.16% |      2.03%
    mpki                             |       3.27 |       4.01 |       4.27 |       3.97 |       4.90 |       4.10 |       4.32 |       3.91
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |      42262 |      13390 |      13573 |      13302 |      13675 |      13316 |      13399 |      13119
    num cache misses                 |      28984 |      12149 |      12315 |      12114 |      12416 |      12137 |      12194 |      12020
    miss rate                        |     68.58% |     90.73% |     90.73% |     91.07% |     90.79% |     91.15% |     91.01% |     91.62%
    mpki                             |       2.53 |       3.69 |       3.93 |       3.67 |       4.51 |       3.79 |       3.98 |       3.63
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      31441 |      12163 |      12322 |      12116 |      12417 |      12139 |      12194 |      12022
    num cache misses                 |      17218 |        624 |        669 |        578 |        655 |        570 |        620 |        525
    miss rate                        |     54.76% |      5.13% |      5.43% |      4.77% |      5.28% |      4.70% |      5.08% |      4.37%
    mpki                             |       1.50 |       0.19 |       0.21 |       0.18 |       0.24 |       0.18 |       0.20 |       0.16
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      21301 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |      61.43 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |       0.18 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      10427 |        297 |        312 |        262 |        283 |        249 |        287 |        248
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
