                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   21687235 |    3893753 |    3952587 |    4190871 |    3839081 |    3936952 |    3338398 |    3485392
  Cycles                             |   21613200 |   21613200 |   21613200 |   21613200 |   16209900 |   16209900 |   16209900 |   16209900
  IPC                                |       1.00 |       0.18 |       0.18 |       0.19 |       0.24 |       0.24 |       0.21 |       0.22
  Time (ns)                          |    5403300 |    5403300 |    5403300 |    5403300 |    5403300 |    5403300 |    5403300 |    5403300
  Idle time (ns)                     |       1579 |    4440794 |    4440938 |    4441146 |    4431202 |    4431130 |    4431444 |    4431595
  Idle time (%)                      |       0.0% |      82.2% |      82.2% |      82.2% |      82.0% |      82.0% |      82.0% |      82.0%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    2474633 |    1147941 |    1175619 |    1273485 |    1136427 |    1177071 |     927524 |     987230
  num incorrect                      |     160401 |      15089 |      14178 |      10902 |      13903 |      12981 |      21481 |      19249
  misprediction rate                 |      6.09% |      1.30% |      1.19% |      0.85% |      1.21% |      1.09% |      2.26% |      1.91%
  mpki                               |       7.40 |       3.88 |       3.59 |       2.60 |       3.62 |       3.30 |       6.43 |       5.52
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    3282451 |      58156 |      56928 |      52240 |      56963 |      54004 |      63180 |      62815
    num misses                       |        173 |         26 |         26 |         26 |         26 |         27 |         26 |         26
    miss rate                        |      0.01% |      0.04% |      0.05% |      0.05% |      0.05% |      0.05% |      0.04% |      0.04%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    5098051 |     855657 |     860629 |     885439 |     842744 |     852062 |     791923 |     808525
    num misses                       |       2678 |        865 |        875 |        884 |        853 |        886 |        859 |        777
    miss rate                        |      0.05% |      0.10% |      0.10% |      0.10% |      0.10% |      0.10% |      0.11% |      0.10%
    mpki                             |       0.12 |       0.22 |       0.22 |       0.21 |       0.22 |       0.23 |       0.26 |       0.22
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       2851 |        891 |        901 |        910 |        879 |        913 |        885 |        803
    num misses                       |        690 |        197 |        210 |        198 |        199 |        176 |        193 |        181
    miss rate                        |     24.20% |     22.11% |     23.31% |     21.76% |     22.64% |     19.28% |     21.81% |     22.54%
    mpki                             |       0.03 |       0.05 |       0.05 |       0.05 |       0.05 |       0.04 |       0.06 |       0.05
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    3282451 |      58156 |      56928 |      52240 |      56963 |      54004 |      63180 |      62815
    num cache misses                 |       2966 |        175 |        174 |        176 |        179 |        180 |        175 |        174
    miss rate                        |      0.09% |      0.30% |      0.31% |      0.34% |      0.31% |      0.33% |      0.28% |      0.28%
    mpki                             |       0.14 |       0.04 |       0.04 |       0.04 |       0.05 |       0.05 |       0.05 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |    5098051 |     855657 |     860629 |     885439 |     842744 |     852062 |     791923 |     808525
    num cache misses                 |      52913 |      26148 |      26102 |      25922 |      26131 |      25942 |      26268 |      26323
    miss rate                        |      1.04% |      3.06% |      3.03% |      2.93% |      3.10% |      3.04% |      3.32% |      3.26%
    mpki                             |       2.44 |       6.72 |       6.60 |       6.19 |       6.81 |       6.59 |       7.87 |       7.55
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |      58031 |      26325 |      26279 |      26102 |      26310 |      26123 |      26444 |      26497
    num cache misses                 |      42831 |      23837 |      23807 |      23703 |      23853 |      23732 |      24014 |      24014
    miss rate                        |     73.81% |     90.55% |     90.59% |     90.81% |     90.66% |     90.85% |     90.81% |     90.63%
    mpki                             |       1.97 |       6.12 |       6.02 |       5.66 |       6.21 |       6.03 |       7.19 |       6.89
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      45382 |      23853 |      23826 |      23728 |      23867 |      23736 |      24017 |      24014
    num cache misses                 |      19904 |       1133 |        986 |       1074 |       1065 |       1047 |       1165 |       1164
    miss rate                        |     43.86% |      4.75% |      4.14% |      4.53% |      4.46% |      4.41% |      4.85% |      4.85%
    mpki                             |       0.92 |       0.29 |       0.25 |       0.26 |       0.28 |       0.27 |       0.35 |       0.33
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      27405 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |      62.00 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |       0.75 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      10803 |        580 |        468 |        574 |        533 |        525 |        601 |        556
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
