                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |  492858555 |   58165631 |   83337288 |  108498552 |  133676794 |  158841107 |  184000620 |  209166257 |  234337162 |  259492249 |  284664527 |  308026366
  Cycles                             |  749460630 |  568556340 |  568556340 |  568556340 |  749460630 |  749460630 |  749460630 |  568556340 |  749460630 |  568556340 |  568556340 |  568556340
  IPC                                |       0.66 |       0.10 |       0.15 |       0.19 |       0.18 |       0.21 |       0.25 |       0.37 |       0.31 |       0.46 |       0.50 |       0.54
  Time (ns)                          |  258434700 |  258434700 |  258434700 |  258434700 |  258434700 |  258434700 |  258434700 |  258434700 |  258434700 |  258434700 |  258434700 |  258434700
  Idle time (ns)                     |   73650180 |  235737226 |  229256947 |  222855526 |  220325625 |  213978527 |  207707425 |  198111746 |  195730330 |  185136297 |  178456150 |  172481938
  Idle time (%)                      |      28.5% |      91.2% |      88.7% |      86.2% |      85.3% |      82.8% |      80.4% |      76.7% |      75.7% |      71.6% |      69.1% |      66.7%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   76986273 |    9016242 |   11811272 |   14610779 |   17405739 |   20199033 |   23002785 |   25789646 |   28586762 |   31382973 |   34177652 |   36373397
  num incorrect                      |     567316 |     587160 |     589548 |     585386 |     589821 |     591646 |     583994 |     591124 |     592151 |     589441 |     592169 |     591369
  misprediction rate                 |      0.73% |      6.11% |      4.75% |      3.85% |      3.28% |      2.85% |      2.48% |      2.24% |      2.03% |      1.84% |      1.70% |      1.60%
  mpki                               |       1.15 |      10.09 |       7.07 |       5.40 |       4.41 |       3.72 |       3.17 |       2.83 |       2.53 |       2.27 |       2.08 |       1.92
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      42605 |    5592845 |   11185138 |   16777663 |   22369946 |   27962471 |   33554745 |   39147142 |   44739536 |   50331950 |   55924233 |   61516759
    num misses                       |        109 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16
    miss rate                        |      0.26% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   43794548 |    6201034 |    6201327 |    6201221 |    6202495 |    6202276 |    6201837 |    6200723 |    6201686 |    6200343 |    6200623 |    5900344
    num misses                       |   36021902 |    2768600 |    2779620 |    2774888 |    2784303 |    2779626 |    2769091 |    2779438 |    2783410 |    2785026 |    2785807 |    2779541
    miss rate                        |     82.25% |     44.65% |     44.82% |     44.75% |     44.89% |     44.82% |     44.65% |     44.82% |     44.88% |     44.92% |     44.93% |     47.11%
    mpki                             |      73.09 |      47.60 |      33.35 |      25.58 |      20.83 |      17.50 |      15.05 |      13.29 |      11.88 |      10.73 |       9.79 |       9.02
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   36022011 |    2768616 |    2779636 |    2774904 |    2784319 |    2779642 |    2769107 |    2779454 |    2783426 |    2785042 |    2785823 |    2779557
    num misses                       |   34729683 |    2664679 |    2685761 |    2681061 |    2696029 |    2690119 |    2670631 |    2687927 |    2696138 |    2699471 |    2702721 |    2687715
    miss rate                        |     96.41% |     96.25% |     96.62% |     96.62% |     96.83% |     96.78% |     96.44% |     96.71% |     96.86% |     96.93% |     97.02% |     96.70%
    mpki                             |      70.47 |      45.81 |      32.23 |      24.71 |      20.17 |      16.94 |      14.51 |      12.85 |      11.51 |      10.40 |       9.49 |       8.73
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      42605 |    5592845 |   11185138 |   16777663 |   22369946 |   27962471 |   33554745 |   39147142 |   44739536 |   50331950 |   55924233 |   61516759
    num cache misses                 |       1893 |        107 |        127 |        149 |        178 |        206 |        237 |        261 |         94 |        106 |        129 |        148
    miss rate                        |      4.44% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   43794548 |    6201034 |    6201327 |    6201221 |    6202495 |    6202276 |    6201837 |    6200723 |    6201686 |    6200343 |    6200623 |    5900344
