                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   20943764 |    3653474 |    3271527 |    3576974 |    3445104 |    3298382 |    3440844 |    3526270 |    3593869 |    3310865 |    3593058 |    3383140 |    3311305 |    2934566 |    2973146 |    3418258
  Cycles                             |   20576400 |   20576400 |   20576400 |   20576400 |   15432300 |   15432300 |   15432300 |   15432300 |   20576400 |   20576400 |   20576400 |   20576400 |   15432300 |   15432300 |   15432300 |   15432300
  IPC                                |       1.02 |       0.18 |       0.16 |       0.17 |       0.22 |       0.21 |       0.22 |       0.23 |       0.17 |       0.16 |       0.17 |       0.16 |       0.21 |       0.19 |       0.19 |       0.22
  Time (ns)                          |    5144100 |    5144100 |    5144100 |    5144100 |    5144100 |    5144100 |    5144100 |    5144100 |    5144100 |    5144100 |    5144100 |    5144100 |    5144100 |    5144100 |    5144100 |    5144100
  Idle time (ns)                     |       1430 |    4510345 |    4510457 |    4510693 |    4500808 |    4500896 |    4500873 |    4500937 |    4511118 |    4511327 |    4511457 |    4511617 |    4501650 |    4501779 |    4501746 |    4502159
  Idle time (%)                      |       0.0% |      87.7% |      87.7% |      87.7% |      87.5% |      87.5% |      87.5% |      87.5% |      87.7% |      87.7% |      87.7% |      87.7% |      87.5% |      87.5% |      87.5% |      87.5%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    2273918 |    1160711 |    1000390 |    1128583 |    1081725 |    1021897 |    1079434 |    1116880 |    1136330 |    1019986 |    1136216 |    1050494 |    1026837 |     867386 |     882683 |    1070423
  num incorrect                      |     160650 |       4380 |       9741 |       5481 |       6228 |       8079 |       6237 |       4896 |       5389 |       9234 |       5251 |       8151 |       8154 |      13981 |      12981 |       6583
  misprediction rate                 |      6.60% |      0.38% |      0.96% |      0.48% |      0.57% |      0.78% |      0.57% |      0.44% |      0.47% |      0.90% |      0.46% |      0.77% |      0.79% |      1.59% |      1.45% |      0.61%
  mpki                               |       7.67 |       1.20 |       2.98 |       1.53 |       1.81 |       2.45 |       1.81 |       1.39 |       1.50 |       2.79 |       1.46 |       2.41 |       2.46 |       4.76 |       4.37 |       1.93
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2769476 |      46624 |      81728 |      53583 |      56938 |      68330 |      57962 |      47490 |      51079 |      74333 |      50492 |      67816 |      67649 |      98938 |     102634 |      59555
    num misses                       |        176 |         24 |         26 |         26 |         24 |         24 |         24 |         24 |         24 |         24 |         24 |         24 |         24 |         24 |         26 |         24
    miss rate                        |      0.01% |      0.05% |      0.03% |      0.05% |      0.04% |      0.04% |      0.04% |      0.05% |      0.05% |      0.03% |      0.05% |      0.04% |      0.04% |      0.02% |      0.03% |      0.04%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    4892487 |     697832 |     659445 |     691113 |     671512 |     656485 |     671808 |     677351 |     692304 |     663471 |     690868 |     669935 |     657884 |     621143 |     626339 |     668175
    num misses                       |       3017 |        610 |        587 |        605 |        612 |        571 |        545 |        557 |        579 |        608 |        569 |        568 |        582 |        596 |        578 |        563
    miss rate                        |      0.06% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.08% |      0.08% |      0.08% |      0.09% |      0.08% |      0.08% |      0.09% |      0.10% |      0.09% |      0.08%
    mpki                             |       0.14 |       0.17 |       0.18 |       0.17 |       0.18 |       0.17 |       0.16 |       0.16 |       0.16 |       0.18 |       0.16 |       0.17 |       0.18 |       0.20 |       0.19 |       0.16
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       3193 |        634 |        613 |        631 |        636 |        595 |        569 |        581 |        603 |        632 |        593 |        592 |        606 |        620 |        604 |        587
    num misses                       |        717 |        166 |        174 |        169 |        160 |        161 |        160 |        149 |        159 |        163 |        162 |        158 |        153 |        162 |        166 |        148
    miss rate                        |     22.46% |     26.18% |     28.38% |     26.78% |     25.16% |     27.06% |     28.12% |     25.65% |     26.37% |     25.79% |     27.32% |     26.69% |     25.25% |     26.13% |     27.48% |     25.21%
    mpki                             |       0.03 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.04 |       0.04 |       0.05 |       0.05 |       0.05 |       0.05 |       0.06 |       0.06 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
