                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11    
  Instructions                       |  3938556812 |    74930481 |    74856357 |    74426628 |    74937326 |    74973525 |    75114892 |    75248713 |    74526603 |   149237978 |    75050376 |    74306243
  Cycles                             |  4391725200 |  4391725200 |  4391725200 |  4391725200 |  3331653600 |  3331653600 |  4391725200 |  4391725200 |  4391725200 |  4391725200 |  3331653600 |  3331653600
  IPC                                |        0.90 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.03 |        0.02 |        0.02
  Time (ns)                          |  1514388000 |  1514388000 |  1514388000 |  1514388000 |  1514388000 |  1514388000 |  1514388000 |  1514388000 |  1514388000 |  1514388000 |  1514388000 |  1514388000
  Idle time (ns)                     |    58503367 |  1485050209 |  1485105747 |  1485287282 |  1483195245 |  1483170971 |  1484963115 |  1484884285 |  1485197291 |  1455985698 |  1482966389 |  1483267474
  Idle time (%)                      |        3.9% |       98.1% |       98.1% |       98.1% |       97.9% |       97.9% |       98.1% |       98.1% |       98.1% |       96.1% |       97.9% |       97.9%
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   169348398 |     1448438 |     1446179 |     1448312 |     1454821 |     1448446 |     1455326 |     1452499 |     1443178 |     2887209 |     1449122 |     1439083
  num incorrect                      |     6331255 |       49080 |       48859 |       49824 |       49357 |       48961 |       48786 |       48527 |       48797 |       97541 |       48770 |       48814
  misprediction rate                 |       3.60% |       3.28% |       3.27% |       3.33% |       3.28% |       3.27% |       3.24% |       3.23% |       3.27% |       3.27% |       3.26% |       3.28%
  mpki                               |        1.61 |        0.66 |        0.65 |        0.67 |        0.66 |        0.65 |        0.65 |        0.64 |        0.65 |        0.65 |        0.65 |        0.66
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   773982377 |    11604819 |    11595313 |    11527487 |    11604931 |    11611616 |    11632968 |    11653816 |    11544375 |    23115450 |    11623055 |    11509807
    num misses                       |         189 |          43 |          43 |          47 |          47 |          43 |          48 |          45 |          43 |          44 |          43 |          44
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |  2331216865 |    47367048 |    47332348 |    47018582 |    47350162 |    47400317 |    47469861 |    47577430 |    47110204 |    94341067 |    47448582 |    46971368
    num misses                       |    14907829 |      534280 |      503282 |      492947 |      499686 |      498308 |      505156 |      505452 |      500427 |     1030295 |      505622 |      492135
    miss rate                        |       0.64% |       1.13% |       1.06% |       1.05% |       1.06% |       1.05% |       1.06% |       1.06% |       1.06% |       1.09% |       1.07% |       1.05%
    mpki                             |        3.79 |        7.13 |        6.72 |        6.62 |        6.67 |        6.65 |        6.73 |        6.72 |        6.71 |        6.90 |        6.74 |        6.62
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    14908018 |      534323 |      503325 |      492994 |      499733 |      498351 |      505204 |      505497 |      500470 |     1030339 |      505665 |      492179
    num misses                       |     6441348 |      259111 |      257678 |      254914 |      256742 |      257706 |      258287 |      259233 |      255878 |      514530 |      258669 |      254772
