                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |  485530038 |   44545131 |   63418562 |   82300896 |  101158439 |  120038269 |  138914568 |  157785231 |  176661646 |  195547018 |  214415439 |  233287447 |  252152769 |  271029310 |  289903908 |  306975712
  Cycles                             |  742690580 |  742690580 |  742690580 |  742690580 |  563420440 |  563420440 |  563420440 |  563420440 |  742690580 |  742690580 |  742690580 |  742690580 |  563420440 |  563420440 |  563420440 |  563420440
  IPC                                |       0.65 |       0.06 |       0.09 |       0.11 |       0.18 |       0.21 |       0.25 |       0.28 |       0.24 |       0.26 |       0.29 |       0.31 |       0.45 |       0.48 |       0.51 |       0.54
  Time (ns)                          |  256100200 |  256100200 |  256100200 |  256100200 |  256100200 |  256100200 |  256100200 |  256100200 |  256100200 |  256100200 |  256100200 |  256100200 |  256100200 |  256100200 |  256100200 |  256100200
  Idle time (ns)                     |   74248025 |  241801637 |  236993042 |  232191656 |  224532927 |  219727005 |  215079351 |  210717662 |  208954790 |  203868246 |  198854215 |  194055923 |  186350576 |  181562460 |  176841312 |  172479208
  Idle time (%)                      |      29.0% |      94.4% |      92.5% |      90.7% |      87.7% |      85.8% |      84.0% |      82.3% |      81.6% |      79.6% |      77.6% |      75.8% |      72.8% |      70.9% |      69.1% |      67.3%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   75733886 |    7070326 |    9166698 |   11263628 |   13360584 |   15451789 |   17551894 |   19645545 |   21752275 |   23844426 |   25939969 |   28035102 |   30132953 |   32226534 |   34325042 |   35821465
  num incorrect                      |     422808 |     439622 |     439474 |     442077 |     437715 |     443460 |     441975 |     443760 |     436758 |     443399 |     442894 |     444287 |     441532 |     444637 |     443483 |     443421
  misprediction rate                 |      0.56% |      5.85% |      4.57% |      3.78% |      3.17% |      2.79% |      2.46% |      2.21% |      1.97% |      1.83% |      1.68% |      1.56% |      1.44% |      1.36% |      1.28% |      1.22%
  mpki                               |       0.87 |       9.87 |       6.93 |       5.37 |       4.33 |       3.69 |       3.18 |       2.81 |       2.47 |       2.27 |       2.07 |       1.90 |       1.75 |       1.64 |       1.53 |       1.44
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      43408 |    4194745 |    8389187 |   12583105 |   16777520 |   20971824 |   25166017 |   29360432 |   33554736 |   37748929 |   41943344 |   46137648 |   50331952 |   54526256 |   58720560 |   62914875
    num misses                       |        109 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16
    miss rate                        |      0.25% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   42399019 |    4804782 |    4804661 |    4804797 |    4802833 |    4802732 |    4803151 |    4802608 |    4803896 |    4804401 |    4803659 |    4803346 |    4802318 |    4802085 |    4802186 |    4501806
    num misses                       |   35338088 |    2069808 |    2077735 |    2084711 |    2080411 |    2086506 |    2088624 |    2083277 |    2075344 |    2084451 |    2084340 |    2087845 |    2088544 |    2089392 |    2089363 |    2083102
    miss rate                        |     83.35% |     43.08% |     43.24% |     43.39% |     43.32% |     43.44% |     43.48% |     43.38% |     43.20% |     43.39% |     43.39% |     43.47% |     43.49% |     43.51% |     43.51% |     46.27%
    mpki                             |      72.78 |      46.47 |      32.76 |      25.33 |      20.57 |      17.38 |      15.04 |      13.20 |      11.75 |      10.66 |       9.72 |       8.95 |       8.28 |       7.71 |       7.21 |       6.79
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   35338197 |    2069824 |    2077751 |    2084727 |    2080427 |    2086522 |    2088640 |    2083293 |    2075360 |    2084467 |    2084356 |    2087861 |    2088560 |    2089408 |    2089379 |    2083118
    num misses                       |   34079794 |    1982926 |    2003909 |    2013520 |    2008485 |    2021751 |    2022041 |    2014970 |    2000877 |    2015197 |    2016591 |    2022105 |    2023481 |    2027843 |    2025412 |    2013270
    miss rate                        |     96.44% |     95.80% |     96.45% |     96.58% |     96.54% |     96.90% |     96.81% |     96.72% |     96.41% |     96.68% |     96.75% |     96.85% |     96.88% |     97.05% |     96.94% |     96.65%
    mpki                             |      70.19 |      44.51 |      31.60 |      24.47 |      19.85 |      16.84 |      14.56 |      12.77 |      11.33 |      10.31 |       9.41 |       8.67 |       8.02 |       7.48 |       6.99 |       6.56
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      43408 |    4194745 |    8389187 |   12583105 |   16777520 |   20971824 |   25166017 |   29360432 |   33554736 |   37748929 |   41943344 |   46137648 |   50331952 |   54526256 |   58720560 |   62914875
    num cache misses                 |       1894 |        106 |        124 |        141 |        158 |        177 |        194 |        213 |         94 |        105 |        126 |        147 |        168 |        186 |        201 |        220
    miss rate                        |      4.36% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   42399019 |    4804782 |    4804661 |    4804797 |    4802833 |    4802732 |    4803151 |    4802608 |    4803896 |    4804401 |    4803659 |    4803346 |    4802318 |    4802085 |    4802186 |    4501806
    num cache misses                 |   36514345 |    2074052 |    2087375 |    2092063 |    2092991 |    2095594 |    2095068 |    2092271 |    2086478 |    2092548 |    2094225 |    2094717 |    2096124 |    2096276 |    2096106 |    2093265
    miss rate                        |     86.12% |     43.17% |     43.44% |     43.54% |     43.58% |     43.63% |     43.62% |     43.57% |     43.43% |     43.55% |     43.60% |     43.61% |     43.65% |     43.65% |     43.65% |     46.50%
    mpki                             |      75.21 |      46.56 |      32.91 |      25.42 |      20.69 |      17.46 |      15.08 |      13.26 |      11.81 |      10.70 |       9.77 |       8.98 |       8.31 |       7.73 |       7.23 |       6.82
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   38058302 |    3704599 |    3748606 |    3777248 |    3775388 |    3793183 |    3796010 |    3782555 |    3776792 |    3781297 |    3789818 |    3793480 |    3796309 |    3800472 |    3797249 |    3769129
    num cache misses                 |   35609499 |    2009156 |    2032973 |    2045658 |    2072529 |    2078505 |    2079200 |    2070758 |    2031860 |    2047900 |    2052637 |    2054224 |    2079847 |    2081356 |    2079878 |    2068143
    miss rate                        |     93.57% |     54.23% |     54.23% |     54.16% |     54.90% |     54.80% |     54.77% |     54.74% |     53.80% |     54.16% |     54.16% |     54.15% |     54.79% |     54.77% |     54.77% |     54.87%
    mpki                             |      73.34 |      45.10 |      32.06 |      24.86 |      20.49 |      17.32 |      14.97 |      13.12 |      11.50 |      10.47 |       9.57 |       8.81 |       8.25 |       7.68 |       7.17 |       6.74
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   37151567 |    3639596 |    3694080 |    3730702 |    3754767 |    3775916 |    3779947 |    3760829 |    3722080 |    3736544 |    3748102 |    3752839 |    3779864 |    3785366 |    3780820 |    3743787
    num cache misses                 |   29389377 |    1629804 |    1660685 |    1684746 |    1682212 |    1697390 |    1700729 |    1690117 |    1690122 |    1688281 |    1695090 |    1698358 |    1700030 |    1704037 |    1700969 |    1675773
    miss rate                        |     79.11% |     44.78% |     44.96% |     45.16% |     44.80% |     44.95% |     44.99% |     44.94% |     45.41% |     45.18% |     45.23% |     45.26% |     44.98% |     45.02% |     44.99% |     44.76%
    mpki                             |      60.53 |      36.59 |      26.19 |      20.47 |      16.63 |      14.14 |      12.24 |      10.71 |       9.57 |       8.63 |       7.91 |       7.28 |       6.74 |       6.29 |       5.87 |       5.46
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |   40354326 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |   40182946 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |      62.02 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |      62.01 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |       0.76 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.76 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
