                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |    9674980 |    4505452 |   84089127 |   84314699 |  256040657 |  136626211 |  134786967 |  122504962 |  472482588 |  473694936 |  499017649 |    4626298
  Cycles                             |  452423780 |  343218040 |  343218040 |  452423780 |  343218040 |  343218040 |  452423780 |  452423780 |  452423780 |  343218040 |  452423780 |  343218040
  IPC                                |       0.02 |       0.01 |       0.25 |       0.19 |       0.75 |       0.40 |       0.30 |       0.27 |       1.04 |       1.38 |       1.10 |       0.01
  Time (ns)                          |  156008200 |  156008200 |  156008200 |  156008200 |  156008200 |  156008200 |  156008200 |  156008200 |  156008200 |  156008200 |  156008200 |  156008200
  Idle time (ns)                     |  153119718 |  153603906 |  106317362 |  106245287 |    8536613 |  131786563 |  135851027 |  137687007 |   19680935 |   18371545 |   18518032 |  154321772
  Idle time (%)                      |      98.1% |      98.5% |      68.1% |      68.1% |       5.5% |      84.5% |      87.1% |      88.3% |      12.6% |      11.8% |      11.9% |      98.9%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1277503 |     191361 |    4226910 |    4237620 |   12882429 |     203018 |     206198 |     194816 |   56600898 |   56614293 |   59506854 |     472298
  num incorrect                      |       7518 |        728 |        637 |        636 |       1899 |       3563 |       3531 |       3447 |    2783501 |    2649330 |    2680854 |       8445
  misprediction rate                 |      0.59% |      0.38% |      0.02% |      0.02% |      0.01% |      1.72% |      1.68% |      1.74% |      4.69% |      4.47% |      4.31% |      1.76%
  mpki                               |       0.78 |       0.16 |       0.01 |       0.01 |       0.01 |       0.03 |       0.03 |       0.03 |       5.89 |       5.59 |       5.37 |       1.83
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1527247 |     430474 |    6352507 |    6367486 |   19357157 |    7681106 |    7586471 |    6904890 |   54190723 |   53948635 |   56713222 |     623108
    num misses                       |        117 |         36 |         35 |         34 |         34 |         41 |         35 |         35 |         47 |         46 |         46 |         41
    miss rate                        |      0.01% |      0.01% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.01%
    mpki                             |       0.01 |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    4824114 |    3911885 |   56691917 |   56848881 |  172626774 |   31922134 |   31528672 |   28699356 |  226205691 |  231177160 |  246049811 |    2536099
    num misses                       |      12735 |       5332 |        594 |        592 |       1709 |       2909 |       2921 |       2802 |      40311 |      26644 |      29088 |       3188
    miss rate                        |      0.26% |      0.14% |      0.00% |      0.00% |      0.00% |      0.01% |      0.01% |      0.01% |      0.02% |      0.01% |      0.01% |      0.13%
    mpki                             |       1.32 |       1.18 |       0.01 |       0.01 |       0.01 |       0.02 |       0.02 |       0.02 |       0.09 |       0.06 |       0.06 |       0.69
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      12852 |       5368 |        629 |        626 |       1743 |       2950 |       2956 |       2837 |      40358 |      26690 |      29134 |       3229
