                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |  156645837 |  156750686 |  155795198 |  157251446 |  169730568 |  169549724 |  169849039 |  171177139 |  156149805 |  156538376 |  156670320 |  156517517
  Cycles                             |   58518900 |   58518900 |   58518900 |   58518900 |  234075600 |  234075600 |  234075600 |  234075600 |   58518900 |   58518900 |   58518900 |   58518900
  IPC                                |       2.68 |       2.68 |       2.66 |       2.69 |       0.73 |       0.72 |       0.73 |       0.73 |       2.67 |       2.68 |       2.68 |       2.67
  Time (ns)                          |   58518900 |   58518900 |   58518900 |   58518900 |   58518900 |   58518900 |   58518900 |   58518900 |   58518900 |   58518900 |   58518900 |   58518900
  Idle time (ns)                     |       1147 |     527181 |     540963 |     529514 |     527926 |     528335 |     528746 |     529157 |    5864002 |    5872567 |    5871853 |    5881402
  Idle time (%)                      |       0.0% |       0.9% |       0.9% |       0.9% |       0.9% |       0.9% |       0.9% |       0.9% |      10.0% |      10.0% |      10.0% |      10.1%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    9373224 |    9568771 |    9250253 |    9735544 |   13895529 |   13835296 |   13935099 |   14377965 |   21293394 |   21422918 |   21466899 |   21415954
  num incorrect                      |      63156 |      55467 |      55462 |      55483 |      55465 |      55456 |      55467 |      55453 |      41283 |      41283 |      41283 |      41287
  misprediction rate                 |      0.67% |      0.58% |      0.60% |      0.57% |      0.40% |      0.40% |      0.40% |      0.38% |      0.19% |      0.19% |      0.19% |      0.19%
  mpki                               |       0.40 |       0.35 |       0.36 |       0.35 |       0.33 |       0.33 |       0.33 |       0.32 |       0.26 |       0.26 |       0.26 |       0.26
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   13850108 |   13732223 |   13732229 |   13732338 |   13732209 |   13732165 |   13732127 |   13732016 |    9916760 |    9916760 |    9916760 |    9916765
    num misses                       |        226 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   51916479 |   51686478 |   51527273 |   51770176 |   53849784 |   53819535 |   53869391 |   54090463 |   44602716 |   44667478 |   44689469 |   44664008
    num misses                       |      33149 |      31980 |      32196 |      31821 |      31989 |      32766 |      31415 |      31704 |      23999 |      23891 |      24278 |      24227
    miss rate                        |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.05% |      0.05% |      0.05% |      0.05%
    mpki                             |       0.21 |       0.20 |       0.21 |       0.20 |       0.19 |       0.19 |       0.18 |       0.19 |       0.15 |       0.15 |       0.15 |       0.15
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      33375 |      32005 |      32221 |      31846 |      32014 |      32791 |      31440 |      31729 |      24024 |      23916 |      24303 |      24252
    num misses                       |       8760 |       7435 |       7506 |       8079 |       7794 |       7502 |       7487 |       7871 |       4987 |       5037 |       4992 |       5129
    miss rate                        |     26.25% |     23.23% |     23.30% |     25.37% |     24.35% |     22.88% |     23.81% |     24.81% |     20.76% |     21.06% |     20.54% |     21.15%
    mpki                             |       0.06 |       0.05 |       0.05 |       0.05 |       0.05 |       0.04 |       0.04 |       0.05 |       0.03 |       0.03 |       0.03 |       0.03
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   13850108 |   13732223 |   13732229 |   13732338 |   13732209 |   13732165 |   13732127 |   13732016 |    9916760 |    9916760 |    9916760 |    9916765
    num cache misses                 |      21580 |      10773 |      10865 |      10781 |       2631 |       2786 |       3266 |       3275 |       8032 |       8072 |       8041 |       8032
    miss rate                        |      0.16% |      0.08% |      0.08% |      0.08% |      0.02% |      0.02% |      0.02% |      0.02% |      0.08% |      0.08% |      0.08% |      0.08%
    mpki                             |       0.14 |       0.07 |       0.07 |       0.07 |       0.02 |       0.02 |       0.02 |       0.02 |       0.05 |       0.05 |       0.05 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   51916479 |   51686478 |   51527273 |   51770176 |   53849784 |   53819535 |   53869391 |   54090463 |   44602716 |   44667478 |   44689469 |   44664008
    num cache misses                 |    5810042 |    5797056 |    5795977 |    5796295 |    5797717 |    5795925 |    5796106 |    5795176 |    4213791 |    4212205 |    4214042 |    4211921
    miss rate                        |     11.19% |     11.22% |     11.25% |     11.20% |     10.77% |     10.77% |     10.76% |     10.71% |      9.45% |      9.43% |      9.43% |      9.43%
    mpki                             |      37.09 |      36.98 |      37.20 |      36.86 |      34.16 |      34.18 |      34.13 |      33.85 |      26.99 |      26.91 |      26.90 |      26.91
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    5908075 |    5882311 |    5881231 |    5880979 |    5874550 |    5873170 |    5873890 |    5872302 |    4271200 |    4269514 |    4271319 |    4269363
    num cache misses                 |     739611 |     718467 |     729413 |     714880 |     649484 |     651960 |     653943 |     642121 |     483884 |     478968 |     482138 |     487288
    miss rate                        |     12.52% |     12.21% |     12.40% |     12.16% |     11.06% |     11.10% |     11.13% |     10.93% |     11.33% |     11.22% |     11.29% |     11.41%
    mpki                             |       4.72 |       4.58 |       4.68 |       4.55 |       3.83 |       3.85 |       3.85 |       3.75 |       3.10 |       3.06 |       3.08 |       3.11
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1087159 |    1066851 |    1084020 |    1064843 |    1001592 |    1007951 |    1010062 |     991638 |     634975 |     625375 |     623970 |     628080
    num cache misses                 |     639451 |     620009 |     629903 |     620268 |     630564 |     634793 |     635652 |     623035 |     283337 |     275189 |     269538 |     273443
    miss rate                        |     58.82% |     58.12% |     58.11% |     58.25% |     62.96% |     62.98% |     62.93% |     62.83% |     44.62% |     44.00% |     43.20% |     43.54%
    mpki                             |       4.08 |       3.96 |       4.04 |       3.94 |       3.72 |       3.74 |       3.74 |       3.64 |       1.81 |       1.76 |       1.72 |       1.75
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |    5448134 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |    5450101 |          0 |          0 |          0
  average dram access latency (ns)   |     552.12 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |     529.22 |        inf |        inf |        inf
