                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   11021112 |    3093286 |    3125211 |    2880662 |    3182027 |    3030214 |    2633974 |    3068725 |    3199737 |    3125914 |    3316722 |    3304177
  Cycles                             |   11329200 |   11329200 |   11329200 |   11329200 |    8496900 |    8496900 |    8496900 |    8496900 |   11329200 |   11329200 |   11329200 |   11329200
  IPC                                |       0.97 |       0.27 |       0.28 |       0.25 |       0.37 |       0.36 |       0.31 |       0.36 |       0.28 |       0.28 |       0.29 |       0.29
  Time (ns)                          |    2832300 |    2832300 |    2832300 |    2832300 |    2832300 |    2832300 |    2832300 |    2832300 |    2832300 |    2832300 |    2832300 |    2832300
  Idle time (ns)                     |       1307 |    2315719 |    2316314 |    2316645 |    2306681 |    2306795 |    2306907 |    2306983 |    2317106 |    2317214 |    2317288 |    2317683
  Idle time (%)                      |       0.0% |      81.8% |      81.8% |      81.8% |      81.4% |      81.4% |      81.4% |      81.5% |      81.8% |      81.8% |      81.8% |      81.8%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1337770 |     981730 |     995714 |     894690 |    1024983 |     962965 |     793096 |     977202 |    1015457 |     982865 |    1064476 |    1058046
  num incorrect                      |      76913 |       4641 |       4288 |       7432 |       2547 |       4637 |      10408 |       4190 |       5220 |       6194 |       3547 |       3799
  misprediction rate                 |      5.44% |      0.47% |      0.43% |      0.82% |      0.25% |      0.48% |      1.30% |      0.43% |      0.51% |      0.63% |      0.33% |      0.36%
  mpki                               |       6.98 |       1.50 |       1.37 |       2.58 |       0.80 |       1.53 |       3.95 |       1.37 |       1.63 |       1.98 |       1.07 |       1.15
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1395521 |      42223 |      38247 |      59243 |      27181 |      38972 |      81446 |      38096 |      43794 |      52768 |      33511 |      35615
    num misses                       |        175 |         28 |         28 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26
    miss rate                        |      0.01% |      0.07% |      0.07% |      0.04% |      0.10% |      0.07% |      0.03% |      0.07% |      0.06% |      0.05% |      0.08% |      0.07%
    mpki                             |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2673131 |     583510 |     587056 |     562438 |     588087 |     572258 |     535428 |     576389 |     603491 |     596188 |     614863 |     614381
    num misses                       |       1788 |        129 |        127 |        129 |        124 |        139 |        132 |        126 |        127 |        133 |        129 |        124
    miss rate                        |      0.07% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02%
    mpki                             |       0.16 |       0.04 |       0.04 |       0.04 |       0.04 |       0.05 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       1963 |        157 |        155 |        155 |        150 |        165 |        158 |        152 |        153 |        159 |        155 |        150
    num misses                       |        579 |        127 |        127 |        126 |        123 |        135 |        126 |        134 |        138 |        135 |        126 |        134
