                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  204511352 |  206317720 |  205641152 |  206147702 |  204153665 |  204171841 |  204132632 |  203919412
  Cycles                             |   66128990 |   66128990 |   66128990 |   66128990 |   66128990 |   66128990 |   66128990 |   66128990
  IPC                                |       3.09 |       3.12 |       3.11 |       3.12 |       3.09 |       3.09 |       3.09 |       3.08
  Time (ns)                          |   22803100 |   22803100 |   22803100 |   22803100 |   22803100 |   22803100 |   22803100 |   22803100
  Idle time (ns)                     |        328 |     361407 |     363423 |     364021 |     364595 |     365147 |     365723 |     366275
  Idle time (%)                      |       0.0% |       1.6% |       1.6% |       1.6% |       1.6% |       1.6% |       1.6% |       1.6%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   11410832 |   12086338 |   11892836 |   12037757 |   11468036 |   11473220 |   11462037 |   11401091
  num incorrect                      |     262755 |     244608 |     244650 |     244611 |     244606 |     244621 |     244606 |     244615
  misprediction rate                 |      2.25% |      1.98% |      2.02% |      1.99% |      2.09% |      2.09% |      2.09% |      2.10%
  mpki                               |       1.28 |       1.19 |       1.19 |       1.19 |       1.20 |       1.20 |       1.20 |       1.20
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   17363240 |   17221969 |   17222087 |   17221975 |   17221970 |   17221973 |   17221968 |   17221976
    num misses                       |        318 |         28 |         28 |         28 |         28 |         28 |         28 |         28
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   65383877 |   65318462 |   65222212 |   65294192 |   65009322 |   65011915 |   65006296 |   64975880
    num misses                       |      49430 |      45401 |      45768 |      46231 |      45180 |      44876 |      45848 |      44122
    miss rate                        |      0.08% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07%
    mpki                             |       0.24 |       0.22 |       0.22 |       0.22 |       0.22 |       0.22 |       0.22 |       0.22
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |      49748 |      45429 |      45796 |      46259 |      45208 |      44904 |      45876 |      44150
    num misses                       |      12464 |      11296 |      11486 |      11313 |      11325 |      11346 |      11451 |      11333
    miss rate                        |     25.05% |     24.87% |     25.08% |     24.46% |     25.05% |     25.27% |     24.96% |     25.67%
    mpki                             |       0.06 |       0.05 |       0.06 |       0.05 |       0.06 |       0.06 |       0.06 |       0.06
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   17363240 |   17221969 |   17222087 |   17221975 |   17221970 |   17221973 |   17221968 |   17221976
    num cache misses                 |      11489 |       2178 |       1937 |       2606 |       1919 |       2474 |       1911 |       2609
    miss rate                        |      0.07% |      0.01% |      0.01% |      0.02% |      0.01% |      0.01% |      0.01% |      0.02%
    mpki                             |       0.06 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   65383877 |   65318462 |   65222212 |   65294192 |   65009322 |   65011915 |   65006296 |   64975880
    num cache misses                 |    6144173 |    6132544 |    6132693 |    6131632 |    6131790 |    6131921 |    6131515 |    6132000
    miss rate                        |      9.40% |      9.39% |      9.40% |      9.39% |      9.43% |      9.43% |      9.43% |      9.44%
    mpki                             |      30.04 |      29.72 |      29.82 |      29.74 |      30.04 |      30.03 |      30.04 |      30.07
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    6177237 |    6158036 |    6161266 |    6155814 |    6155212 |    6155717 |    6156773 |    6157245
    num cache misses                 |     624804 |     602695 |     597226 |     601814 |     595215 |     604291 |     596002 |     600696
    miss rate                        |     10.11% |      9.79% |      9.69% |      9.78% |      9.67% |      9.82% |      9.68% |      9.76%
    mpki                             |       3.06 |       2.92 |       2.90 |       2.92 |       2.92 |       2.96 |       2.92 |       2.95
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |     748484 |     734882 |     728197 |     725347 |     722868 |     730644 |     720245 |     722485
    num cache misses                 |     245285 |     252103 |     254821 |     248238 |     238474 |     246046 |     246601 |     244052
    miss rate                        |     32.77% |     34.31% |     34.99% |     34.22% |     32.99% |     33.68% |     34.24% |     33.78%
    mpki                             |       1.20 |       1.22 |       1.24 |       1.20 |       1.17 |       1.21 |       1.21 |       1.20
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |     707725 |          0 |          0 |          0 |     707730 |          0 |          0 |          0
  average dram access latency (ns)   |   10609.34 |        inf |        inf |        inf |   10604.44 |        inf |        inf |        inf
  average dram queueing delay        |   10548.08 |       0.00 |       0.00 |       0.00 |   10543.19 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      3.00% |      0.00% |      0.00% |      0.00% |      3.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      40003 |      42488 |      45082 |      40949 |      36359 |      33842 |      32598 |      31547
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |     123790 |     123437 |     122163 |     118274 |     123856 |     124027 |     123781 |     123369
