                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |    4916455 |    4558361 |    4480151 |    4411019 |    3863399 |    3791422 |          0 |          0 |    4594358 |    4520709 |    4429141 |    4371392 |    3836723 |    3729379 |          0 |          0
  Cycles                             |    6817320 |    6817320 |    6817320 |    6817320 |    5171760 |    5171760 |    5171760 |    5171760 |    6817320 |    6817320 |    6817320 |    6817320 |    5171760 |    5171760 |    5171760 |    5171760
  IPC                                |       0.72 |       0.67 |       0.66 |       0.65 |       0.75 |       0.73 |       0.00 |       0.00 |       0.67 |       0.66 |       0.65 |       0.64 |       0.74 |       0.72 |       0.00 |       0.00
  Time (ns)                          |    2350800 |    2350800 |    2350800 |    2350800 |    2350800 |    2350800 |    2350800 |    2350800 |    2350800 |    2350800 |    2350800 |    2350800 |    2350800 |    2350800 |    2350800 |    2350800
  Idle time (ns)                     |        201 |     316619 |     320011 |     323397 |     326778 |     330163 |    2350800 |    2350800 |     313419 |     318333 |     321719 |     325104 |     328483 |     331869 |    2350800 |    2350800
  Idle time (%)                      |       0.0% |      13.5% |      13.6% |      13.8% |      13.9% |      14.0% |     100.0% |     100.0% |      13.3% |      13.5% |      13.7% |      13.8% |      14.0% |      14.1% |     100.0% |     100.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |     586388 |     580860 |     564522 |     548369 |     400932 |     383636 |          0 |          0 |     590533 |     574775 |     553022 |     541923 |     393898 |     372040 |          0 |          0
  num incorrect                      |      11627 |       1201 |       1278 |       1839 |       1908 |       2218 |          0 |          0 |       1107 |       1139 |       1307 |       1957 |       2082 |       2532 |          0 |          0
  misprediction rate                 |      1.94% |      0.21% |      0.23% |      0.33% |      0.47% |      0.57% |      0.00% |      0.00% |      0.19% |      0.20% |      0.24% |      0.36% |      0.53% |      0.68% |      0.00% |      0.00%
  mpki                               |       2.36 |       0.26 |       0.29 |       0.42 |       0.49 |       0.59 |       0.00 |       0.00 |       0.24 |       0.25 |       0.30 |       0.45 |       0.54 |       0.68 |       0.00 |       0.00
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |     402005 |     316590 |     294172 |     272694 |     250435 |     230287 |          0 |          0 |     327186 |     304603 |     283457 |     262056 |     240410 |     210499 |          0 |          0
    num misses                       |        133 |         21 |         23 |         21 |         23 |         23 |          0 |          0 |         21 |         21 |         21 |         21 |         23 |         23 |          0 |          0
    miss rate                        |      0.03% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.00% |      0.00% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.00% |      0.00%
    mpki                             |       0.03 |       0.00 |       0.01 |       0.00 |       0.01 |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.01 |       0.01 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1854906 |    1576114 |    1543234 |    1521726 |    1418694 |    1391979 |          0 |          0 |    1578558 |    1554183 |    1524214 |    1502163 |    1402738 |    1374344 |          0 |          0
    num misses                       |       6209 |       4713 |       4605 |       4166 |       4726 |       4807 |          0 |          0 |       4894 |       4626 |       4613 |       4780 |       4340 |       4342 |          0 |          0
    miss rate                        |      0.33% |      0.30% |      0.30% |      0.27% |      0.33% |      0.35% |      0.00% |      0.00% |      0.31% |      0.30% |      0.30% |      0.32% |      0.31% |      0.32% |      0.00% |      0.00%
    mpki                             |       1.26 |       1.03 |       1.03 |       0.94 |       1.22 |       1.27 |       0.00 |       0.00 |       1.07 |       1.02 |       1.04 |       1.09 |       1.13 |       1.16 |       0.00 |       0.00
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       6342 |       4734 |       4628 |       4187 |       4749 |       4830 |          0 |          0 |       4915 |       4647 |       4634 |       4801 |       4363 |       4365 |          0 |          0
    num misses                       |        533 |        297 |        192 |        206 |        281 |        192 |          0 |          0 |        193 |        210 |        262 |        212 |        195 |        271 |          0 |          0
    miss rate                        |      8.40% |      6.27% |      4.15% |      4.92% |      5.92% |      3.98% |      0.00% |      0.00% |      3.93% |      4.52% |      5.65% |      4.42% |      4.47% |      6.21% |      0.00% |      0.00%
    mpki                             |       0.11 |       0.07 |       0.04 |       0.05 |       0.07 |       0.05 |       0.00 |       0.00 |       0.04 |       0.05 |       0.06 |       0.05 |       0.05 |       0.07 |       0.00 |       0.00
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     402005 |     316590 |     294172 |     272694 |     250435 |     230287 |          0 |          0 |     327186 |     304603 |     283457 |     262056 |     240410 |     210499 |          0 |          0
    num cache misses                 |       1880 |        132 |        136 |        131 |        136 |        136 |          0 |          0 |        132 |        132 |        131 |        131 |        136 |        141 |          0 |          0
    miss rate                        |      0.47% |      0.04% |      0.05% |      0.05% |      0.05% |      0.06% |       inf% |       inf% |      0.04% |      0.04% |      0.05% |      0.05% |      0.06% |      0.07% |       inf% |       inf%
    mpki                             |       0.38 |       0.03 |       0.03 |       0.03 |       0.04 |       0.04 |        inf |        inf |       0.03 |       0.03 |       0.03 |       0.03 |       0.04 |       0.04 |        inf |        inf
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1854906 |    1576114 |    1543234 |    1521726 |    1418694 |    1391979 |          0 |          0 |    1578558 |    1554183 |    1524214 |    1502163 |    1402738 |    1374344 |          0 |          0
    num cache misses                 |      64836 |      53114 |      52408 |      51946 |      53484 |      52647 |          0 |          0 |      52830 |      52585 |      52328 |      51976 |      52444 |      52273 |          0 |          0
    miss rate                        |      3.50% |      3.37% |      3.40% |      3.41% |      3.77% |      3.78% |       inf% |       inf% |      3.35% |      3.38% |      3.43% |      3.46% |      3.74% |      3.80% |       inf% |       inf%
    mpki                             |      13.19 |      11.65 |      11.70 |      11.78 |      13.84 |      13.89 |        inf |        inf |      11.50 |      11.63 |      11.81 |      11.89 |      13.67 |      14.02 |        inf |        inf
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      87423 |      71914 |      71554 |      71934 |      72403 |      72872 |          0 |          0 |      71038 |      71902 |      71256 |      71363 |      71364 |      73810 |          0 |          0
    num cache misses                 |      49557 |      42230 |      42737 |      43142 |      42598 |      43013 |          0 |          0 |      40182 |      42365 |      42748 |      43373 |      42315 |      42222 |          0 |          0
    miss rate                        |     56.69% |     58.72% |     59.73% |     59.97% |     58.83% |     59.03% |       inf% |       inf% |     56.56% |     58.92% |     59.99% |     60.78% |     59.29% |     57.20% |       inf% |       inf%
    mpki                             |      10.08 |       9.26 |       9.54 |       9.78 |      11.03 |      11.34 |        inf |        inf |       8.75 |       9.37 |       9.65 |       9.92 |      11.03 |      11.32 |        inf |        inf
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      72013 |      60245 |      61010 |      62222 |      61115 |      62088 |          0 |          0 |      59415 |      60864 |      61147 |      62097 |      60349 |      62862 |          0 |          0
    num cache misses                 |      31759 |      24421 |      25069 |      25077 |      24221 |      25267 |          0 |          0 |      22384 |      24621 |      25090 |      25420 |      24234 |      25189 |          0 |          0
    miss rate                        |     44.10% |     40.54% |     41.09% |     40.30% |     39.63% |     40.70% |       inf% |       inf% |     37.67% |     40.45% |     41.03% |     40.94% |     40.16% |     40.07% |       inf% |       inf%
    mpki                             |       6.46 |       5.36 |       5.60 |       5.69 |       6.27 |       6.66 |        inf |        inf |       4.87 |       5.45 |       5.66 |       5.82 |       6.32 |       6.75 |        inf |        inf
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      14779 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |       4574 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |     182.05 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |     432.94 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |     120.80 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |     371.69 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
