                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |  236785802 |   28033048 |   37817442 |   47602940 |   57379026 |   67163295 |   76948714 |   86733930 |   96525463 |  106311002 |  116095446 |  123781243
  Cycles                             |  283697140 |  283697140 |  283697140 |  283697140 |  215218520 |  215218520 |  215218520 |  215218520 |  283697140 |  283697140 |  283697140 |  283697140
  IPC                                |       0.83 |       0.10 |       0.13 |       0.17 |       0.27 |       0.31 |       0.36 |       0.40 |       0.34 |       0.37 |       0.41 |       0.44
  Time (ns)                          |   97826600 |   97826600 |   97826600 |   97826600 |   97826600 |   97826600 |   97826600 |   97826600 |   97826600 |   97826600 |   97826600 |   97826600
  Idle time (ns)                     |   20938202 |   89989467 |   87995615 |   86126619 |   82343244 |   80567693 |   78977051 |   77284742 |   77205728 |   75145001 |   72919397 |   71182453
  Idle time (%)                      |      21.4% |      92.0% |      90.0% |      88.0% |      84.2% |      82.4% |      80.7% |      79.0% |      78.9% |      76.8% |      74.5% |      72.8%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   20948721 |    4014449 |    5411891 |    6809645 |    8204684 |    9602089 |   10999822 |   12397497 |   13797004 |   15194771 |   16592226 |   17390047
  num incorrect                      |       8769 |         90 |         89 |         90 |         90 |         90 |         90 |         90 |         90 |         90 |         90 |         87
  misprediction rate                 |      0.04% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
  mpki                               |       0.04 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   37800100 |        312 |        312 |        312 |        312 |        312 |        312 |        312 |        312 |        312 |        312 |        319
