                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  217894553 |  224017557 |  222304131 |  221163318 |  221650853 |  224973970 |  226331206 |  222452135
  Cycles                             |   95349600 |   95349600 |   95349600 |   95349600 |   95349600 |   95349600 |   95349600 |   95349600
  IPC                                |       2.29 |       2.35 |       2.33 |       2.32 |       2.32 |       2.36 |       2.37 |       2.33
  Time (ns)                          |   23837400 |   23837400 |   23837400 |   23837400 |   23837400 |   23837400 |   23837400 |   23837400
  Idle time (ns)                     |      72751 |    1138664 |    1140040 |    1139143 |    1210986 |     951460 |     950521 |    1208996
  Idle time (%)                      |       0.3% |       4.8% |       4.8% |       4.8% |       5.1% |       4.0% |       4.0% |       5.1%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   14418109 |   16614545 |   16043420 |   15663122 |   15825717 |   16933600 |   17386005 |   16092585
  num incorrect                      |      83128 |      75943 |      75941 |      75933 |      75943 |      75935 |      75936 |      76002
  misprediction rate                 |      0.57% |      0.46% |      0.47% |      0.48% |      0.48% |      0.45% |      0.43% |      0.47%
  mpki                               |       0.38 |       0.34 |       0.34 |       0.34 |       0.34 |       0.34 |       0.34 |       0.34
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   18805519 |   18689646 |   18689640 |   18689643 |   18689562 |   18689451 |   18689451 |   18689687
    num misses                       |        244 |         25 |         25 |         25 |         25 |         25 |         25 |         25
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   71402067 |   72184354 |   71898760 |   71708685 |   71789771 |   72343327 |   72569543 |   71923551
    num misses                       |      44056 |      43770 |      44483 |      42459 |      43922 |      43650 |      42988 |      42613
    miss rate                        |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06%
    mpki                             |       0.20 |       0.20 |       0.20 |       0.19 |       0.20 |       0.19 |       0.19 |       0.19
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |      44300 |      43795 |      44508 |      42484 |      43947 |      43675 |      43013 |      42638
    num misses                       |      12220 |      11281 |      11438 |      11309 |      11343 |      11329 |      11292 |      11283
    miss rate                        |     27.58% |     25.76% |     25.70% |     26.62% |     25.81% |     25.94% |     26.25% |     26.46%
    mpki                             |       0.06 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   18805519 |   18689646 |   18689640 |   18689643 |   18689562 |   18689451 |   18689451 |   18689687
    num cache misses                 |      15249 |       4576 |       4866 |       4609 |       4752 |       4808 |       5057 |       4719
    miss rate                        |      0.08% |      0.02% |      0.03% |      0.02% |      0.03% |      0.03% |      0.03% |      0.03%
    mpki                             |       0.07 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   71402067 |   72184354 |   71898760 |   71708685 |   71789771 |   72343327 |   72569543 |   71923551
    num cache misses                 |    7910068 |    7898988 |    7898963 |    7897643 |    7899062 |    7898264 |    7899763 |    7899351
    miss rate                        |     11.08% |     10.94% |     10.99% |     11.01% |     11.00% |     10.92% |     10.89% |     10.98%
    mpki                             |      36.30 |      35.26 |      35.53 |      35.71 |      35.64 |      35.11 |      34.90 |      35.51
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    8024869 |    8001134 |    8001848 |    8000481 |    8002510 |    8002167 |    8003882 |    8002959
    num cache misses                 |     855770 |     830211 |     833621 |     833783 |     823615 |     824470 |     830924 |     823620
    miss rate                        |     10.66% |     10.38% |     10.42% |     10.42% |     10.29% |     10.30% |     10.38% |     10.29%
    mpki                             |       3.93 |       3.71 |       3.75 |       3.77 |       3.72 |       3.66 |       3.67 |       3.70
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |    1261223 |    1222422 |    1218520 |    1222700 |    1250021 |    1219519 |    1215429 |    1252357
    num cache misses                 |     764928 |     734350 |     726793 |     725261 |     765416 |     733806 |     725895 |     754698
    miss rate                        |     60.65% |     60.07% |     59.65% |     59.32% |     61.23% |     60.17% |     59.72% |     60.26%
    mpki                             |       3.51 |       3.28 |       3.27 |       3.28 |       3.45 |       3.26 |       3.21 |       3.39
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |    5202277 |          0 |          0 |          0 |    5200943 |          0 |          0 |          0
  average dram access latency (ns)   |    3719.38 |        inf |        inf |        inf |    3697.94 |        inf |        inf |        inf
  average dram queueing delay        |    3658.13 |       0.00 |       0.00 |       0.00 |    3636.69 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     27.00% |      0.00% |      0.00% |      0.00% |     27.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |     445068 |     427858 |     430333 |     445112 |     470471 |     435775 |     418916 |     462562
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      51406 |      49078 |      38678 |      25210 |      40180 |      43417 |      47135 |      40892
