                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   11261495 |    3084983 |    3041453 |    3141263 |    2816805 |    3136777 |    3083760 |    3002233 |    2597075 |    3081012 |    3091166 |    3078993 |    2888100 |    3073207 |    3093446 |    3074095
  Cycles                             |   29998400 |   29998400 |   29998400 |   29998400 |    7499600 |    7499600 |    7499600 |    7499600 |   29998400 |   29998400 |   29998400 |   29998400 |    7499600 |    7499600 |    7499600 |    7499600
  IPC                                |       0.38 |       0.10 |       0.10 |       0.10 |       0.38 |       0.42 |       0.41 |       0.40 |       0.09 |       0.10 |       0.10 |       0.10 |       0.39 |       0.41 |       0.41 |       0.41
  Time (ns)                          |    7499600 |    7499600 |    7499600 |    7499600 |    7499600 |    7499600 |    7499600 |    7499600 |    7499600 |    7499600 |    7499600 |    7499600 |    7499600 |    7499600 |    7499600 |    7499600
  Idle time (ns)                     |       1237 |    6219930 |    6220741 |    6221054 |    6191142 |    6191044 |    6191533 |    6191972 |    6221961 |    6222559 |    6222664 |    6223167 |    6193566 |    6193816 |    6194164 |    6194701
  Idle time (%)                      |       0.0% |      82.9% |      82.9% |      83.0% |      82.6% |      82.6% |      82.6% |      82.6% |      83.0% |      83.0% |      83.0% |      83.0% |      82.6% |      82.6% |      82.6% |      82.6%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1323736 |     990368 |     972685 |    1012538 |     878874 |    1017844 |     995330 |     960005 |     784458 |     986170 |     992675 |     988324 |     909973 |     989195 |     999562 |     990763
  num incorrect                      |      77218 |       3471 |       3882 |       2760 |       6820 |       1897 |       2624 |       3850 |       9965 |       3893 |       3392 |       3656 |       5586 |       3087 |       2579 |       2816
  misprediction rate                 |      5.51% |      0.35% |      0.40% |      0.27% |      0.77% |      0.19% |      0.26% |      0.40% |      1.25% |      0.39% |      0.34% |      0.37% |      0.61% |      0.31% |      0.26% |      0.28%
  mpki                               |       6.86 |       1.13 |       1.28 |       0.88 |       2.42 |       0.60 |       0.85 |       1.28 |       3.84 |       1.26 |       1.10 |       1.19 |       1.93 |       1.00 |       0.83 |       0.92
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1226858 |      13737 |      15274 |      14000 |      20211 |      11794 |      12956 |      14771 |      28160 |      14961 |      14662 |      13865 |      17531 |      13785 |      12490 |      13406
