                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   43281538 |    5147324 |    4797495 |    5057938 |    4136400 |    4031865 |    3960420 |    4933633 |    6424622 |    5949508 |    5987954 |    6413292
  Cycles                             |  119070400 |  119070400 |  119070400 |  119070400 |   29767600 |   29767600 |   29767600 |   29767600 |  119070400 |  119070400 |  119070400 |  119070400
  IPC                                |       0.36 |       0.04 |       0.04 |       0.04 |       0.14 |       0.14 |       0.13 |       0.17 |       0.05 |       0.05 |       0.05 |       0.05
  Time (ns)                          |   29767600 |   29767600 |   29767600 |   29767600 |   29767600 |   29767600 |   29767600 |   29767600 |   29767600 |   29767600 |   29767600 |   29767600
  Idle time (ns)                     |       1740 |   26730549 |   26648631 |   26648897 |   26618554 |   26618899 |   26619694 |   26619532 |   26650024 |   26650196 |   26650728 |   26699602
  Idle time (%)                      |       0.0% |      89.8% |      89.5% |      89.5% |      89.4% |      89.4% |      89.4% |      89.4% |      89.5% |      89.5% |      89.5% |      89.7%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    4553875 |    1565583 |    1401119 |    1508573 |    1133719 |    1090144 |    1058669 |    1470308 |    1974751 |    1777484 |    1793889 |    1983764
  num incorrect                      |     338818 |      11926 |      20098 |      16789 |      28226 |      29239 |      30286 |      16289 |      14787 |      21288 |      20897 |      13040
  misprediction rate                 |      6.92% |      0.76% |      1.41% |      1.10% |      2.43% |      2.61% |      2.78% |      1.10% |      0.74% |      1.18% |      1.15% |      0.65%
  mpki                               |       7.83 |       2.32 |       4.19 |       3.32 |       6.82 |       7.25 |       7.65 |       3.30 |       2.30 |       3.58 |       3.49 |       2.03
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    5217862 |     125140 |     176568 |     152295 |     225479 |     231768 |     244020 |     149631 |     143590 |     187115 |     181707 |     129857
    num misses                       |        177 |         27 |         29 |         27 |         27 |         27 |         29 |         27 |         27 |         27 |         27 |         27
    miss rate                        |      0.00% |      0.02% |      0.02% |      0.02% |      0.01% |      0.01% |      0.01% |      0.02% |      0.02% |      0.01% |      0.01% |      0.02%
    mpki                             |       0.00 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    9898989 |    1094528 |    1076353 |    1102172 |    1001913 |     987620 |     982836 |    1078169 |    1321232 |    1274726 |    1277551 |    1308900
    num misses                       |       7569 |       6027 |       6054 |       6100 |       6102 |       6137 |       6138 |       6122 |       6051 |       6159 |       6150 |       6109
