                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   43607827 |   43812830 |   43942400 |   44080458 |   43538419 |   43152664 |   42834415 |   43129534
  Cycles                             |   19565100 |   19565100 |   19565100 |   19565100 |   19565100 |   19565100 |   19565100 |   19565100
  IPC                                |       2.23 |       2.24 |       2.25 |       2.25 |       2.23 |       2.21 |       2.19 |       2.20
  Time (ns)                          |   19565100 |   19565100 |   19565100 |   19565100 |   19565100 |   19565100 |   19565100 |   19565100
  Idle time (ns)                     |     362762 |     743805 |     605986 |     527542 |     527897 |     528376 |     528787 |     530204
  Idle time (%)                      |       1.9% |       3.8% |       3.1% |       2.7% |       2.7% |       2.7% |       2.7% |       2.7%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    7490865 |    7765695 |    7839461 |    8085519 |    7769856 |    7564667 |    7245163 |    7639461
  num incorrect                      |      40313 |      31682 |      33183 |      33250 |      34045 |      34366 |      34397 |      31323
  misprediction rate                 |      0.54% |      0.41% |      0.42% |      0.41% |      0.44% |      0.45% |      0.47% |      0.41%
  mpki                               |       0.92 |       0.72 |       0.76 |       0.75 |       0.78 |       0.80 |       0.80 |       0.73
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    1573193 |    1442102 |    1434112 |    1392366 |    1425490 |    1476898 |    1561642 |    1482288
    num misses                       |        239 |         27 |         27 |         27 |         27 |         27 |         27 |         27
    miss rate                        |      0.02% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   16174500 |   15893471 |   15869907 |   15621203 |   15702858 |   15725539 |   15942248 |   15603066
    num misses                       |       3864 |        351 |       2005 |       1098 |        373 |       1431 |        330 |       1685
    miss rate                        |      0.02% |      0.00% |      0.01% |      0.01% |      0.00% |      0.01% |      0.00% |      0.01%
    mpki                             |       0.09 |       0.01 |       0.05 |       0.02 |       0.01 |       0.03 |       0.01 |       0.04
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       4103 |        378 |       2032 |       1125 |        400 |       1458 |        357 |       1712
    num misses                       |        569 |        203 |        210 |        203 |        206 |        211 |        197 |        196
    miss rate                        |     13.87% |     53.70% |     10.33% |     18.04% |     51.50% |     14.47% |     55.18% |     11.45%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    1573193 |    1442102 |    1434112 |    1392366 |    1425490 |    1476898 |    1561642 |    1482288
    num cache misses                 |      13101 |        419 |        437 |        410 |        437 |        433 |        417 |        431
    miss rate                        |      0.83% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03%
    mpki                             |       0.30 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   16174500 |   15893471 |   15869907 |   15621203 |   15702858 |   15725539 |   15942248 |   15603066
    num cache misses                 |    1207198 |    1184065 |    1181928 |    1131342 |    1156441 |    1153026 |    1199066 |    1149389
    miss rate                        |      7.46% |      7.45% |      7.45% |      7.24% |      7.36% |      7.33% |      7.52% |      7.37%
    mpki                             |      27.68 |      27.03 |      26.90 |      25.67 |      26.56 |      26.72 |      27.99 |      26.65
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    1233065 |    1194879 |    1192652 |    1142080 |    1168084 |    1163491 |    1210656 |    1159376
    num cache misses                 |      95156 |      79735 |      79225 |      80193 |      79755 |      79745 |      79266 |      79838
    miss rate                        |      7.72% |      6.67% |      6.64% |      7.02% |      6.83% |      6.85% |      6.55% |      6.89%
    mpki                             |       2.18 |       1.82 |       1.80 |       1.82 |       1.83 |       1.85 |       1.85 |       1.85
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |     109488 |      90142 |      89935 |      90531 |      91388 |      90202 |      90864 |      89806
    num cache misses                 |      28396 |      17165 |      18007 |      18753 |      19782 |      16494 |      17927 |      19314
    miss rate                        |     25.94% |     19.04% |     20.02% |     20.71% |     21.65% |     18.29% |     19.73% |     21.51%
    mpki                             |       0.65 |       0.39 |       0.41 |       0.43 |       0.45 |       0.38 |       0.42 |       0.45
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      22923 |          0 |          0 |          0 |      22900 |          0 |          0 |          0
  average dram access latency (ns)   |      62.77 |        inf |        inf |        inf |      62.81 |        inf |        inf |        inf
  average dram queueing delay        |       1.52 |       0.00 |       0.00 |       0.00 |       1.56 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |       7154 |        327 |        284 |        293 |        278 |        274 |        328 |        137
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      11767 |      11601 |      12062 |      13192 |      14106 |      10966 |      11756 |      13816
