                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   44669982 |    5908747 |    5959177 |    4845204 |    5204448 |    5711335 |    5995900 |    5880725
  Cycles                             |   32769200 |   32769200 |   32769200 |   32769200 |   32769200 |   32769200 |   32769200 |   32769200
  IPC                                |       1.36 |       0.18 |       0.18 |       0.15 |       0.16 |       0.17 |       0.18 |       0.18
  Time (ns)                          |    8192300 |    8192300 |    8192300 |    8192300 |    8192300 |    8192300 |    8192300 |    8192300
  Idle time (ns)                     |       5158 |    6939136 |    6925002 |    6905884 |    6904668 |    6990686 |    6905235 |    6946699
  Idle time (%)                      |       0.1% |      84.7% |      84.5% |      84.3% |      84.3% |      85.3% |      84.3% |      84.8%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    4951623 |    1698402 |    1705145 |    1220788 |    1374576 |    1664788 |    1704919 |    1696768
  num incorrect                      |     340661 |      25687 |      27252 |      45303 |      40686 |      20128 |      29613 |      25267
  misprediction rate                 |      6.44% |      1.49% |      1.57% |      3.58% |      2.87% |      1.19% |      1.71% |      1.47%
  mpki                               |       7.63 |       4.35 |       4.57 |       9.35 |       7.82 |       3.52 |       4.94 |       4.30
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    6850342 |     108425 |     108638 |     127900 |     124543 |     101376 |     111964 |     104213
    num misses                       |        175 |         26 |         26 |         26 |         28 |         26 |         26 |         26
    miss rate                        |      0.00% |      0.02% |      0.02% |      0.02% |      0.02% |      0.03% |      0.02% |      0.02%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.01 |       0.01 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   10245320 |    1378659 |    1393433 |    1292021 |    1328838 |    1317908 |    1412337 |    1367782
    num misses                       |      10708 |       9236 |       9180 |       9139 |       9141 |       9212 |       9191 |       9175
    miss rate                        |      0.10% |      0.67% |      0.66% |      0.71% |      0.69% |      0.70% |      0.65% |      0.67%
    mpki                             |       0.24 |       1.56 |       1.54 |       1.89 |       1.76 |       1.61 |       1.53 |       1.56
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |      10883 |       9262 |       9206 |       9165 |       9169 |       9238 |       9217 |       9201
    num misses                       |        902 |        318 |        331 |        320 |        321 |        308 |        307 |        298
    miss rate                        |      8.29% |      3.43% |      3.60% |      3.49% |      3.50% |      3.33% |      3.33% |      3.24%
    mpki                             |       0.02 |       0.05 |       0.06 |       0.07 |       0.06 |       0.05 |       0.05 |       0.05
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    6850342 |     108425 |     108638 |     127900 |     124543 |     101376 |     111964 |     104213
    num cache misses                 |       3143 |        175 |        174 |        175 |        184 |        173 |        174 |        174
    miss rate                        |      0.05% |      0.16% |      0.16% |      0.14% |      0.15% |      0.17% |      0.16% |      0.17%
    mpki                             |       0.07 |       0.03 |       0.03 |       0.04 |       0.04 |       0.03 |       0.03 |       0.03
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   10245320 |    1378659 |    1393433 |    1292021 |    1328838 |    1317908 |    1412337 |    1367782
    num cache misses                 |      85255 |      52430 |      52474 |      53769 |      53255 |      52124 |      52836 |      52144
    miss rate                        |      0.83% |      3.80% |      3.77% |      4.16% |      4.01% |      3.96% |      3.74% |      3.81%
    mpki                             |       1.91 |       8.87 |       8.81 |      11.10 |      10.23 |       9.13 |       8.81 |       8.87
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |      91163 |      53040 |      53110 |      54642 |      55171 |      53709 |      54594 |      53832
    num cache misses                 |      71360 |      46908 |      46923 |      47510 |      47524 |      46794 |      47233 |      46792
    miss rate                        |     78.28% |     88.44% |     88.35% |     86.95% |     86.14% |     87.13% |     86.52% |     86.92%
    mpki                             |       1.60 |       7.94 |       7.87 |       9.81 |       9.13 |       8.19 |       7.88 |       7.96
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      74526 |      47378 |      47419 |      48245 |      49296 |      48239 |      48841 |      48307
    num cache misses                 |      50635 |      26542 |      26653 |      27255 |      28534 |      27857 |      28408 |      27988
    miss rate                        |     67.94% |     56.02% |     56.21% |     56.49% |     57.88% |     57.75% |     58.16% |     57.94%
    mpki                             |       1.13 |       4.49 |       4.47 |       5.63 |       5.48 |       4.88 |       4.74 |       4.76
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      19888 |          0 |          0 |          0 |      19813 |          0 |          0 |          0
  average dram access latency (ns)   |      61.54 |        inf |        inf |        inf |      61.52 |        inf |        inf |        inf
  average dram queueing delay        |       0.28 |       0.00 |       0.00 |       0.00 |       0.27 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      10751 |        520 |        501 |        557 |        421 |        405 |        398 |        434
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       7768 |       7285 |       7540 |       7639 |       9067 |       8642 |       8832 |       8791
