                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   44694051 |    5974004 |    5979167 |    4871370 |    5288320 |    5760107 |    6052739 |    5905639
  Cycles                             |   32723600 |   32723600 |   32723600 |   32723600 |   32723600 |   32723600 |   32723600 |   32723600
  IPC                                |       1.37 |       0.18 |       0.18 |       0.15 |       0.16 |       0.18 |       0.18 |       0.18
  Time (ns)                          |    8180900 |    8180900 |    8180900 |    8180900 |    8180900 |    8180900 |    8180900 |    8180900
  Idle time (ns)                     |       5504 |    6923823 |    6910180 |    6890002 |    6889124 |    6975676 |    6889270 |    6932331
  Idle time (%)                      |       0.1% |      84.6% |      84.5% |      84.2% |      84.2% |      85.3% |      84.2% |      84.7%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    4960444 |    1719601 |    1712400 |    1229362 |    1401961 |    1681402 |    1724392 |    1703314
  num incorrect                      |     340205 |      25813 |      27535 |      45672 |      40429 |      20182 |      29602 |      25012
  misprediction rate                 |      6.42% |      1.48% |      1.58% |      3.58% |      2.80% |      1.19% |      1.69% |      1.45%
  mpki                               |       7.61 |       4.32 |       4.61 |       9.38 |       7.64 |       3.50 |       4.89 |       4.24
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    6964126 |     222839 |     229871 |     347358 |     312334 |     190288 |     245998 |     219185
    num misses                       |        177 |         24 |         24 |         24 |         24 |         25 |         24 |         24
    miss rate                        |      0.00% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   10246847 |    1389506 |    1397217 |    1295942 |    1341926 |    1326027 |    1421638 |    1371634
    num misses                       |      10679 |       9084 |       9135 |       9025 |       9070 |       9126 |       9110 |       9087
    miss rate                        |      0.10% |      0.65% |      0.65% |      0.70% |      0.68% |      0.69% |      0.64% |      0.66%
    mpki                             |       0.24 |       1.52 |       1.53 |       1.85 |       1.72 |       1.58 |       1.51 |       1.54
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |      10856 |       9108 |       9159 |       9049 |       9094 |       9151 |       9134 |       9111
    num misses                       |        890 |        311 |        310 |        303 |        293 |        293 |        293 |        288
    miss rate                        |      8.20% |      3.41% |      3.38% |      3.35% |      3.22% |      3.20% |      3.21% |      3.16%
    mpki                             |       0.02 |       0.05 |       0.05 |       0.06 |       0.06 |       0.05 |       0.05 |       0.05
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    6964126 |     222839 |     229871 |     347358 |     312334 |     190288 |     245998 |     219185
    num cache misses                 |       3012 |        169 |        169 |        170 |        168 |        169 |        170 |        166
    miss rate                        |      0.04% |      0.08% |      0.07% |      0.05% |      0.05% |      0.09% |      0.07% |      0.08%
    mpki                             |       0.07 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   10246847 |    1389506 |    1397217 |    1295942 |    1341926 |    1326027 |    1421638 |    1371634
    num cache misses                 |      85073 |      52271 |      52390 |      53699 |      53050 |      51941 |      52749 |      52112
    miss rate                        |      0.83% |      3.76% |      3.75% |      4.14% |      3.95% |      3.92% |      3.71% |      3.80%
    mpki                             |       1.90 |       8.75 |       8.76 |      11.02 |      10.03 |       9.02 |       8.71 |       8.82
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |      90886 |      52903 |      53038 |      54590 |      54913 |      53532 |      54473 |      53762
    num cache misses                 |      71273 |      46736 |      46877 |      47495 |      47400 |      46618 |      47214 |      46822
    miss rate                        |     78.42% |     88.34% |     88.38% |     87.00% |     86.32% |     87.08% |     86.67% |     87.09%
    mpki                             |       1.59 |       7.82 |       7.84 |       9.75 |       8.96 |       8.09 |       7.80 |       7.93
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      74476 |      47232 |      47393 |      48253 |      49127 |      48071 |      48795 |      48313
    num cache misses                 |      50854 |      26396 |      26688 |      26957 |      28430 |      27818 |      28435 |      28131
    miss rate                        |     68.28% |     55.89% |     56.31% |     55.87% |     57.87% |     57.87% |     58.27% |     58.23%
    mpki                             |       1.14 |       4.42 |       4.46 |       5.53 |       5.38 |       4.83 |       4.70 |       4.76
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      19838 |          0 |          0 |          0 |      19794 |          0 |          0 |          0
  average dram access latency (ns)   |      61.58 |        inf |        inf |        inf |      61.59 |        inf |        inf |        inf
  average dram queueing delay        |       0.33 |       0.00 |       0.00 |       0.00 |       0.33 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      10764 |        551 |        560 |        538 |        384 |        387 |        384 |        366
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       7843 |       7373 |       7489 |       7712 |       9056 |       8749 |       8872 |       8795
