                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   30305021 |   30559243 |   30484862 |   30407384 |   30648196 |   30442575 |   30519222 |   30376448 |   30174301 |   30121381 |   29747860 |   30162415
  Cycles                             |   56460800 |   56460800 |   56460800 |   56460800 |   14115200 |   14115200 |   14115200 |   14115200 |   56460800 |   56460800 |   56460800 |   56460800
  IPC                                |       0.54 |       0.54 |       0.54 |       0.54 |       2.17 |       2.16 |       2.16 |       2.15 |       0.53 |       0.53 |       0.53 |       0.53
  Time (ns)                          |   14115200 |   14115200 |   14115200 |   14115200 |   14115200 |   14115200 |   14115200 |   14115200 |   14115200 |   14115200 |   14115200 |   14115200
  Idle time (ns)                     |     567746 |     926780 |     818545 |     716300 |     637556 |     543154 |     470164 |     470632 |     471099 |     471496 |     471902 |     473308
  Idle time (%)                      |       4.0% |       6.6% |       5.8% |       5.1% |       4.5% |       3.8% |       3.3% |       3.3% |       3.3% |       3.3% |       3.3% |       3.4%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    5284183 |    5683114 |    5459286 |    5522995 |    5755734 |    5602900 |    5661320 |    5534506 |    5433866 |    5380243 |    5181475 |    5535029
  num incorrect                      |      31025 |      21628 |      22798 |      24712 |      24643 |      25442 |      25395 |      25839 |      25853 |      25520 |      25403 |      22804
  misprediction rate                 |      0.58% |      0.38% |      0.42% |      0.45% |      0.43% |      0.45% |      0.45% |      0.46% |      0.47% |      0.47% |      0.49% |      0.41%
  mpki                               |       1.02 |       0.71 |       0.75 |       0.81 |       0.80 |       0.84 |       0.83 |       0.85 |       0.86 |       0.85 |       0.85 |       0.76
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1136479 |     958885 |    1021213 |    1001745 |     964056 |    1000655 |     988465 |    1016640 |    1061329 |    1068355 |    1106909 |    1036250
