                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   25604124 |   69103096 |  237718975 |  226067026 |  276739602 |  296374812 |  245782304 |  240864667 |  236112759 |  128586615 |  236926354 |  107396985
  Cycles                             |  362265680 |  274822240 |  362265680 |  274822240 |  274822240 |  362265680 |  274822240 |  274822240 |  362265680 |  362265680 |  362265680 |  274822240
  IPC                                |       0.07 |       0.25 |       0.66 |       0.82 |       1.01 |       0.82 |       0.89 |       0.88 |       0.65 |       0.35 |       0.65 |       0.39
  Time (ns)                          |  124919200 |  124919200 |  124919200 |  124919200 |  124919200 |  124919200 |  124919200 |  124919200 |  124919200 |  124919200 |  124919200 |  124919200
  Idle time (ns)                     |  120974972 |  104477925 |   26029589 |   22857939 |   11887488 |   25235274 |   29564869 |   28901175 |   56205807 |   90595068 |   53192137 |   91533245
  Idle time (%)                      |      96.8% |      83.6% |      20.8% |      18.3% |       9.5% |      20.2% |      23.7% |      23.1% |      45.0% |      72.5% |      42.6% |      73.3%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |     713993 |     250935 |   17634029 |   20085643 |   21483132 |   28469615 |   17529770 |   17600091 |   21644292 |    9493537 |   23666752 |    9679466
  num incorrect                      |       9393 |       4261 |    1729967 |    1818412 |    1790046 |    3279762 |     995597 |    1002920 |    1629637 |     715268 |    1773026 |     716490
  misprediction rate                 |      1.30% |      1.67% |      8.93% |      8.30% |      7.69% |     10.33% |      5.37% |      5.39% |      7.00% |      7.01% |      6.97% |      6.89%
  mpki                               |       0.37 |       0.06 |       7.28 |       8.04 |       6.47 |      11.07 |       4.05 |       4.16 |       6.90 |       5.56 |       7.48 |       6.67
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2014949 |    4153307 |   24922027 |   25575953 |   29213492 |   32874192 |   24931550 |   24704044 |   25156513 |   12538923 |   26477091 |   11391376
    num misses                       |        132 |         47 |         52 |         52 |         52 |         56 |         56 |         52 |         52 |         53 |         54 |         52
    miss rate                        |      0.01% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    6784022 |   17598982 |  120808434 |  125741433 |  142266455 |  132251608 |  129055835 |  129083584 |  112160876 |   54835335 |  118575839 |   51369807
    num misses                       |       2389 |       6822 |       8415 |      14007 |      11403 |      15096 |      13724 |       8736 |      11320 |       7127 |      14500 |       5653
    miss rate                        |      0.04% |      0.04% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.09 |       0.10 |       0.04 |       0.06 |       0.04 |       0.05 |       0.06 |       0.04 |       0.05 |       0.06 |       0.06 |       0.05
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       2521 |       6869 |       8467 |      14059 |      11455 |      15152 |      13780 |       8788 |      11372 |       7180 |      14554 |       5705
    num misses                       |       1989 |       6454 |       1805 |       1330 |       2733 |       2124 |       4465 |       1766 |       1719 |       1444 |       2196 |        907
    miss rate                        |     78.90% |     93.96% |     21.32% |      9.46% |     23.86% |     14.02% |     32.40% |     20.10% |     15.12% |     20.11% |     15.09% |     15.90%
    mpki                             |       0.08 |       0.09 |       0.01 |       0.01 |       0.01 |       0.01 |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2014949 |    4153307 |   24922027 |   25575953 |   29213492 |   32874192 |   24931550 |   24704044 |   25156513 |   12538923 |   26477091 |   11391376
    num cache misses                 |       2014 |       1903 |      13517 |      12589 |      18395 |      15411 |      13496 |      12093 |       9278 |       6245 |       8269 |       6229
    miss rate                        |      0.10% |      0.05% |      0.05% |      0.05% |      0.06% |      0.05% |      0.05% |      0.05% |      0.04% |      0.05% |      0.03% |      0.05%
    mpki                             |       0.08 |       0.03 |       0.06 |       0.06 |       0.07 |       0.05 |       0.05 |       0.05 |       0.04 |       0.05 |       0.03 |       0.06
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    6784022 |   17598982 |  120808434 |  125741433 |  142266455 |  132251608 |  129055835 |  129083584 |  112160876 |   54835335 |  118575839 |   51369807
    num cache misses                 |      90219 |     366140 |     733038 |    1173921 |    1365963 |    1566127 |    1147940 |    1217523 |    1445747 |     653000 |    1587100 |     798449
    miss rate                        |      1.33% |      2.08% |      0.61% |      0.93% |      0.96% |      1.18% |      0.89% |      0.94% |      1.29% |      1.19% |      1.34% |      1.55%
    mpki                             |       3.52 |       5.30 |       3.08 |       5.19 |       4.94 |       5.28 |       4.67 |       5.05 |       6.12 |       5.08 |       6.70 |       7.43
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      92701 |     441704 |     748161 |    1187938 |    1385804 |    1583145 |    1167554 |    1231046 |    1456439 |     660234 |    1596564 |     805394
    num cache misses                 |      90980 |     366454 |      65757 |      88489 |     146229 |      71618 |     118975 |      96601 |      66135 |      45919 |      70557 |      39031
    miss rate                        |     98.14% |     82.96% |      8.79% |      7.45% |     10.55% |      4.52% |     10.19% |      7.85% |      4.54% |      6.95% |      4.42% |      4.85%
    mpki                             |       3.55 |       5.30 |       0.28 |       0.39 |       0.53 |       0.24 |       0.48 |       0.40 |       0.28 |       0.36 |       0.30 |       0.36
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      91455 |     440120 |      67384 |      89958 |     147688 |      73324 |     125099 |      98041 |      67554 |      46910 |      71754 |      39747
    num cache misses                 |      81431 |     342112 |      29250 |      34063 |      75166 |      44239 |      64318 |      55311 |      57863 |      39741 |      53724 |      31382
    miss rate                        |     89.04% |     77.73% |     43.41% |     37.87% |     50.90% |     60.33% |     51.41% |     56.42% |     85.65% |     84.72% |     74.87% |     78.95%
    mpki                             |       3.18 |       4.95 |       0.12 |       0.15 |       0.27 |       0.15 |       0.26 |       0.23 |       0.25 |       0.31 |       0.23 |       0.29
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |     302549 |          0 |          0 |          0 |     302682 |          0 |          0 |          0 |     302567 |          0 |          0 |          0
  average dram access latency (ns)   |      61.31 |        inf |        inf |        inf |      61.26 |        inf |        inf |        inf |      61.26 |        inf |        inf |        inf
  average dram queueing delay        |       0.06 |       0.00 |       0.00 |       0.00 |       0.01 |       0.00 |       0.00 |       0.00 |       0.01 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |       3608 |     241156 |       1299 |      12286 |      38389 |       1096 |       2729 |      34278 |      12069 |      13353 |       5034 |        395
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |        310 |       5319 |      14011 |       5301 |      11928 |      17170 |      40065 |        855 |      17661 |      11459 |      14726 |      15943
