                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |  712190952 |  732987129 |    4586659 |          0 |          0 |          0 |          0 |          0 |  340125706 |   84315471 |  199326205 |  194588263 |    4391609 |    9654150 |          0 |          0
  Cycles                             |  608960270 |  608960270 |  608960270 |  608960270 |  461969860 |  461969860 |  461969860 |  461969860 |  608960270 |  608960270 |  608960270 |  608960270 |  461969860 |  461969860 |  461969860 |  461969860
  IPC                                |       1.17 |       1.20 |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.56 |       0.14 |       0.33 |       0.32 |       0.01 |       0.02 |       0.00 |       0.00
  Time (ns)                          |  209986300 |  209986300 |  209986300 |  209986300 |  209986300 |  209986300 |  209986300 |  209986300 |  209986300 |  209986300 |  209986300 |  209986300 |  209986300 |  209986300 |  209986300 |  209986300
  Idle time (ns)                     |    9776651 |    7334731 |  208446369 |  209986300 |  209986300 |  209986300 |  209986300 |  209986300 |   10434327 |  160268528 |  180597008 |  181257171 |  207658038 |  206384687 |  209986300 |  209986300
  Idle time (%)                      |       4.7% |       3.5% |      99.3% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |       5.0% |      76.3% |      86.0% |      86.3% |      98.9% |      98.3% |     100.0% |     100.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   85780670 |   86963674 |     466600 |          0 |          0 |          0 |          0 |          0 |   17108795 |    4237715 |     300483 |     303372 |     172735 |    1275542 |          0 |          0
  num incorrect                      |    4099317 |    3994084 |       8231 |          0 |          0 |          0 |          0 |          0 |       2373 |        634 |       5133 |       5034 |        726 |       7598 |          0 |          0
  misprediction rate                 |      4.56% |      4.39% |      1.73% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.01% |      0.01% |      1.68% |      1.63% |      0.42% |      0.59% |      0.00% |      0.00%
  mpki                               |       5.76 |       5.45 |       1.79 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.01 |       0.01 |       0.03 |       0.03 |       0.17 |       0.79 |       0.00 |       0.00
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   81412123 |   83437889 |     618657 |          0 |          0 |          0 |          0 |          0 |   25709479 |    6367632 |   11211748 |   10960602 |     429954 |    1524632 |          0 |          0
    num misses                       |         46 |         47 |         41 |          0 |          0 |          0 |          0 |          0 |         35 |         32 |         37 |         39 |         35 |        114 |          0 |          0
    miss rate                        |      0.00% |      0.00% |      0.01% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.01% |      0.01% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.01 |       0.01 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |  343176086 |  360256532 |    2516266 |          0 |          0 |          0 |          0 |          0 |  229316366 |   56849252 |   46594442 |   45553438 |    3837366 |    4812058 |          0 |          0
    num misses                       |      39613 |      46228 |       3283 |          0 |          0 |          0 |          0 |          0 |       2291 |        614 |       4353 |       4291 |       5339 |      11275 |          0 |          0
    miss rate                        |      0.01% |      0.01% |      0.13% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.01% |      0.01% |      0.14% |      0.23% |      0.00% |      0.00%
    mpki                             |       0.06 |       0.06 |       0.72 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.01 |       0.01 |       0.02 |       0.02 |       1.22 |       1.17 |       0.00 |       0.00
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      39659 |      46275 |       3324 |          0 |          0 |          0 |          0 |          0 |       2326 |        646 |       4390 |       4330 |       5374 |      11389 |          0 |          0
