                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
    num accesses                     |      21685 |      21074 |      21031 |      20525 |      17582 |      17194 |      17596 |      17471 |      17338 |      17622 |      17768 |      17388
    num misses                       |       4735 |       3769 |       3802 |       3740 |       3161 |       3230 |       3207 |       3151 |       3206 |       3230 |       3173 |       3190
    miss rate                        |     21.84% |     17.88% |     18.08% |     18.22% |     17.98% |     18.79% |     18.23% |     18.04% |     18.49% |     18.33% |     17.86% |     18.35%
    mpki                             |       0.06 |       0.05 |       0.05 |       0.05 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    6716563 |    6598997 |    6599001 |    6599001 |    5499563 |    5499561 |    5499674 |    5499674 |    5499565 |    5499438 |    5499712 |    5499566
    num cache misses                 |      11265 |       1738 |       1774 |       1805 |       3596 |       3594 |       3629 |       3752 |       1630 |       1599 |       1630 |       1578
    miss rate                        |      0.17% |      0.03% |      0.03% |      0.03% |      0.07% |      0.07% |      0.07% |      0.07% |      0.03% |      0.03% |      0.03% |      0.03%
    mpki                             |       0.15 |       0.02 |       0.02 |       0.02 |       0.05 |       0.05 |       0.05 |       0.05 |       0.02 |       0.02 |       0.02 |       0.02
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   23798581 |   24224806 |   24385910 |   24320612 |   21311388 |   21302189 |   21492012 |   21475678 |   23842510 |   23815393 |   23809072 |   23798471
    num cache misses                 |    2626673 |    2611741 |    2609696 |    2611760 |    2176307 |    2174527 |    2176522 |    2176422 |    2176134 |    2174495 |    2176395 |    2176329
    miss rate                        |     11.04% |     10.78% |     10.70% |     10.74% |     10.21% |     10.21% |     10.13% |     10.13% |      9.13% |      9.13% |      9.14% |      9.14%
    mpki                             |      35.48 |      33.45 |      33.02 |      33.21 |      30.31 |      30.31 |      29.86 |      29.90 |      25.02 |      25.04 |      25.08 |      25.09
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2676522 |    2649616 |    2647492 |    2649641 |    2210273 |    2208244 |    2210247 |    2210362 |    2182950 |    2180405 |    2181803 |    2182165
    num cache misses                 |     268711 |     240086 |     236634 |     237375 |     264064 |     263615 |     261800 |     257846 |     186275 |     186010 |     186777 |     186353
    miss rate                        |     10.04% |      9.06% |      8.94% |      8.96% |     11.95% |     11.94% |     11.84% |     11.67% |      8.53% |      8.53% |      8.56% |      8.54%
    mpki                             |       3.63 |       3.08 |       2.99 |       3.02 |       3.68 |       3.67 |       3.59 |       3.54 |       2.14 |       2.14 |       2.15 |       2.15
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     359577 |     325770 |     320495 |     320865 |     335342 |     332888 |     329477 |     326099 |     234693 |     233249 |     233731 |     234145
    num cache misses                 |     216307 |     196795 |     186644 |     188930 |     161425 |     160180 |     158935 |     155945 |      84264 |      81809 |      81208 |      83455
    miss rate                        |     60.16% |     60.41% |     58.24% |     58.88% |     48.14% |     48.12% |     48.24% |     47.82% |     35.90% |     35.07% |     34.74% |     35.64%
    mpki                             |       2.92 |       2.52 |       2.36 |       2.40 |       2.25 |       2.23 |       2.18 |       2.14 |       0.97 |       0.94 |       0.94 |       0.96
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |    1219078 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |    1217740 |          0 |          0 |          0
  average dram access latency (ns)   |    1781.61 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |    1806.96 |        inf |        inf |        inf
  average dram queueing delay        |    1720.36 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |    1745.71 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     15.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |     15.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      97611 |      86352 |      83838 |      84262 |      73797 |      70307 |      68842 |      68850 |      21652 |      19895 |      19049 |      20818
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      28588 |      28458 |      28544 |      28402 |      23854 |      23628 |      23855 |      24332 |      36881 |      36600 |      36974 |      36662
