                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   78164115 |   87594368 |   85071816 |   82540423 |   90664705 |   80392383 |   83771678 |   82307243
  Cycles                             |   94719300 |   94719300 |   94719300 |   94719300 |   94719300 |   94719300 |   94719300 |   94719300
  IPC                                |       0.83 |       0.92 |       0.90 |       0.87 |       0.96 |       0.85 |       0.88 |       0.87
  Time (ns)                          |   31573100 |   31573100 |   31573100 |   31573100 |   31573100 |   31573100 |   31573100 |   31573100
  Idle time (ns)                     |       2159 |     264200 |     322840 |     351105 |     543569 |     474664 |     460532 |     461815
  Idle time (%)                      |       0.0% |       0.8% |       1.0% |       1.1% |       1.7% |       1.5% |       1.5% |       1.5%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    7583571 |   10795971 |    9958148 |    9124617 |   11852077 |    8427618 |    9543492 |    9085428
  num incorrect                      |       5749 |        865 |        746 |        820 |        563 |       1913 |       2013 |       2602
  misprediction rate                 |      0.08% |      0.01% |      0.01% |      0.01% |      0.00% |      0.02% |      0.02% |      0.03%
  mpki                               |       0.07 |       0.01 |       0.01 |       0.01 |       0.01 |       0.02 |       0.02 |       0.03
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   10333992 |   10299508 |   10305185 |   10309324 |   10326603 |   10342782 |   10370454 |   10383437
    num misses                       |        119 |         24 |         22 |         24 |         24 |         22 |         24 |         22
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   27885809 |   29345436 |   28913175 |   28475984 |   29800957 |   28079201 |   28662943 |   28373197
    num misses                       |    1290647 |    1282973 |    1285197 |    1285648 |    1282680 |    1284480 |    1285919 |    1281851
    miss rate                        |      4.63% |      4.37% |      4.45% |      4.51% |      4.30% |      4.57% |      4.49% |      4.52%
    mpki                             |      16.51 |      14.65 |      15.11 |      15.58 |      14.15 |      15.98 |      15.35 |      15.57
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |    1290766 |    1282997 |    1285219 |    1285672 |    1282704 |    1284502 |    1285943 |    1281873
    num misses                       |     525602 |     520850 |     523883 |     528734 |     523579 |     526251 |     526736 |     518554
    miss rate                        |     40.72% |     40.60% |     40.76% |     41.13% |     40.82% |     40.97% |     40.96% |     40.45%
    mpki                             |       6.72 |       5.95 |       6.16 |       6.41 |       5.77 |       6.55 |       6.29 |       6.30
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   10333992 |   10299508 |   10305185 |   10309324 |   10326603 |   10342782 |   10370454 |   10383437
    num cache misses                 |       5496 |       1498 |       1491 |       1496 |       1520 |       1452 |       1450 |       1631
    miss rate                        |      0.05% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.02%
    mpki                             |       0.07 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   27885809 |   29345436 |   28913175 |   28475984 |   29800957 |   28079201 |   28662943 |   28373197
    num cache misses                 |    1446659 |    1436771 |    1437754 |    1436405 |    1431705 |    1433240 |    1443042 |    1427532
    miss rate                        |      5.19% |      4.90% |      4.97% |      5.04% |      4.80% |      5.10% |      5.03% |      5.03%
    mpki                             |      18.51 |      16.40 |      16.90 |      17.40 |      15.79 |      17.83 |      17.23 |      17.34
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    1538893 |    1521727 |    1525082 |    1523217 |    1516907 |    1516617 |    1528759 |    1514368
    num cache misses                 |     526262 |     512710 |     512775 |     512689 |     509279 |     508671 |     513256 |     508196
    miss rate                        |     34.20% |     33.69% |     33.62% |     33.66% |     33.57% |     33.54% |     33.57% |     33.56%
    mpki                             |       6.73 |       5.85 |       6.03 |       6.21 |       5.62 |       6.33 |       6.13 |       6.17
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |     612873 |     595721 |     598167 |     597523 |     592825 |     590004 |     596866 |     592763
    num cache misses                 |     288078 |     259640 |     264228 |     274180 |     255845 |     268619 |     266003 |     275830
    miss rate                        |     47.00% |     43.58% |     44.17% |     45.89% |     43.16% |     45.53% |     44.57% |     46.53%
    mpki                             |       3.69 |       2.96 |       3.11 |       3.32 |       2.82 |       3.34 |       3.18 |       3.35
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |     886858 |          0 |          0 |          0 |     885005 |          0 |          0 |          0
  average dram access latency (ns)   |     641.03 |        inf |        inf |        inf |     642.48 |        inf |        inf |        inf
  average dram queueing delay        |     579.78 |       0.00 |       0.00 |       0.00 |     581.23 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      3.00% |      0.00% |      0.00% |      0.00% |      3.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |     134280 |     112757 |     115102 |     119572 |     101476 |     120530 |     114241 |     116235
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      97336 |      95604 |      97718 |     101237 |      99457 |      96653 |     100451 |     101418
