                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11    
  Instructions                       |  1685807764 |  1690288095 |  1688420921 |  1689003063 |  1976321330 |  1977190075 |  1988520980 |  1993065795 |  1706929599 |  1716301719 |  1696990765 |  1701309528
  Cycles                             |   666411020 |   666411020 |   666411020 |   666411020 |   878450890 |   878450890 |   878450890 |   878450890 |   666411020 |   666411020 |   666411020 |   666411020
  IPC                                |        2.53 |        2.54 |        2.53 |        2.53 |        2.25 |        2.25 |        2.26 |        2.27 |        2.56 |        2.58 |        2.55 |        2.55
  Time (ns)                          |   302914100 |   302914100 |   302914100 |   302914100 |   302914100 |   302914100 |   302914100 |   302914100 |   302914100 |   302914100 |   302914100 |   302914100
  Idle time (ns)                     |         185 |      327335 |      329422 |      331261 |      333067 |      334832 |      336657 |      338411 |      340176 |      341981 |      343930 |      345948
  Idle time (%)                      |        0.0% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1%
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |     9003853 |    11097296 |    10474950 |    10668555 |   106441983 |   106731569 |   114162518 |   115677250 |    20297319 |    23422730 |   287586120 |   289026098
  num incorrect                      |       41764 |       32039 |       31891 |       32175 |       32026 |       32024 |       27780 |       27985 |       27577 |       27778 |       18480 |       18275
  misprediction rate                 |       0.46% |       0.29% |       0.30% |       0.30% |       0.03% |       0.03% |       0.02% |       0.02% |       0.14% |       0.12% |       0.01% |       0.01%
  mpki                               |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.01 |        0.01 |        0.02 |        0.02 |        0.01 |        0.01
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   158348202 |   157995406 |   157995215 |   157995215 |   157995215 |   157995215 |   157003193 |   157003193 |   157003193 |   157003193 |    79675971 |    79675827
    num misses                       |         364 |          38 |          38 |          38 |          38 |          38 |          38 |          38 |          38 |          38 |          38 |          38
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   774722343 |   774372921 |   774061896 |   774159195 |   822044719 |   822189507 |   820640759 |   821398231 |   773711512 |   775270884 |   531062228 |   531781724
    num misses                       |      941364 |      963406 |      955789 |      962387 |      938778 |      933739 |      896936 |      916354 |      951116 |      959552 |      472066 |      469461
    miss rate                        |       0.12% |       0.12% |       0.12% |       0.12% |       0.11% |       0.11% |       0.11% |       0.11% |       0.12% |       0.12% |       0.09% |       0.09%
    mpki                             |        0.56 |        0.57 |        0.57 |        0.57 |        0.48 |        0.47 |        0.45 |        0.46 |        0.56 |        0.56 |        0.28 |        0.28
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      941728 |      963444 |      955827 |      962425 |      938816 |      933777 |      896974 |      916392 |      951154 |      959590 |      472104 |      469499
    num misses                       |       29213 |       24733 |       32364 |       25927 |       26928 |       20409 |       20589 |       22993 |       21882 |       21589 |       16048 |       18556
    miss rate                        |       3.10% |       2.57% |       3.39% |       2.69% |       2.87% |       2.19% |       2.30% |       2.51% |       2.30% |       2.25% |       3.40% |       3.95%
    mpki                             |        0.02 |        0.01 |        0.02 |        0.02 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01 |        0.01
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   158348202 |   157995406 |   157995215 |   157995215 |   157995215 |   157995215 |   157003193 |   157003193 |   157003193 |   157003193 |    79675971 |    79675827
    num cache misses                 |      246089 |      193979 |      193048 |      192378 |      185963 |      185962 |      185962 |      185963 |      187572 |      189658 |      187979 |      185565
    miss rate                        |       0.16% |       0.12% |       0.12% |       0.12% |       0.12% |       0.12% |       0.12% |       0.12% |       0.12% |       0.12% |       0.24% |       0.23%
    mpki                             |        0.15 |        0.11 |        0.11 |        0.11 |        0.09 |        0.09 |        0.09 |        0.09 |        0.11 |        0.11 |        0.11 |        0.11
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   774722343 |   774372921 |   774061896 |   774159195 |   822044719 |   822189507 |   820640759 |   821398231 |   773711512 |   775270884 |   531062228 |   531781724
    num cache misses                 |     9184784 |     8995813 |     8964845 |     8973285 |     5441396 |     5368982 |     4993222 |     5042140 |     8539900 |     8635870 |     4833255 |     4830795
    miss rate                        |       1.19% |       1.16% |       1.16% |       1.16% |       0.66% |       0.65% |       0.61% |       0.61% |       1.10% |       1.11% |       0.91% |       0.91%
    mpki                             |        5.45 |        5.32 |        5.31 |        5.31 |        2.75 |        2.72 |        2.51 |        2.53 |        5.00 |        5.03 |        2.85 |        2.84
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     9717616 |     9520933 |     9477407 |     9484733 |     5946001 |     5874391 |     5498231 |     5551516 |     8971533 |     9272241 |     5205244 |     5200492
    num cache misses                 |     1368550 |     1291049 |     1357861 |     1353133 |     1110681 |     1107851 |      984844 |      867982 |     1107956 |     1117643 |      825116 |      771156
    miss rate                        |      14.08% |      13.56% |      14.33% |      14.27% |      18.68% |      18.86% |      17.91% |      15.64% |      12.35% |      12.05% |      15.85% |      14.83%
    mpki                             |        0.81 |        0.76 |        0.80 |        0.80 |        0.56 |        0.56 |        0.50 |        0.44 |        0.65 |        0.65 |        0.49 |        0.45
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     1821316 |     1845923 |     1891069 |     1886298 |     1674610 |     1671577 |     1546765 |     1433864 |     1582601 |     1798140 |     1251599 |     1139907
    num cache misses                 |      204970 |      132777 |      132175 |      131994 |      131170 |      132608 |      132096 |      516901 |      529682 |      341892 |      224597 |      277060
    miss rate                        |      11.25% |       7.19% |       6.99% |       7.00% |       7.83% |       7.93% |       8.54% |      36.05% |      33.47% |      19.01% |      17.94% |      24.31%
    mpki                             |        0.12 |        0.08 |        0.08 |        0.08 |        0.07 |        0.07 |        0.07 |        0.26 |        0.31 |        0.20 |        0.13 |        0.16
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |       27770 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |       27741 |           0 |           0 |           0
  average dram access latency (ns)   |      616.32 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |      616.34 |         inf |         inf |         inf
  average dram queueing delay        |      555.07 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |      555.09 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |        6847 |         222 |         214 |         215 |         214 |         215 |         214 |         221 |           8 |         213 |         225 |          20
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |      170900 |      128532 |      128149 |      127815 |      127017 |      128265 |      128044 |      512306 |      471053 |      336350 |      219806 |      227312
