                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   21641365 |    3891520 |    3955432 |    4183770 |    3931677 |    4033070 |    3407601 |    3555716
  Cycles                             |   16640800 |   16640800 |   16640800 |   16640800 |   16640800 |   16640800 |   16640800 |   16640800
  IPC                                |       1.30 |       0.23 |       0.24 |       0.25 |       0.24 |       0.24 |       0.20 |       0.21
  Time (ns)                          |    4160200 |    4160200 |    4160200 |    4160200 |    4160200 |    4160200 |    4160200 |    4160200
  Idle time (ns)                     |       1182 |    3438422 |    3438974 |    3439105 |    3439180 |    3439250 |    3439355 |    3439443
  Idle time (%)                      |       0.0% |      82.7% |      82.7% |      82.7% |      82.7% |      82.7% |      82.7% |      82.7%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    2458822 |    1145957 |    1176043 |    1270825 |    1166890 |    1208882 |     949689 |    1010848
  num incorrect                      |     162048 |      14885 |      14114 |      10866 |      14251 |      13108 |      21593 |      19348
  misprediction rate                 |      6.18% |      1.28% |      1.19% |      0.85% |      1.21% |      1.07% |      2.22% |      1.88%
  mpki                               |       7.49 |       3.82 |       3.57 |       2.60 |       3.62 |       3.25 |       6.34 |       5.44
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    2551664 |     134690 |     124607 |     104695 |     126583 |     116312 |     170190 |     160946
    num misses                       |        174 |         29 |         27 |         27 |         27 |         27 |         27 |         27
    miss rate                        |      0.01% |      0.02% |      0.02% |      0.03% |      0.02% |      0.02% |      0.02% |      0.02%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    5087645 |     855182 |     861421 |     884586 |     858971 |     867949 |     803237 |     820225
    num misses                       |       2380 |       1003 |       1066 |       1007 |       1064 |       1046 |       1048 |       1033
    miss rate                        |      0.05% |      0.12% |      0.12% |      0.11% |      0.12% |      0.12% |      0.13% |      0.13%
    mpki                             |       0.11 |       0.26 |       0.27 |       0.24 |       0.27 |       0.26 |       0.31 |       0.29
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       2554 |       1032 |       1093 |       1034 |       1091 |       1073 |       1075 |       1060
    num misses                       |        701 |        194 |        202 |        203 |        206 |        191 |        195 |        190
    miss rate                        |     27.45% |     18.80% |     18.48% |     19.63% |     18.88% |     17.80% |     18.14% |     17.92%
    mpki                             |       0.03 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.06 |       0.05
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    2551664 |     134690 |     124607 |     104695 |     126583 |     116312 |     170190 |     160946
    num cache misses                 |       2879 |        180 |        172 |        171 |        173 |        170 |        171 |        170
    miss rate                        |      0.11% |      0.13% |      0.14% |      0.16% |      0.14% |      0.15% |      0.10% |      0.11%
    mpki                             |       0.13 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.05 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |    5087645 |     855182 |     861421 |     884586 |     858971 |     867949 |     803237 |     820225
    num cache misses                 |      52958 |      26176 |      26062 |      25957 |      26176 |      26026 |      26351 |      26429
    miss rate                        |      1.04% |      3.06% |      3.03% |      2.93% |      3.05% |      3.00% |      3.28% |      3.22%
    mpki                             |       2.45 |       6.73 |       6.59 |       6.20 |       6.66 |       6.45 |       7.73 |       7.43
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |      58280 |      26611 |      26487 |      26340 |      27154 |      26947 |      27397 |      27443
    num cache misses                 |      42917 |      23885 |      23765 |      23759 |      23914 |      23813 |      24073 |      24099
    miss rate                        |     73.64% |     89.76% |     89.72% |     90.20% |     88.07% |     88.37% |     87.87% |     87.81%
    mpki                             |       1.98 |       6.14 |       6.01 |       5.68 |       6.08 |       5.90 |       7.06 |       6.78
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      45713 |      24164 |      24034 |      23992 |      24734 |      24566 |      24950 |      24949
    num cache misses                 |      32721 |      13479 |      13249 |      13448 |      14393 |      14266 |      14299 |      14539
    miss rate                        |     71.58% |     55.78% |     55.13% |     56.05% |     58.19% |     58.07% |     57.31% |     58.27%
    mpki                             |       1.51 |       3.46 |       3.35 |       3.21 |       3.66 |       3.54 |       4.20 |       4.09
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      13757 |          0 |          0 |          0 |      13685 |          0 |          0 |          0
  average dram access latency (ns)   |      61.55 |        inf |        inf |        inf |      61.50 |        inf |        inf |        inf
  average dram queueing delay        |       0.30 |       0.00 |       0.00 |       0.00 |       0.25 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      10531 |        273 |        243 |        277 |        210 |        205 |        212 |        185
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       3858 |       3749 |       3834 |       3815 |       4659 |       4493 |       4570 |       4623
