                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   24107349 |    6485524 |    6667637 |    6701801 |    6581230 |    6665325 |    6639267 |    6605507 |    6705878 |    6623392 |    5928614 |    6740174
  Cycles                             |   16433100 |   16433100 |   16433100 |   16433100 |   21910800 |   21910800 |   21910800 |   21910800 |   16433100 |   16433100 |   16433100 |   16433100
  IPC                                |       1.47 |       0.39 |       0.41 |       0.41 |       0.30 |       0.30 |       0.30 |       0.30 |       0.41 |       0.40 |       0.36 |       0.41
  Time (ns)                          |    5477700 |    5477700 |    5477700 |    5477700 |    5477700 |    5477700 |    5477700 |    5477700 |    5477700 |    5477700 |    5477700 |    5477700
  Idle time (ns)                     |       2423 |    4369006 |    4385013 |    4378797 |    4389521 |    4417687 |    4415050 |    4389892 |    4369983 |    4370185 |    4371165 |    4370390
  Idle time (%)                      |       0.0% |      79.8% |      80.1% |      79.9% |      80.1% |      80.6% |      80.6% |      80.1% |      79.8% |      79.8% |      79.8% |      79.8%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    2794806 |    2013475 |    2114776 |    2123209 |    2041893 |    2115492 |    2105351 |    2062247 |    2089428 |    2049738 |    1731446 |    2103717
  num incorrect                      |     167911 |      11737 |       6804 |       7345 |      11674 |       6781 |       7020 |      10730 |      11298 |      12655 |      22961 |      11038
  misprediction rate                 |      5.67% |      0.58% |      0.32% |      0.34% |      0.57% |      0.32% |      0.33% |      0.52% |      0.54% |      0.61% |      1.31% |      0.52%
  mpki                               |       6.97 |       1.81 |       1.02 |       1.10 |       1.77 |       1.02 |       1.06 |       1.62 |       1.68 |       1.91 |       3.87 |       1.64
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    3152640 |      66418 |      45252 |      48382 |      70038 |      44557 |      45144 |      60774 |      63472 |      71962 |     108525 |      62643
    num misses                       |        172 |         26 |         24 |         26 |         24 |         26 |         26 |         24 |         24 |         26 |         26 |         24
    miss rate                        |      0.01% |      0.04% |      0.05% |      0.05% |      0.03% |      0.06% |      0.06% |      0.04% |      0.04% |      0.04% |      0.02% |      0.04%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    5576440 |    1237383 |    1244341 |    1251607 |    1256129 |    1242899 |    1238548 |    1251110 |    1272857 |    1265176 |    1196026 |    1276144
    num misses                       |       4170 |       2717 |       2716 |       2766 |       2748 |       2697 |       2766 |       2834 |       2735 |       2712 |       2717 |       2683
    miss rate                        |      0.07% |      0.22% |      0.22% |      0.22% |      0.22% |      0.22% |      0.22% |      0.23% |      0.21% |      0.21% |      0.23% |      0.21%
    mpki                             |       0.17 |       0.42 |       0.41 |       0.41 |       0.42 |       0.40 |       0.42 |       0.43 |       0.41 |       0.41 |       0.46 |       0.40
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       4342 |       2743 |       2740 |       2792 |       2772 |       2723 |       2792 |       2858 |       2759 |       2738 |       2743 |       2707
    num misses                       |        845 |        280 |        279 |        278 |        281 |        284 |        268 |        263 |        271 |        277 |        265 |        264
    miss rate                        |     19.46% |     10.21% |     10.18% |      9.96% |     10.14% |     10.43% |      9.60% |      9.20% |      9.82% |     10.12% |      9.66% |      9.75%
    mpki                             |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    3152640 |      66418 |      45252 |      48382 |      70038 |      44557 |      45144 |      60774 |      63472 |      71962 |     108525 |      62643
    num cache misses                 |       3507 |        167 |        160 |        165 |        160 |        163 |        164 |        159 |        155 |        163 |        163 |        156
    miss rate                        |      0.11% |      0.25% |      0.35% |      0.34% |      0.23% |      0.37% |      0.36% |      0.26% |      0.24% |      0.23% |      0.15% |      0.25%
    mpki                             |       0.15 |       0.03 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.03 |       0.02
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    5576440 |    1237383 |    1244341 |    1251607 |    1256129 |    1242899 |    1238548 |    1251110 |    1272857 |    1265176 |    1196026 |    1276144
    num cache misses                 |      56019 |      19884 |      19563 |      19503 |      20133 |      19460 |      19521 |      19694 |      19831 |      19855 |      21606 |      19545
    miss rate                        |      1.00% |      1.61% |      1.57% |      1.56% |      1.60% |      1.57% |      1.58% |      1.57% |      1.56% |      1.57% |      1.81% |      1.53%
    mpki                             |       2.32 |       3.07 |       2.93 |       2.91 |       3.06 |       2.92 |       2.94 |       2.98 |       2.96 |       3.00 |       3.64 |       2.90
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      61914 |      20256 |      19869 |      19808 |      20506 |      19756 |      19838 |      20024 |      20874 |      20943 |      22974 |      20558
    num cache misses                 |      48106 |      18115 |      17865 |      17822 |      18279 |      17780 |      17845 |      17941 |      18028 |      18069 |      18522 |      17792
    miss rate                        |     77.70% |     89.43% |     89.91% |     89.97% |     89.14% |     90.00% |     89.95% |     89.60% |     86.37% |     86.28% |     80.62% |     86.55%
    mpki                             |       2.00 |       2.79 |       2.68 |       2.66 |       2.78 |       2.67 |       2.69 |       2.72 |       2.69 |       2.73 |       3.12 |       2.64
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      51243 |      18325 |      18011 |      17962 |      18492 |      17920 |      18015 |      18128 |      18925 |      19005 |      19736 |      18655
    num cache misses                 |      30143 |       6800 |       6586 |       6736 |       6898 |       6525 |       6643 |       6778 |      13402 |      13293 |      13649 |      13117
