                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   47055638 |   47765919 |   47755247 |   47716726 |   61140430 |   61151259 |   59167927 |   60967982 |   47741154 |   47714947 |   47693664 |   47715623 |   61111723 |   61118719 |   61113347 |   61145162
  Cycles                             |   19832560 |   19832560 |   19832560 |   19832560 |   26142920 |   26142920 |   26142920 |   26142920 |   19832560 |   19832560 |   19832560 |   19832560 |   26142920 |   26142920 |   26142920 |   26142920
  IPC                                |       2.37 |       2.41 |       2.41 |       2.41 |       2.34 |       2.34 |       2.26 |       2.33 |       2.41 |       2.41 |       2.40 |       2.41 |       2.34 |       2.34 |       2.34 |       2.34
  Time (ns)                          |    9014800 |    9014800 |    9014800 |    9014800 |    9014800 |    9014800 |    9014800 |    9014800 |    9014800 |    9014800 |    9014800 |    9014800 |    9014800 |    9014800 |    9014800 |    9014800
  Idle time (ns)                     |        200 |     462093 |     464330 |     465124 |     465882 |     466642 |     467388 |     468149 |     468911 |     469654 |     470430 |     471171 |     471958 |     472669 |     473465 |     474190
  Idle time (%)                      |       0.0% |       5.1% |       5.2% |       5.2% |       5.2% |       5.2% |       5.2% |       5.2% |       5.2% |       5.2% |       5.2% |       5.2% |       5.2% |       5.2% |       5.3% |       5.3%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    2529009 |    2894458 |    2891413 |    2880406 |    6715449 |    6718560 |    6152027 |    6666193 |    2887383 |    2879911 |    2873816 |    2880089 |    6707420 |    6709417 |    6707884 |    6716974
  num incorrect                      |      78572 |      61416 |      61411 |      61408 |      61485 |      61498 |      61471 |      61497 |      61414 |      61403 |      61414 |      61406 |      61454 |      61456 |      61454 |      61454
  misprediction rate                 |      3.01% |      2.08% |      2.08% |      2.09% |      0.91% |      0.91% |      0.99% |      0.91% |      2.08% |      2.09% |      2.09% |      2.09% |      0.91% |      0.91% |      0.91% |      0.91%
