                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |    10310387 |   848682459 |  2662344941 |           0 |           0 |           0 |           0 |           0 |     7602597 |   810012157 |     6837898 |           0 |           0 |           0 |           0 |           0
  Cycles                             |  2638225410 |  2638225410 |  2638225410 |  2638225410 |  2001412380 |  2001412380 |  2001412380 |  2001412380 |  2638225410 |  2638225410 |  2638225410 |  2638225410 |  2001412380 |  2001412380 |  2001412380 |  2001412380
  IPC                                |        0.00 |        0.32 |        1.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.31 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  Time (ns)                          |   909732900 |   909732900 |   909732900 |   909732900 |   909732900 |   909732900 |   909732900 |   909732900 |   909732900 |   909732900 |   909732900 |   909732900 |   909732900 |   909732900 |   909732900 |   909732900
  Idle time (ns)                     |   906304473 |   410265599 |    30129616 |   909732900 |   909732900 |   909732900 |   909732900 |   909732900 |   883235791 |   789813874 |   907544153 |   909732900 |   909732900 |   909732900 |   909732900 |   909732900
  Idle time (%)                      |       99.6% |       45.1% |        3.3% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |       97.1% |       86.8% |       99.8% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0%
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |     1415157 |    42656096 |   294675056 |           0 |           0 |           0 |           0 |           0 |      368567 |     1154443 |      792904 |           0 |           0 |           0 |           0 |           0
  num incorrect                      |       23180 |       26666 |    25212938 |           0 |           0 |           0 |           0 |           0 |        1730 |       26114 |       15962 |           0 |           0 |           0 |           0 |           0
  misprediction rate                 |       1.61% |       0.06% |       7.88% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.47% |       2.21% |       1.97% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
  mpki                               |        2.25 |        0.03 |        9.47 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.23 |        0.03 |        2.33 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
