                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  243769798 |   39910458 |   54587359 |   69265756 |   83936188 |   98614570 |  113293479 |  125872323
  Cycles                             |  300819610 |  300819610 |  300819610 |  300819610 |  228207980 |  228207980 |  228207980 |  228207980
  IPC                                |       0.81 |       0.13 |       0.18 |       0.23 |       0.37 |       0.43 |       0.50 |       0.55
  Time (ns)                          |  103730900 |  103730900 |  103730900 |  103730900 |  103730900 |  103730900 |  103730900 |  103730900
  Idle time (ns)                     |   23634833 |   90528401 |   86665397 |   83578597 |   77165690 |   74814483 |   72799460 |   71052407
  Idle time (%)                      |      22.8% |      87.3% |      83.5% |      80.6% |      74.4% |      72.1% |      70.2% |      68.5%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   21646984 |    5410707 |    7506946 |    9603631 |   11698004 |   13794676 |   15891498 |   17388299
  num incorrect                      |       8695 |         90 |         89 |         90 |         89 |         89 |         89 |         87
  misprediction rate                 |      0.04% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
  mpki                               |       0.04 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   37799516 |        312 |        316 |        312 |        312 |        312 |        312 |        315
    num misses                       |        115 |         16 |         16 |         16 |         16 |         16 |         16 |         16
    miss rate                        |      0.00% |      5.13% |      5.06% |      5.13% |      5.13% |      5.13% |      5.13% |      5.08%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   25682781 |    6900895 |    6900454 |    6900205 |    6898815 |    6898575 |    6898410 |    6598251
    num misses                       |   18549400 |    2059202 |    2067681 |    2076005 |    2070493 |    2077967 |    2080759 |    2074766
    miss rate                        |     72.23% |     29.84% |     29.96% |     30.09% |     30.01% |     30.12% |     30.16% |     31.44%
    mpki                             |      76.09 |      51.60 |      37.88 |      29.97 |      24.67 |      21.07 |      18.37 |      16.48
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |   18549515 |    2059218 |    2067697 |    2076021 |    2070509 |    2077983 |    2080775 |    2074782
    num misses                       |   17272347 |    1910259 |    1931988 |    1943394 |    1936777 |    1952668 |    1953284 |    1945352
    miss rate                        |     93.11% |     92.77% |     93.44% |     93.61% |     93.54% |     93.97% |     93.87% |     93.76%
    mpki                             |      70.86 |      47.86 |      35.39 |      28.06 |      23.07 |      19.80 |      17.24 |      15.45
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   37799516 |        312 |        316 |        312 |        312 |        312 |        312 |        315
    num cache misses                 |       3521 |         95 |         95 |         95 |         95 |         95 |         95 |         94
    miss rate                        |      0.01% |     30.45% |     30.06% |     30.45% |     30.45% |     30.45% |     30.45% |     29.84%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   25682781 |    6900895 |    6900454 |    6900205 |    6898815 |    6898575 |    6898410 |    6598251
    num cache misses                 |   19206127 |    2069191 |    2084138 |    2089712 |    2091212 |    2094585 |    2094098 |    2090891
    miss rate                        |     74.78% |     29.98% |     30.20% |     30.28% |     30.31% |     30.36% |     30.36% |     31.69%
    mpki                             |      78.79 |      51.85 |      38.18 |      30.17 |      24.91 |      21.24 |      18.48 |      16.61
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |   20377024 |    3324323 |    3365253 |    3387100 |    3380865 |    3400528 |    3401108 |    3385364
    num cache misses                 |   18275127 |    1961627 |    1987575 |    2001928 |    2053593 |    2061543 |    2062957 |    2052610
    miss rate                        |     89.68% |     59.01% |     59.06% |     59.10% |     60.74% |     60.62% |     60.66% |     60.63%
    mpki                             |      74.97 |      49.15 |      36.41 |      28.90 |      24.47 |      20.91 |      18.21 |      16.31
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |   19442509 |    3216663 |    3268593 |    3299220 |    3343151 |    3367388 |    3369872 |    3346989
    num cache misses                 |   11833427 |    1251361 |    1276871 |    1293365 |    1288568 |    1305016 |    1306270 |    1293834
    miss rate                        |     60.86% |     38.90% |     39.06% |     39.20% |     38.54% |     38.75% |     38.76% |     38.66%
    mpki                             |      48.54 |      31.35 |      23.39 |      18.67 |      15.35 |      13.23 |      11.53 |      10.28
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |   31553719 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |      83.21 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |      21.96 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     38.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |   11305900 |    1251313 |    1276846 |    1293339 |    1288543 |    1304992 |    1306247 |    1293804
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
