                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   20932988 |    3543815 |    3174562 |    3465869 |    3358564 |    3196144 |    3342672 |    3440128 |    3510321 |    3223807 |    3515540 |    3298784 |    3230746 |    2854526 |    2903100 |    3345530
  Cycles                             |   57485200 |   57485200 |   57485200 |   57485200 |   14371300 |   14371300 |   14371300 |   14371300 |   57485200 |   57485200 |   57485200 |   57485200 |   14371300 |   14371300 |   14371300 |   14371300
  IPC                                |       0.36 |       0.06 |       0.06 |       0.06 |       0.23 |       0.22 |       0.23 |       0.24 |       0.06 |       0.06 |       0.06 |       0.06 |       0.22 |       0.20 |       0.20 |       0.23
  Time (ns)                          |   14371300 |   14371300 |   14371300 |   14371300 |   14371300 |   14371300 |   14371300 |   14371300 |   14371300 |   14371300 |   14371300 |   14371300 |   14371300 |   14371300 |   14371300 |   14371300
  Idle time (ns)                     |       1293 |   12760060 |   12760675 |   12761473 |   12731104 |   12731440 |   12731699 |   12731876 |   12762126 |   12762473 |   12762872 |   12763111 |   12733454 |   12733745 |   12734069 |   12734130
  Idle time (%)                      |       0.0% |      88.8% |      88.8% |      88.8% |      88.6% |      88.6% |      88.6% |      88.6% |      88.8% |      88.8% |      88.8% |      88.8% |      88.6% |      88.6% |      88.6% |      88.6%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    2270106 |    1123887 |     969101 |    1090973 |    1053068 |     987716 |    1046624 |    1087774 |    1108603 |     989946 |    1110192 |    1021904 |     999270 |     838933 |     858629 |    1046122
  num incorrect                      |     160807 |       4549 |       9708 |       5589 |       6223 |       8119 |       6333 |       4841 |       5333 |       9134 |       5158 |       8188 |       8212 |      13736 |      13089 |       6616
  misprediction rate                 |      6.62% |      0.40% |      0.99% |      0.51% |      0.59% |      0.82% |      0.60% |      0.44% |      0.48% |      0.91% |      0.46% |      0.79% |      0.82% |      1.61% |      1.50% |      0.63%
