                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   54666981 |   55007200 |   54715327 |   55842986 |   47458885 |   47292602 |   44421217 |   46992207 |   55228835 |   55199050 |   55321331 |   55140123 |   46488605 |   43886470 |   50726390 |   50106085
  Cycles                             |   65043200 |   65043200 |   65043200 |   65043200 |   48782400 |   48782400 |   48782400 |   48782400 |   65043200 |   65043200 |   65043200 |   65043200 |   48782400 |   48782400 |   48782400 |   48782400
  IPC                                |       0.84 |       0.85 |       0.84 |       0.86 |       0.97 |       0.97 |       0.91 |       0.96 |       0.85 |       0.85 |       0.85 |       0.85 |       0.95 |       0.90 |       1.04 |       1.03
  Time (ns)                          |   16260800 |   16260800 |   16260800 |   16260800 |   16260800 |   16260800 |   16260800 |   16260800 |   16260800 |   16260800 |   16260800 |   16260800 |   16260800 |   16260800 |   16260800 |   16260800
  Idle time (ns)                     |       7340 |     207896 |     226266 |     208842 |     210193 |     240559 |     210830 |     212136 |     216839 |     221089 |     229114 |     215607 |     213728 |     212033 |     284631 |     233726
  Idle time (%)                      |       0.0% |       1.3% |       1.4% |       1.3% |       1.3% |       1.5% |       1.3% |       1.3% |       1.3% |       1.4% |       1.4% |       1.3% |       1.3% |       1.3% |       1.8% |       1.4%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    8547279 |    8761604 |    8679685 |    9056284 |    6484467 |    6450483 |    5503281 |    6362335 |    8884486 |    8886685 |    8929340 |    8867813 |    6230007 |    5362129 |    7666776 |    7457873
  num incorrect                      |       5082 |        569 |        576 |        592 |        542 |        566 |        551 |        566 |        363 |        583 |        445 |       1284 |       1118 |       1153 |       1377 |       1466
  misprediction rate                 |      0.06% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.00% |      0.01% |      0.00% |      0.01% |      0.02% |      0.02% |      0.02% |      0.02%
  mpki                               |       0.09 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.02 |       0.02 |       0.03 |       0.03 |       0.03
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    5382219 |    5323070 |    5320935 |    5332536 |    4954836 |    4952544 |    4948585 |    4961215 |    5381238 |    5382660 |    5390491 |    5406765 |    5013966 |    5034354 |    5026737 |    5055185
