                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   27882538 |   28947326 |   29140002 |   29197494 |   26235037 |   26606883 |   30589392 |   33449586 |   31807707 |   32388078 |   41918085 |   42079914 |   41593908 |   41573961 |   41558256 |   41542649
  Cycles                             |   61374400 |   61374400 |   61374400 |   61374400 |   15343600 |   15343600 |   15343600 |   15343600 |   61374400 |   61374400 |   61374400 |   61374400 |   15343600 |   15343600 |   15343600 |   15343600
  IPC                                |       0.45 |       0.47 |       0.47 |       0.48 |       1.71 |       1.73 |       1.99 |       2.18 |       0.52 |       0.53 |       0.68 |       0.69 |       2.71 |       2.71 |       2.71 |       2.71
  Time (ns)                          |   15343600 |   15343600 |   15343600 |   15343600 |   15343600 |   15343600 |   15343600 |   15343600 |   15343600 |   15343600 |   15343600 |   15343600 |   15343600 |   15343600 |   15343600 |   15343600
  Idle time (ns)                     |        485 |     499994 |     503541 |     506857 |     509987 |     513117 |     516247 |     519489 |     522619 |     525749 |     528879 |     532062 |     535192 |     538322 |     541480 |     544709
  Idle time (%)                      |       0.0% |       3.3% |       3.3% |       3.3% |       3.3% |       3.3% |       3.4% |       3.4% |       3.4% |       3.4% |       3.4% |       3.5% |       3.5% |       3.5% |       3.5% |       3.6%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1557623 |    2549432 |    2614170 |    2633205 |    1644832 |    1769772 |    3487004 |    4440385 |    3893110 |    4086029 |   13612121 |   13666261 |   13827407 |   13820760 |   13815524 |   13810318
  num incorrect                      |      18475 |       8987 |       8800 |       8920 |       8559 |       8624 |       7752 |       7768 |       7781 |       7935 |       2393 |       2385 |       2374 |       2372 |       2373 |       2375
  misprediction rate                 |      1.17% |      0.35% |      0.34% |      0.34% |      0.52% |      0.48% |      0.22% |      0.17% |      0.20% |      0.19% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02%
  mpki                               |       0.66 |       0.31 |       0.30 |       0.31 |       0.33 |       0.32 |       0.25 |       0.23 |       0.24 |       0.24 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2467811 |    2109266 |    2109075 |    2109075 |    2109075 |    2109075 |    2002485 |    2002485 |    2002485 |    2002632 |     143981 |     143834 |      28313 |      28313 |      28313 |      28314
    num misses                       |        202 |         33 |         33 |         33 |         33 |         33 |         33 |         33 |         33 |         33 |         31 |         31 |         31 |         31 |         31 |         31
    miss rate                        |      0.01% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.02% |      0.02% |      0.11% |      0.11% |      0.11% |      0.11%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   11950769 |   10939369 |   10970910 |   10980507 |   10488843 |   10549011 |   10839082 |   11315783 |   11042145 |   11139504 |    7320793 |    7347457 |    6978372 |    6975047 |    6972430 |    6969829
    num misses                       |      12530 |       2941 |       2675 |       3384 |       2622 |       3134 |       2424 |       3232 |       2321 |       2168 |         53 |         54 |         31 |         31 |         31 |         31
    miss rate                        |      0.10% |      0.03% |      0.02% |      0.03% |      0.02% |      0.03% |      0.02% |      0.03% |      0.02% |      0.02% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.45 |       0.10 |       0.09 |       0.12 |       0.10 |       0.12 |       0.08 |       0.10 |       0.07 |       0.07 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      12732 |       2974 |       2708 |       3417 |       2655 |       3167 |       2457 |       3265 |       2354 |       2201 |         84 |         85 |         62 |         62 |         62 |         62
    num misses                       |        838 |        146 |        134 |        137 |        135 |        136 |        134 |        130 |        131 |        129 |         79 |         85 |         62 |         62 |         62 |         62
    miss rate                        |      6.58% |      4.91% |      4.95% |      4.01% |      5.08% |      4.29% |      5.45% |      3.98% |      5.56% |      5.86% |     94.05% |    100.00% |    100.00% |    100.00% |    100.00% |    100.00%
    mpki                             |       0.03 |       0.01 |       0.00 |       0.00 |       0.01 |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2467811 |    2109266 |    2109075 |    2109075 |    2109075 |    2109075 |    2002485 |    2002485 |    2002485 |    2002632 |     143981 |     143834 |      28313 |      28313 |      28313 |      28314
    num cache misses                 |      70195 |      48858 |      48696 |      48711 |      49501 |      49067 |      40630 |      40630 |      40629 |      40939 |        239 |        239 |        160 |        160 |        160 |        161
    miss rate                        |      2.84% |      2.32% |      2.31% |      2.31% |      2.35% |      2.33% |      2.03% |      2.03% |      2.03% |      2.04% |      0.17% |      0.17% |      0.57% |      0.57% |      0.57% |      0.57%
    mpki                             |       2.52 |       1.69 |       1.67 |       1.67 |       1.89 |       1.84 |       1.33 |       1.21 |       1.28 |       1.26 |       0.01 |       0.01 |       0.00 |       0.00 |       0.00 |       0.00
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   11950769 |   10939369 |   10970910 |   10980507 |   10488843 |   10549011 |   10839082 |   11315783 |   11042145 |   11139504 |    7320793 |    7347457 |    6978372 |    6975047 |    6972430 |    6969829
    num cache misses                 |     619092 |     484311 |     476218 |     481812 |     485440 |     476019 |     432197 |     439770 |     428684 |     430904 |      55442 |      55325 |       9016 |       9233 |       9436 |       9430
    miss rate                        |      5.18% |      4.43% |      4.34% |      4.39% |      4.63% |      4.51% |      3.99% |      3.89% |      3.88% |      3.87% |      0.76% |      0.75% |      0.13% |      0.13% |      0.14% |      0.14%
    mpki                             |      22.20 |      16.73 |      16.34 |      16.50 |      18.50 |      17.89 |      14.13 |      13.15 |      13.48 |      13.30 |       1.32 |       1.31 |       0.22 |       0.22 |       0.23 |       0.23
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     716815 |     556996 |     550838 |     555538 |     559876 |     549671 |     497434 |     514754 |     496911 |     502191 |      56325 |      56274 |       9888 |      10245 |      10499 |      10510
    num cache misses                 |     123500 |     115153 |     114570 |     118029 |     118070 |     121809 |      90746 |      88693 |     101928 |      88806 |      23251 |      15655 |       9176 |       9395 |       9598 |       9591
    miss rate                        |     17.23% |     20.67% |     20.80% |     21.25% |     21.09% |     22.16% |     18.24% |     17.23% |     20.51% |     17.68% |     41.28% |     27.82% |     92.80% |     91.70% |     91.42% |     91.26%
    mpki                             |       4.43 |       3.98 |       3.93 |       4.04 |       4.50 |       4.58 |       2.97 |       2.65 |       3.20 |       2.74 |       0.55 |       0.37 |       0.22 |       0.23 |       0.23 |       0.23
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     191863 |     157004 |     158605 |     159742 |     159094 |     162079 |     131849 |     139745 |     143690 |     137161 |      41285 |      29462 |       9888 |      10245 |      10499 |      10510
    num cache misses                 |      33293 |       9088 |       7055 |       7693 |       7633 |      13096 |       8201 |      50785 |      50880 |      34895 |       7246 |      13035 |       6717 |       6366 |       6329 |       6199
    miss rate                        |     17.35% |      5.79% |      4.45% |      4.82% |      4.80% |      8.08% |      6.22% |     36.34% |     35.41% |     25.44% |     17.55% |     44.24% |     67.93% |     62.14% |     60.28% |     58.98%
    mpki                             |       1.19 |       0.31 |       0.24 |       0.26 |       0.29 |       0.49 |       0.27 |       1.52 |       1.60 |       1.08 |       0.17 |       0.31 |       0.16 |       0.15 |       0.15 |       0.15
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      11568 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      11530 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |      62.45 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |      62.16 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |       1.20 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.91 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |       6691 |         65 |         53 |         51 |         55 |         54 |         51 |         54 |          5 |         50 |         56 |         18 |         11 |         11 |          8 |         13
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       8241 |       8275 |       6347 |       6937 |       6829 |      12414 |       7593 |      49834 |      38998 |      32681 |       6245 |       6363 |       6226 |       5971 |       5941 |       5813
