                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   20884267 |    3541421 |    3180480 |    3473028 |    3495168 |    3349406 |    3475726 |    3610121 |    3510677 |    3224605 |    3508211 |    3292080 |    3338204 |    2965628 |    2997316 |    3480319
  Cycles                             |   13794100 |   13794100 |   13794100 |   13794100 |   55176400 |   55176400 |   55176400 |   55176400 |   13794100 |   13794100 |   13794100 |   13794100 |   55176400 |   55176400 |   55176400 |   55176400
  IPC                                |       1.51 |       0.26 |       0.23 |       0.25 |       0.06 |       0.06 |       0.06 |       0.07 |       0.25 |       0.23 |       0.25 |       0.24 |       0.06 |       0.05 |       0.05 |       0.06
  Time (ns)                          |   13794100 |   13794100 |   13794100 |   13794100 |   13794100 |   13794100 |   13794100 |   13794100 |   13794100 |   13794100 |   13794100 |   13794100 |   13794100 |   13794100 |   13794100 |   13794100
  Idle time (ns)                     |       1831 |   12126864 |   12127628 |   12128206 |   12158272 |   12158408 |   12158695 |   12159231 |   12128592 |   12129645 |   12129826 |   12130525 |   12160750 |   12160948 |   12161282 |   12161656
  Idle time (%)                      |       0.0% |      87.9% |      87.9% |      87.9% |      88.1% |      88.1% |      88.1% |      88.1% |      87.9% |      87.9% |      87.9% |      87.9% |      88.2% |      88.2% |      88.2% |      88.2%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    2248691 |    1120734 |     962777 |    1090448 |    1094804 |    1034554 |    1087480 |    1141734 |    1105043 |     983270 |    1105056 |    1014712 |    1027310 |     866371 |     881263 |    1087815
  num incorrect                      |     158798 |       4575 |       9953 |       5656 |       6252 |       8101 |       6355 |       4941 |       5380 |       9380 |       5334 |       8197 |       8329 |      13648 |      13231 |       6671
  misprediction rate                 |      6.60% |      0.41% |      1.02% |      0.52% |      0.57% |      0.78% |      0.58% |      0.43% |      0.48% |      0.94% |      0.48% |      0.80% |      0.80% |      1.55% |      1.48% |      0.61%
  mpki                               |       7.60 |       1.29 |       3.13 |       1.63 |       1.79 |       2.42 |       1.83 |       1.37 |       1.53 |       2.91 |       1.52 |       2.49 |       2.50 |       4.60 |       4.41 |       1.92
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2491541 |      34948 |      60449 |      39802 |      41724 |      50833 |      42842 |      36180 |      39515 |      56893 |      37473 |      50457 |      52750 |      87337 |      76583 |      43525
    num misses                       |        179 |         29 |         46 |         29 |         29 |         29 |         29 |         29 |         31 |         46 |         29 |         46 |         46 |         46 |         48 |         29
    miss rate                        |      0.01% |      0.08% |      0.08% |      0.07% |      0.07% |      0.06% |      0.07% |      0.08% |      0.08% |      0.08% |      0.08% |      0.09% |      0.09% |      0.05% |      0.06% |      0.07%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.02 |       0.02 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    4887292 |     681044 |     649052 |     676084 |     682681 |     668064 |     680156 |     693630 |     680973 |     653467 |     678995 |     660461 |     667061 |     634736 |     637836 |     681439
    num misses                       |       2045 |        551 |        606 |        583 |        596 |        534 |        577 |        592 |        602 |        562 |        563 |        595 |        617 |        588 |        580 |        556
    miss rate                        |      0.04% |      0.08% |      0.09% |      0.09% |      0.09% |      0.08% |      0.08% |      0.09% |      0.09% |      0.09% |      0.08% |      0.09% |      0.09% |      0.09% |      0.09% |      0.08%
    mpki                             |       0.10 |       0.16 |       0.19 |       0.17 |       0.17 |       0.16 |       0.17 |       0.16 |       0.17 |       0.17 |       0.16 |       0.18 |       0.18 |       0.20 |       0.19 |       0.16
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       2224 |        580 |        652 |        612 |        625 |        563 |        606 |        621 |        633 |        608 |        592 |        641 |        663 |        634 |        628 |        585
    num misses                       |        685 |        179 |        201 |        191 |        178 |        183 |        174 |        184 |        175 |        195 |        175 |        197 |        194 |        196 |        202 |        173
    miss rate                        |     30.80% |     30.86% |     30.83% |     31.21% |     28.48% |     32.50% |     28.71% |     29.63% |     27.65% |     32.07% |     29.56% |     30.73% |     29.26% |     30.91% |     32.17% |     29.57%
    mpki                             |       0.03 |       0.05 |       0.06 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.06 |       0.05 |       0.06 |       0.06 |       0.07 |       0.07 |       0.05
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2491541 |      34948 |      60449 |      39802 |      41724 |      50833 |      42842 |      36180 |      39515 |      56893 |      37473 |      50457 |      52750 |      87337 |      76583 |      43525
    num cache misses                 |       3196 |        179 |        369 |        178 |        177 |        177 |        177 |        177 |        183 |        368 |        176 |        369 |        368 |        369 |        402 |        177
    miss rate                        |      0.13% |      0.51% |      0.61% |      0.45% |      0.42% |      0.35% |      0.41% |      0.49% |      0.46% |      0.65% |      0.47% |      0.73% |      0.70% |      0.42% |      0.52% |      0.41%
    mpki                             |       0.15 |       0.05 |       0.12 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.11 |       0.05 |       0.11 |       0.11 |       0.12 |       0.13 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    4887292 |     681044 |     649052 |     676084 |     682681 |     668064 |     680156 |     693630 |     680973 |     653467 |     678995 |     660461 |     667061 |     634736 |     637836 |     681439
    num cache misses                 |      42428 |      13881 |      14447 |      14053 |      14126 |      14193 |      14094 |      13829 |      14000 |      14315 |      13964 |      14315 |      14281 |      15326 |      14657 |      13964
    miss rate                        |      0.87% |      2.04% |      2.23% |      2.08% |      2.07% |      2.12% |      2.07% |      1.99% |      2.06% |      2.19% |      2.06% |      2.17% |      2.14% |      2.41% |      2.30% |      2.05%
    mpki                             |       2.03 |       3.92 |       4.54 |       4.05 |       4.04 |       4.24 |       4.05 |       3.83 |       3.99 |       4.44 |       3.98 |       4.35 |       4.28 |       5.17 |       4.89 |       4.01
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      48002 |      14148 |      14982 |      14337 |      14405 |      14518 |      14393 |      14094 |      14559 |      15109 |      14507 |      15099 |      15060 |      16096 |      15550 |      14524
    num cache misses                 |      34901 |      12927 |      13494 |      13051 |      13086 |      13139 |      13061 |      12906 |      13024 |      13429 |      12989 |      13426 |      13398 |      13680 |      13605 |      13000
    miss rate                        |     72.71% |     91.37% |     90.07% |     91.03% |     90.84% |     90.50% |     90.75% |     91.57% |     89.46% |     88.88% |     89.54% |     88.92% |     88.96% |     84.99% |     87.49% |     89.51%
    mpki                             |       1.67 |       3.65 |       4.24 |       3.76 |       3.74 |       3.92 |       3.76 |       3.57 |       3.71 |       4.16 |       3.70 |       4.08 |       4.01 |       4.61 |       4.54 |       3.74
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      38013 |      13023 |      13668 |      13162 |      13194 |      13295 |      13188 |      12997 |      13400 |      13855 |      13355 |      13841 |      13807 |      14187 |      14094 |      13383
    num cache misses                 |      26175 |       6581 |       7156 |       6828 |       6792 |       6817 |       6785 |       6854 |       7302 |       7377 |       7123 |       7299 |       7753 |       7579 |       7689 |       7300
    miss rate                        |     68.86% |     50.53% |     52.36% |     51.88% |     51.48% |     51.27% |     51.45% |     52.74% |     54.49% |     53.24% |     53.34% |     52.73% |     56.15% |     53.42% |     54.56% |     54.55%
    mpki                             |       1.25 |       1.86 |       2.25 |       1.97 |       1.94 |       2.04 |       1.95 |       1.90 |       2.08 |       2.29 |       2.03 |       2.22 |       2.32 |       2.56 |       2.57 |       2.10
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      14666 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      14552 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |      61.40 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |      61.37 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |       0.15 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.12 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      10478 |        160 |        202 |        162 |        156 |        128 |        137 |        161 |        130 |        147 |         91 |        140 |        148 |        208 |        142 |        123
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       2283 |       2033 |       2084 |       2112 |       2050 |       2173 |       2071 |       2038 |       2494 |       2602 |       2471 |       2585 |       2595 |       2598 |       2616 |       2497
