                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |    3754403 |    3682295 |    3584719 |    3576117 |    4118788 |    4131425 |    4129109 |    4267283 |    4367741 |    3869708 |    3875609 |    3868463 |    4292265 |    4289338 |    4331202 |    4321808
  Cycles                             |    2549200 |    2549200 |    2549200 |    2549200 |   10196800 |   10196800 |   10196800 |   10196800 |    2549200 |    2549200 |    2549200 |    2549200 |   10196800 |   10196800 |   10196800 |   10196800
  IPC                                |       1.47 |       1.44 |       1.41 |       1.40 |       0.40 |       0.41 |       0.40 |       0.42 |       1.71 |       1.52 |       1.52 |       1.52 |       0.42 |       0.42 |       0.42 |       0.42
  Time (ns)                          |    2549200 |    2549200 |    2549200 |    2549200 |    2549200 |    2549200 |    2549200 |    2549200 |    2549200 |    2549200 |    2549200 |    2549200 |    2549200 |    2549200 |    2549200 |    2549200
  Idle time (ns)                     |        285 |     513799 |     514593 |     515139 |     515550 |     515959 |     516375 |     516787 |     517196 |     517665 |     518145 |     518620 |     519028 |     519439 |     519854 |     520264
  Idle time (%)                      |       0.0% |      20.2% |      20.2% |      20.2% |      20.2% |      20.2% |      20.3% |      20.3% |      20.3% |      20.3% |      20.3% |      20.3% |      20.4% |      20.4% |      20.4% |      20.4%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |     371566 |     604344 |     579940 |     578238 |     768179 |     775753 |     775767 |     821883 |     874457 |     718262 |     721374 |     718647 |     859519 |     857902 |     873226 |     869230
  num incorrect                      |       8208 |       1836 |       1923 |       1898 |       1772 |       1682 |       1686 |       1685 |       1511 |       1366 |       1341 |       1402 |       1437 |       1451 |       1400 |       1405
  misprediction rate                 |      2.16% |      0.30% |      0.33% |      0.33% |      0.23% |      0.22% |      0.22% |      0.20% |      0.17% |      0.19% |      0.19% |      0.19% |      0.17% |      0.17% |      0.16% |      0.16%
  mpki                               |       2.19 |       0.50 |       0.54 |       0.53 |       0.43 |       0.41 |       0.41 |       0.39 |       0.35 |       0.35 |       0.35 |       0.36 |       0.33 |       0.34 |       0.32 |       0.33
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |     409132 |     251793 |     246365 |     246108 |     243093 |     241879 |     241459 |     241382 |     235255 |     231716 |     231028 |     231139 |     231383 |     231696 |     231016 |     231337
    num misses                       |        198 |         27 |         34 |         34 |         34 |         27 |         34 |         27 |         34 |         34 |         27 |         34 |         27 |         35 |         35 |         35
    miss rate                        |      0.05% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.02% |      0.02% |      0.02%
    mpki                             |       0.05 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1877678 |    1433244 |    1408169 |    1406062 |    1483902 |    1482921 |    1481393 |    1504506 |    1495799 |    1400418 |    1400131 |    1399432 |    1471361 |    1472377 |    1475827 |    1476263
    num misses                       |       1603 |        193 |        296 |        299 |        319 |        294 |        293 |        273 |        199 |        258 |        203 |        185 |        245 |        179 |        216 |        140
    miss rate                        |      0.09% |      0.01% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.01% |      0.02% |      0.01% |      0.01% |      0.02% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.43 |       0.05 |       0.08 |       0.08 |       0.08 |       0.07 |       0.07 |       0.06 |       0.05 |       0.07 |       0.05 |       0.05 |       0.06 |       0.04 |       0.05 |       0.03
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       1801 |        220 |        330 |        333 |        353 |        321 |        327 |        300 |        233 |        292 |        230 |        219 |        272 |        214 |        251 |        175
    num misses                       |        559 |        150 |        156 |        164 |        166 |        151 |        158 |        153 |        158 |        151 |        140 |        145 |        140 |        145 |        144 |        135
    miss rate                        |     31.04% |     68.18% |     47.27% |     49.25% |     47.03% |     47.04% |     48.32% |     51.00% |     67.81% |     51.71% |     60.87% |     66.21% |     51.47% |     67.76% |     57.37% |     77.14%
    mpki                             |       0.15 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.03 |       0.03 |       0.03 |       0.03
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     409132 |     251793 |     246365 |     246108 |     243093 |     241879 |     241459 |     241382 |     235255 |     231716 |     231028 |     231139 |     231383 |     231696 |     231016 |     231337
    num cache misses                 |       7224 |        417 |        470 |        490 |        471 |        396 |        468 |        396 |        488 |        477 |        396 |        466 |        396 |        477 |        468 |        482
    miss rate                        |      1.77% |      0.17% |      0.19% |      0.20% |      0.19% |      0.16% |      0.19% |      0.16% |      0.21% |      0.21% |      0.17% |      0.20% |      0.17% |      0.21% |      0.20% |      0.21%
    mpki                             |       1.92 |       0.11 |       0.13 |       0.14 |       0.11 |       0.10 |       0.11 |       0.09 |       0.11 |       0.12 |       0.10 |       0.12 |       0.09 |       0.11 |       0.11 |       0.11
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1877678 |    1433244 |    1408169 |    1406062 |    1483902 |    1482921 |    1481393 |    1504506 |    1495799 |    1400418 |    1400131 |    1399432 |    1471361 |    1472377 |    1475827 |    1476263
    num cache misses                 |      71203 |      40913 |      39719 |      39855 |      39459 |      39164 |      39018 |      38838 |      38348 |      37618 |      37334 |      37417 |      37309 |      37426 |      37193 |      36934
    miss rate                        |      3.79% |      2.85% |      2.82% |      2.83% |      2.66% |      2.64% |      2.63% |      2.58% |      2.56% |      2.69% |      2.67% |      2.67% |      2.54% |      2.54% |      2.52% |      2.50%
    mpki                             |      18.97 |      11.11 |      11.08 |      11.14 |       9.58 |       9.48 |       9.45 |       9.10 |       8.78 |       9.72 |       9.63 |       9.67 |       8.69 |       8.73 |       8.59 |       8.55
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      85614 |      44812 |      42804 |      42808 |      42706 |      42418 |      42359 |      42297 |      42307 |      40797 |      40426 |      40584 |      40408 |      40629 |      40378 |      38519
    num cache misses                 |      23911 |      12200 |      13611 |      13954 |      13232 |      13146 |      13170 |      13645 |      12651 |      12153 |      11840 |      11942 |      11825 |      11973 |      11507 |      11922
    miss rate                        |     27.93% |     27.22% |     31.80% |     32.60% |     30.98% |     30.99% |     31.09% |     32.26% |     29.90% |     29.79% |     29.29% |     29.43% |     29.26% |     29.47% |     28.50% |     30.95%
    mpki                             |       6.37 |       3.31 |       3.80 |       3.90 |       3.21 |       3.18 |       3.19 |       3.20 |       2.90 |       3.14 |       3.06 |       3.09 |       2.75 |       2.79 |       2.66 |       2.76
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      39860 |      19267 |      19427 |      19539 |      19258 |      19167 |      19079 |      19850 |      19177 |      17805 |      17480 |      17586 |      17480 |      17637 |      17362 |      16615
    num cache misses                 |      15590 |       2268 |       1687 |       1737 |       2318 |       2481 |       2533 |       5444 |       7950 |       3443 |       2839 |       3041 |       3002 |       3388 |       2998 |       4460
    miss rate                        |     39.11% |     11.77% |      8.68% |      8.89% |     12.04% |     12.94% |     13.28% |     27.43% |     41.46% |     19.34% |     16.24% |     17.29% |     17.17% |     19.21% |     17.27% |     26.84%
    mpki                             |       4.15 |       0.62 |       0.47 |       0.49 |       0.56 |       0.60 |       0.61 |       1.28 |       1.82 |       0.89 |       0.73 |       0.79 |       0.70 |       0.79 |       0.69 |       1.03
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      14374 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      14334 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |     289.00 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |     289.26 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |     227.75 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |     228.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |       6758 |        115 |         98 |         99 |         99 |         76 |         77 |         66 |         40 |         76 |         73 |         70 |         71 |         74 |         71 |         54
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       1385 |        579 |        433 |        483 |       1003 |       1248 |       1275 |       3868 |       6090 |       2107 |       1615 |       1766 |       1726 |       2041 |       1691 |       3004
