                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   65825754 |   66450895 |   67054996 |   66910696 |   57409653 |   57626745 |   60927775 |   61223066 |   66570681 |   66796197 |   68318525 |   67916786 |          0 |          0 |          0 |          0
  Cycles                             |   32578600 |   32578600 |   32578600 |   32578600 |   24714800 |   24714800 |   24714800 |   24714800 |   32578600 |   32578600 |   32578600 |   32578600 |   24714800 |   24714800 |   24714800 |   24714800
  IPC                                |       2.02 |       2.04 |       2.06 |       2.05 |       2.32 |       2.33 |       2.47 |       2.48 |       2.04 |       2.05 |       2.10 |       2.08 |       0.00 |       0.00 |       0.00 |       0.00
  Time (ns)                          |   11234000 |   11234000 |   11234000 |   11234000 |   11234000 |   11234000 |   11234000 |   11234000 |   11234000 |   11234000 |   11234000 |   11234000 |   11234000 |   11234000 |   11234000 |   11234000
  Idle time (ns)                     |        420 |     289225 |     290437 |     291478 |     296388 |     297376 |     298371 |     299360 |     292444 |     293456 |     294433 |     295415 |   11234000 |   11234000 |   11234000 |   11234000
  Idle time (%)                      |       0.0% |       2.6% |       2.6% |       2.6% |       2.6% |       2.6% |       2.7% |       2.7% |       2.6% |       2.6% |       2.6% |       2.6% |     100.0% |     100.0% |     100.0% |     100.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    3295648 |    3801930 |    4003688 |    3955645 |    1025128 |    1097195 |   20079098 |   20177527 |    3842010 |    3917290 |    4661431 |    4527576 |          0 |          0 |          0 |          0
  num incorrect                      |      12191 |       3767 |       3800 |       3743 |       3021 |       2995 |       1027 |       1022 |       3850 |       3742 |       3243 |       3185 |          0 |          0 |          0 |          0
  misprediction rate                 |      0.37% |      0.10% |      0.09% |      0.09% |      0.29% |      0.27% |      0.01% |      0.01% |      0.10% |      0.10% |      0.07% |      0.07% |      0.00% |      0.00% |      0.00% |      0.00%
  mpki                               |       0.19 |       0.06 |       0.06 |       0.06 |       0.05 |       0.05 |       0.02 |       0.02 |       0.06 |       0.06 |       0.05 |       0.05 |       0.00 |       0.00 |       0.00 |       0.00
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    5469486 |    5275573 |    5275235 |    5275235 |    5211065 |    5211065 |      81734 |      81735 |    5275382 |    5275382 |    5211212 |    5211212 |          0 |          0 |          0 |          0
    num misses                       |        214 |         38 |         38 |         38 |         38 |         38 |         31 |         31 |         38 |         38 |         38 |         38 |          0 |          0 |          0 |          0
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.04% |      0.04% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   27888640 |   27485431 |   27585388 |   27561338 |   25751498 |   25788227 |   10383087 |   10432310 |   27504976 |   27542562 |   27569291 |   27502334 |          0 |          0 |          0 |          0
    num misses                       |       5832 |       1878 |       2168 |       4890 |        861 |       2626 |         48 |         53 |       7144 |       1226 |       1738 |        704 |          0 |          0 |          0 |          0
    miss rate                        |      0.02% |      0.01% |      0.01% |      0.02% |      0.00% |      0.01% |      0.00% |      0.00% |      0.03% |      0.00% |      0.01% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.09 |       0.03 |       0.03 |       0.07 |       0.01 |       0.05 |       0.00 |       0.00 |       0.11 |       0.02 |       0.03 |       0.01 |       0.00 |       0.00 |       0.00 |       0.00
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       6046 |       1916 |       2206 |       4928 |        899 |       2664 |         79 |         84 |       7182 |       1264 |       1776 |        742 |          0 |          0 |          0 |          0
    num misses                       |        633 |        148 |        134 |        134 |        133 |        129 |         79 |         84 |        135 |        135 |        132 |        131 |          0 |          0 |          0 |          0
    miss rate                        |     10.47% |      7.72% |      6.07% |      2.72% |     14.79% |      4.84% |    100.00% |    100.00% |      1.88% |     10.68% |      7.43% |     17.65% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    5469486 |    5275573 |    5275235 |    5275235 |    5211065 |    5211065 |      81734 |      81735 |    5275382 |    5275382 |    5211212 |    5211212 |          0 |          0 |          0 |          0
    num cache misses                 |      81720 |      57933 |      57931 |      57931 |      55828 |      55726 |        222 |        223 |      57931 |      57931 |      55733 |      55733 |          0 |          0 |          0 |          0
    miss rate                        |      1.49% |      1.10% |      1.10% |      1.10% |      1.07% |      1.07% |      0.27% |      0.27% |      1.10% |      1.10% |      1.07% |      1.07% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       1.24 |       0.87 |       0.86 |       0.87 |       0.97 |       0.97 |       0.00 |       0.00 |       0.87 |       0.87 |       0.82 |       0.82 |        inf |        inf |        inf |        inf
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   27888640 |   27485431 |   27585388 |   27561338 |   25751498 |   25788227 |   10383087 |   10432310 |   27504976 |   27542562 |   27569291 |   27502334 |          0 |          0 |          0 |          0
    num cache misses                 |     148352 |     116308 |     115561 |     115873 |     126288 |     121179 |      18752 |      14437 |     117047 |     118533 |      91947 |      93628 |          0 |          0 |          0 |          0
    miss rate                        |      0.53% |      0.42% |      0.42% |      0.42% |      0.49% |      0.47% |      0.18% |      0.14% |      0.43% |      0.43% |      0.33% |      0.34% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       2.25 |       1.75 |       1.72 |       1.73 |       2.20 |       2.10 |       0.31 |       0.24 |       1.76 |       1.77 |       1.35 |       1.38 |        inf |        inf |        inf |        inf
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     246674 |     185720 |     190691 |     195234 |     192116 |     188373 |      23969 |      19545 |     190519 |     191617 |     163991 |     171746 |          0 |          0 |          0 |          0
    num cache misses                 |      76777 |      68809 |      66893 |      68630 |      55940 |      49098 |      12667 |       6263 |      75389 |      73449 |      52574 |      53589 |          0 |          0 |          0 |          0
    miss rate                        |     31.12% |     37.05% |     35.08% |     35.15% |     29.12% |     26.06% |     52.85% |     32.04% |     39.57% |     38.33% |     32.06% |     31.20% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       1.17 |       1.04 |       1.00 |       1.03 |       0.97 |       0.85 |       0.21 |       0.10 |       1.13 |       1.10 |       0.77 |       0.79 |        inf |        inf |        inf |        inf
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     102772 |      89147 |      92904 |      98565 |      73651 |      70290 |      21967 |      15011 |      98151 |      96984 |      76173 |      83014 |          0 |          0 |          0 |          0
    num cache misses                 |      22916 |       7388 |      16134 |      36560 |      14410 |       7135 |       1049 |       2811 |      27220 |      22601 |      14379 |      40071 |          0 |          0 |          0 |          0
    miss rate                        |     22.30% |      8.29% |     17.37% |     37.09% |     19.57% |     10.15% |      4.78% |     18.73% |     27.73% |     23.30% |     18.88% |     48.27% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       0.35 |       0.11 |       0.24 |       0.55 |       0.25 |       0.12 |       0.02 |       0.05 |       0.41 |       0.34 |       0.21 |       0.59 |        inf |        inf |        inf |        inf
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      17705 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |       2386 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |      91.77 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |      76.71 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |      30.52 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |      15.46 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |       6693 |         64 |         50 |         52 |          8 |         52 |         55 |         33 |          4 |         48 |         53 |         47 |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       5801 |       6181 |      15091 |      35425 |      10620 |       6452 |         87 |        184 |      21564 |      20940 |      12974 |      38356 |          0 |          0 |          0 |          0
