                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   20919534 |    3648833 |    3239271 |    3543137 |    3423676 |    3283965 |    3411702 |    3516528 |    3569698 |    3281435 |    3573869 |    3368579 |    3300747 |    2922409 |    2948250 |    3411209
  Cycles                             |   20595600 |   20595600 |   20595600 |   20595600 |   15446700 |   15446700 |   15446700 |   15446700 |   20595600 |   20595600 |   20595600 |   20595600 |   15446700 |   15446700 |   15446700 |   15446700
  IPC                                |       1.02 |       0.18 |       0.16 |       0.17 |       0.22 |       0.21 |       0.22 |       0.23 |       0.17 |       0.16 |       0.17 |       0.16 |       0.21 |       0.19 |       0.19 |       0.22
  Time (ns)                          |    5148900 |    5148900 |    5148900 |    5148900 |    5148900 |    5148900 |    5148900 |    5148900 |    5148900 |    5148900 |    5148900 |    5148900 |    5148900 |    5148900 |    5148900 |    5148900
  Idle time (ns)                     |       1586 |    4517394 |    4517959 |    4518503 |    4508302 |    4508162 |    4508325 |    4508553 |    4518397 |    4518664 |    4518931 |    4518957 |    4509077 |    4508963 |    4509203 |    4509333
  Idle time (%)                      |       0.0% |      87.7% |      87.7% |      87.8% |      87.6% |      87.6% |      87.6% |      87.6% |      87.8% |      87.8% |      87.8% |      87.8% |      87.6% |      87.6% |      87.6% |      87.6%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    2265792 |    1159511 |     990536 |    1117224 |    1074646 |    1016505 |    1069550 |    1113672 |    1128108 |    1009510 |    1130082 |    1045567 |    1022603 |     862079 |     874520 |    1068197
  num incorrect                      |     160844 |       4430 |       9756 |       5445 |       6149 |       8143 |       6207 |       4790 |       5268 |       9275 |       5241 |       7924 |       7997 |      13620 |      13054 |       6567
  misprediction rate                 |      6.63% |      0.38% |      0.98% |      0.49% |      0.57% |      0.79% |      0.58% |      0.43% |      0.46% |      0.91% |      0.46% |      0.75% |      0.78% |      1.56% |      1.47% |      0.61%
  mpki                               |       7.69 |       1.21 |       3.01 |       1.54 |       1.80 |       2.48 |       1.82 |       1.36 |       1.48 |       2.83 |       1.47 |       2.35 |       2.42 |       4.66 |       4.43 |       1.93
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2768065 |      45640 |      79827 |      54377 |      56066 |      68942 |      58457 |      47575 |      51651 |      75877 |      50160 |      68880 |      69694 |     102659 |     101597 |      59455
    num misses                       |        171 |         25 |         25 |         24 |         24 |         24 |         24 |         24 |         25 |         25 |         25 |         24 |         24 |         24 |         24 |         24
    miss rate                        |      0.01% |      0.05% |      0.03% |      0.04% |      0.04% |      0.03% |      0.04% |      0.05% |      0.05% |      0.03% |      0.05% |      0.03% |      0.03% |      0.02% |      0.02% |      0.04%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    4888984 |     697123 |     654244 |     685014 |     667664 |     654606 |     666986 |     675809 |     688574 |     658678 |     687997 |     667048 |     656501 |     618900 |     622793 |     667368
    num misses                       |       2162 |        607 |        624 |        605 |        610 |        591 |        578 |        533 |        604 |        597 |        650 |        577 |        605 |        603 |        617 |        593
    miss rate                        |      0.04% |      0.09% |      0.10% |      0.09% |      0.09% |      0.09% |      0.09% |      0.08% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.10% |      0.10% |      0.09%
