                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  3938547492 |   128482164 |   128100901 |   128169666 |   127950093 |   128574418 |   127637433 |   128066673
  Cycles                             |  3153669090 |  3153669090 |  3153669090 |  3153669090 |  3153669090 |  3153669090 |  3153669090 |  3153669090
  IPC                                |        1.25 |        0.04 |        0.04 |        0.04 |        0.04 |        0.04 |        0.04 |        0.04
  Time (ns)                          |  1087472100 |  1087472100 |  1087472100 |  1087472100 |  1087472100 |  1087472100 |  1087472100 |  1087472100
  Idle time (ns)                     |    38340490 |  1049895740 |  1050016718 |  1050041489 |  1050034866 |  1049901058 |  1050130463 |  1050003320
  Idle time (%)                      |        3.5% |       96.5% |       96.6% |       96.6% |       96.6% |       96.5% |       96.6% |       96.6%
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   169402944 |     2484693 |     2476423 |     2481084 |     2473826 |     2487203 |     2480882 |     2475939
  num incorrect                      |     6275053 |       83977 |       83677 |       83730 |       83569 |       83982 |       84754 |       83526
  misprediction rate                 |       3.57% |       3.27% |       3.27% |       3.26% |       3.27% |       3.27% |       3.30% |       3.26%
  mpki                               |        1.59 |        0.65 |        0.65 |        0.65 |        0.65 |        0.65 |        0.66 |        0.65
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   773980827 |    19897766 |    19840040 |    19849057 |    19817413 |    19912209 |    19767789 |    19836627
    num misses                       |         202 |          48 |          45 |          47 |          43 |          47 |          49 |          45
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  2331212669 |    81222083 |    80988156 |    81008920 |    80895798 |    81275881 |    80648892 |    80968216
    num misses                       |    13816135 |      817120 |      816394 |      823360 |      825317 |      834624 |      825325 |      823980
    miss rate                        |       0.59% |       1.01% |       1.01% |       1.02% |       1.02% |       1.03% |       1.02% |       1.02%
    mpki                             |        3.51 |        6.36 |        6.37 |        6.42 |        6.45 |        6.49 |        6.47 |        6.43
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |    13816337 |      817168 |      816439 |      823407 |      825360 |      834671 |      825374 |      824025
    num misses                       |     6494120 |      441088 |      439281 |      440450 |      439834 |      441747 |      437920 |      440850
    miss rate                        |      47.00% |      53.98% |      53.80% |      53.49% |      53.29% |      52.92% |      53.06% |      53.50%
    mpki                             |        1.65 |        3.43 |        3.43 |        3.44 |        3.44 |        3.44 |        3.43 |        3.44
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   773980827 |    19897766 |    19840040 |    19849057 |    19817413 |    19912209 |    19767789 |    19836627
    num cache misses                 |     1527741 |        2758 |        2671 |        2781 |        2672 |        2788 |        2903 |        2720
    miss rate                        |       0.20% |       0.01% |       0.01% |       0.01% |       0.01% |       0.01% |       0.01% |       0.01%
    mpki                             |        0.39 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  2331212669 |    81222083 |    80988156 |    81008920 |    80895798 |    81275881 |    80648892 |    80968216
    num cache misses                 |    20531258 |      821744 |      818079 |      818657 |      817501 |      821218 |      814214 |      817861
    miss rate                        |       0.88% |       1.01% |       1.01% |       1.01% |       1.01% |       1.01% |       1.01% |       1.01%
    mpki                             |        5.21 |        6.40 |        6.39 |        6.39 |        6.39 |        6.39 |        6.38 |        6.39
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |    23278443 |      824671 |      820933 |      821618 |      820466 |      824276 |      817382 |      820872
    num cache misses                 |    12698863 |      592143 |      589044 |      589623 |      588589 |      590927 |      586387 |      588485
    miss rate                        |      54.55% |      71.80% |      71.75% |      71.76% |      71.74% |      71.69% |      71.74% |      71.69%
    mpki                             |        3.22 |        4.61 |        4.60 |        4.60 |        4.60 |        4.60 |        4.59 |        4.60
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |    13919189 |      592311 |      589226 |      589802 |      588882 |      591197 |      586651 |      588776
    num cache misses                 |     4165579 |      295922 |      295867 |      295059 |      254303 |      253582 |      252235 |      253012
    miss rate                        |      29.93% |      49.96% |      50.21% |      50.03% |      43.18% |      42.89% |      43.00% |      42.97%
    mpki                             |        1.06 |        2.30 |        2.31 |        2.30 |        1.99 |        1.97 |        1.98 |        1.98
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |     3433562 |           0 |           0 |           0 |     3433352 |           0 |           0 |           0
  average dram access latency (ns)   |       61.26 |         inf |         inf |         inf |       61.26 |         inf |         inf |         inf
  average dram queueing delay        |        0.01 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |     3365680 |       63408 |       63840 |       63174 |       66560 |       66531 |       65817 |       66223
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |      101595 |      145470 |      144928 |      145089 |      121365 |      121276 |      120560 |      121063
