                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   46945903 |   49034741 |   57202376 |   56451037 |   55236797 |   55415192 |   56596838 |   56583984
  Cycles                             |   25056800 |   25056800 |   25056800 |   25056800 |   25056800 |   25056800 |   25056800 |   25056800
  IPC                                |       1.87 |       1.96 |       2.28 |       2.25 |       2.20 |       2.21 |       2.26 |       2.26
  Time (ns)                          |    6264200 |    6264200 |    6264200 |    6264200 |    6264200 |    6264200 |    6264200 |    6264200
  Idle time (ns)                     |        376 |     250200 |     251328 |     252122 |     252862 |     253680 |     254434 |     255244
  Idle time (%)                      |       0.0% |       4.0% |       4.0% |       4.0% |       4.0% |       4.0% |       4.1% |       4.1%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    1443469 |    2602901 |   11648428 |   11398099 |   11313918 |   11373283 |   12157076 |   12152785
  num incorrect                      |      21935 |      12466 |       8910 |       8986 |       9015 |       9116 |       7893 |       7896
  misprediction rate                 |      1.50% |      0.48% |      0.08% |      0.08% |      0.08% |      0.08% |      0.06% |      0.06%
  mpki                               |       0.47 |       0.25 |       0.16 |       0.16 |       0.16 |       0.16 |       0.14 |       0.14
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    4373030 |    4079844 |    2223858 |    2223858 |    2108421 |    2108421 |    2001831 |    2001832
    num misses                       |        226 |         33 |         33 |         33 |         33 |         33 |         33 |         33
    miss rate                        |      0.01% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   20435732 |   19970428 |   15937529 |   15811967 |   15321299 |   15351032 |   15174585 |   15172447
    num misses                       |      18672 |       3254 |       3233 |       2430 |       4343 |       2831 |       1518 |       2072
    miss rate                        |      0.09% |      0.02% |      0.02% |      0.02% |      0.03% |      0.02% |      0.01% |      0.01%
    mpki                             |       0.40 |       0.07 |       0.06 |       0.04 |       0.08 |       0.05 |       0.03 |       0.04
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |      18898 |       3287 |       3266 |       2463 |       4376 |       2864 |       1551 |       2105
    num misses                       |        587 |        154 |        132 |        132 |        133 |        131 |        129 |        128
    miss rate                        |      3.11% |      4.69% |      4.04% |      5.36% |      3.04% |      4.57% |      8.32% |      6.08%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    4373030 |    4079844 |    2223858 |    2223858 |    2108421 |    2108421 |    2001831 |    2001832
    num cache misses                 |      69415 |      48531 |      48086 |      47991 |      47990 |      47990 |      39922 |      39924
    miss rate                        |      1.59% |      1.19% |      2.16% |      2.16% |      2.28% |      2.28% |      1.99% |      1.99%
    mpki                             |       1.48 |       0.99 |       0.84 |       0.85 |       0.87 |       0.87 |       0.71 |       0.71
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   20435732 |   19970428 |   15937529 |   15811967 |   15321299 |   15351032 |   15174585 |   15172447
    num cache misses                 |    1060177 |     961245 |     521596 |     511625 |     474682 |     481409 |     429520 |     432148
    miss rate                        |      5.19% |      4.81% |      3.27% |      3.24% |      3.10% |      3.14% |      2.83% |      2.85%
    mpki                             |      22.58 |      19.60 |       9.12 |       9.06 |       8.59 |       8.69 |       7.59 |       7.64
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    1176867 |    1055905 |     589086 |     581594 |     554170 |     551102 |     497180 |     498343
    num cache misses                 |     134248 |     109341 |      77704 |      83847 |     104547 |     103600 |      94336 |      87469
    miss rate                        |     11.41% |     10.36% |     13.19% |     14.42% |     18.87% |     18.80% |     18.97% |     17.55%
    mpki                             |       2.86 |       2.23 |       1.36 |       1.49 |       1.89 |       1.87 |       1.67 |       1.55
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |     206737 |     186446 |     127548 |     128437 |     154157 |     143308 |     140186 |     120571
    num cache misses                 |      50420 |      25315 |      13386 |      38060 |      73461 |      23850 |      28496 |      33821
    miss rate                        |     24.39% |     13.58% |     10.49% |     29.63% |     47.65% |     16.64% |     20.33% |     28.05%
    mpki                             |       1.07 |       0.52 |       0.23 |       0.67 |       1.33 |       0.43 |       0.50 |       0.60
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |       9910 |          0 |          0 |          0 |       9882 |          0 |          0 |          0
  average dram access latency (ns)   |      75.22 |        inf |        inf |        inf |      75.05 |        inf |        inf |        inf
  average dram queueing delay        |      13.96 |       0.00 |       0.00 |       0.00 |      13.80 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |       6818 |         48 |         52 |         10 |         52 |         58 |         50 |         15
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      29098 |      23906 |      11996 |      27007 |      71354 |      22036 |      26630 |      27828
