                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   95994041 |   99823249 |  100296883 |  100233808 |  100303060 |  100533571 |  100476430 |  100495219
  Cycles                             |   38500400 |   38500400 |   38500400 |   38500400 |   38500400 |   38500400 |   38500400 |   38500400
  IPC                                |       2.49 |       2.59 |       2.61 |       2.60 |       2.61 |       2.61 |       2.61 |       2.61
  Time (ns)                          |    9625100 |    9625100 |    9625100 |    9625100 |    9625100 |    9625100 |    9625100 |    9625100
  Idle time (ns)                     |       1355 |     236202 |     236606 |     261824 |     236821 |     236932 |     237028 |     237124
  Idle time (%)                      |       0.0% |       2.5% |       2.5% |       2.7% |       2.5% |       2.5% |       2.5% |       2.5%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    5221008 |    6653388 |    6811043 |    6790005 |    6813325 |    6890402 |    6870939 |    6877612
  num incorrect                      |      46207 |      38153 |      38207 |      38209 |      38199 |      38145 |      38217 |      38142
  misprediction rate                 |      0.88% |      0.57% |      0.56% |      0.56% |      0.56% |      0.55% |      0.55% |      0.55%
  mpki                               |       0.48 |       0.38 |       0.38 |       0.38 |       0.38 |       0.38 |       0.38 |       0.38
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    8913611 |    8798078 |    8798201 |    8798204 |    8798010 |    8797885 |    8798129 |    8797885
    num misses                       |        206 |         25 |         25 |         25 |         25 |         25 |         25 |         25
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   31184519 |   31585157 |   31664334 |   31653831 |   31664978 |   31703134 |   31694146 |   31696757
    num misses                       |      28628 |      27602 |      27703 |      26917 |      27005 |      27572 |      27141 |      28134
    miss rate                        |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09%
    mpki                             |       0.30 |       0.28 |       0.28 |       0.27 |       0.27 |       0.27 |       0.27 |       0.28
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |      28834 |      27627 |      27728 |      26942 |      27030 |      27597 |      27166 |      28159
    num misses                       |       5855 |       4957 |       5016 |       5018 |       4948 |       5008 |       4952 |       5039
    miss rate                        |     20.31% |     17.94% |     18.09% |     18.63% |     18.31% |     18.15% |     18.23% |     17.89%
    mpki                             |       0.06 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    8913611 |    8798078 |    8798201 |    8798204 |    8798010 |    8797885 |    8798129 |    8797885
    num cache misses                 |      13249 |       2719 |       2742 |       2749 |       2752 |       2947 |       2770 |       2690
    miss rate                        |      0.15% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03%
    mpki                             |       0.14 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   31184519 |   31585157 |   31664334 |   31653831 |   31664978 |   31703134 |   31694146 |   31696757
    num cache misses                 |    3497812 |    3480330 |    3480335 |    3480465 |    3480383 |    3480278 |    3480412 |    3480242
    miss rate                        |     11.22% |     11.02% |     10.99% |     11.00% |     10.99% |     10.98% |     10.98% |     10.98%
    mpki                             |      36.44 |      34.86 |      34.70 |      34.72 |      34.70 |      34.62 |      34.64 |      34.63
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    3561352 |    3530858 |    3530805 |    3530761 |    3531594 |    3531529 |    3531391 |    3530847
    num cache misses                 |     416208 |     394271 |     394379 |     394744 |     394498 |     394657 |     394322 |     395271
    miss rate                        |     11.69% |     11.17% |     11.17% |     11.18% |     11.17% |     11.18% |     11.17% |     11.19%
    mpki                             |       4.34 |       3.95 |       3.93 |       3.94 |       3.93 |       3.93 |       3.92 |       3.93
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |     529676 |     501891 |     502193 |     502765 |     506621 |     505745 |     504705 |     505709
    num cache misses                 |     238688 |     220102 |     219741 |     222188 |     222754 |     222564 |     220830 |     222615
    miss rate                        |     45.06% |     43.85% |     43.76% |     44.19% |     43.97% |     44.01% |     43.75% |     44.02%
    mpki                             |       2.49 |       2.20 |       2.19 |       2.22 |       2.22 |       2.21 |       2.20 |       2.22
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |    1213116 |          0 |          0 |          0 |    1211789 |          0 |          0 |          0
  average dram access latency (ns)   |    1801.14 |        inf |        inf |        inf |    1813.98 |        inf |        inf |        inf
  average dram queueing delay        |    1739.89 |       0.00 |       0.00 |       0.00 |    1752.73 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     15.00% |      0.00% |      0.00% |      0.00% |     15.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |     114222 |     102236 |     101922 |     102076 |      99723 |      99203 |      97990 |      98053
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      41889 |      42101 |      42013 |      43775 |      50034 |      49911 |      49908 |      50966
