                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11    
  Instructions                       |  3938556884 |    75069990 |   149447992 |    74858981 |    74650046 |    74539772 |    75094385 |    75147645 |    74480125 |    75114178 |    74339266 |    74793582
  Cycles                             |  3542522280 |  3542522280 |  3542522280 |  3542522280 |  4669688460 |  4669688460 |  4669688460 |  4669688460 |  3542522280 |  3542522280 |  3542522280 |  3542522280
  IPC                                |        1.11 |        0.02 |        0.04 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02
  Time (ns)                          |  1610237400 |  1610237400 |  1610237400 |  1610237400 |  1610237400 |  1610237400 |  1610237400 |  1610237400 |  1610237400 |  1610237400 |  1610237400 |  1610237400
  Idle time (ns)                     |    62561276 |  1578842160 |  1547866917 |  1578949884 |  1580927357 |  1580969401 |  1580758671 |  1580793781 |  1579354590 |  1579085930 |  1579438373 |  1579232351
  Idle time (%)                      |        3.9% |       98.1% |       96.1% |       98.1% |       98.2% |       98.2% |       98.2% |       98.2% |       98.1% |       98.1% |       98.1% |       98.1%
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   169575835 |     1450184 |     2890199 |     1450600 |     1444349 |     1446388 |     1450157 |     1455889 |     1442226 |     1449649 |     1444049 |     1446035
  num incorrect                      |     6103811 |       49178 |       97776 |       48332 |       48654 |       49224 |       48593 |       48077 |       48919 |       48753 |       48714 |       48780
  misprediction rate                 |       3.47% |       3.28% |       3.27% |       3.22% |       3.26% |       3.29% |       3.24% |       3.20% |       3.28% |       3.25% |       3.26% |       3.26%
  mpki                               |        1.55 |        0.66 |        0.65 |        0.65 |        0.65 |        0.66 |        0.65 |        0.64 |        0.66 |        0.65 |        0.66 |        0.65
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   773982378 |    11626998 |    23147797 |    11593592 |    11563636 |    11544950 |    11630470 |    11638423 |    11535802 |    11633666 |    11514181 |    11584235
    num misses                       |         192 |          45 |          43 |          47 |          44 |          48 |          44 |          48 |          44 |          44 |          49 |          44
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |  2331216859 |    47460131 |    94476675 |    47314244 |    47194046 |    47102184 |    47478798 |    47494963 |    47077850 |    47494435 |    46976273 |    47282079
    num misses                       |    14912684 |      509820 |      975156 |      495231 |      486814 |      492024 |      494624 |      492976 |      491241 |      510794 |      483006 |      495981
