                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  285762961 |  293912756 |  302608812 |  276109195 |  268590387 |  268275502 |  274781783 |  286664115
  Cycles                             |  191011200 |  191011200 |  191011200 |  191011200 |  191011200 |  191011200 |  191011200 |  191011200
  IPC                                |       1.50 |       1.54 |       1.58 |       1.45 |       1.41 |       1.40 |       1.44 |       1.50
  Time (ns)                          |   47752800 |   47752800 |   47752800 |   47752800 |   47752800 |   47752800 |   47752800 |   47752800
  Idle time (ns)                     |    1142177 |    1089737 |     987590 |     689886 |     529141 |     383806 |     235840 |     236954
  Idle time (%)                      |       2.4% |       2.3% |       2.1% |       1.4% |       1.1% |       0.8% |       0.5% |       0.5%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   52247255 |   54801051 |   58636417 |   49530411 |   46898188 |   45769098 |   48367448 |   52300339
  num incorrect                      |     174421 |     180070 |     187406 |     193406 |     194963 |     193790 |     190059 |     180387
  misprediction rate                 |      0.33% |      0.33% |      0.32% |      0.39% |      0.41% |      0.42% |      0.39% |      0.34%
  mpki                               |       0.61 |       0.61 |       0.62 |       0.70 |       0.73 |       0.72 |       0.69 |       0.63
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   10224376 |   10257183 |   10008145 |   10156021 |   10288454 |   10715336 |   10576057 |   10745155
    num misses                       |        235 |         27 |         27 |         27 |         27 |         27 |         27 |         27
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |  102277699 |  103742442 |  103932842 |   99835109 |   98698321 |   99949302 |  100466453 |  102440215
    num misses                       |      97147 |     121260 |     102384 |      97200 |      96156 |      99248 |     117719 |      97123
    miss rate                        |      0.09% |      0.12% |      0.10% |      0.10% |      0.10% |      0.10% |      0.12% |      0.09%
    mpki                             |       0.34 |       0.41 |       0.34 |       0.35 |       0.36 |       0.37 |       0.43 |       0.34
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |      97382 |     121287 |     102411 |      97227 |      96183 |      99275 |     117746 |      97150
    num misses                       |       3202 |       6356 |       2970 |       4067 |       2544 |       3231 |       6429 |       2675
    miss rate                        |      3.29% |      5.24% |      2.90% |      4.18% |      2.64% |      3.25% |      5.46% |      2.75%
    mpki                             |       0.01 |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.02 |       0.01
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   10224376 |   10257183 |   10008145 |   10156021 |   10288454 |   10715336 |   10576057 |   10745155
    num cache misses                 |      27081 |      11214 |      11084 |      10988 |      11363 |      11380 |      11274 |      11026
    miss rate                        |      0.26% |      0.11% |      0.11% |      0.11% |      0.11% |      0.11% |      0.11% |      0.10%
    mpki                             |       0.09 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |  102277699 |  103742442 |  103932842 |   99835109 |   98698321 |   99949302 |  100466453 |  102440215
    num cache misses                 |   25767269 |   26007534 |   25367099 |   25391264 |   25449898 |   26087860 |   25703620 |   25672235
    miss rate                        |     25.19% |     25.07% |     24.41% |     25.43% |     25.79% |     26.10% |     25.58% |     25.06%
    mpki                             |      90.17 |      88.49 |      83.83 |      91.96 |      94.75 |      97.24 |      93.54 |      89.56
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |   25841967 |   26063746 |   25424128 |   25450760 |   25507919 |   26146022 |   25761544 |   25730306
    num cache misses                 |    5592490 |    5607215 |    5472989 |    5492072 |    5503080 |    5621211 |    5549670 |    5545989
    miss rate                        |     21.64% |     21.51% |     21.53% |     21.58% |     21.57% |     21.50% |     21.54% |     21.55%
    mpki                             |      19.57 |      19.08 |      18.09 |      19.89 |      20.49 |      20.95 |      20.20 |      19.35
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |    5642432 |    5653730 |    5520411 |    5542051 |    5551668 |    5669476 |    5597895 |    5594498
    num cache misses                 |     102220 |      89037 |      94654 |      97291 |      93075 |      93188 |      92407 |      98052
    miss rate                        |      1.81% |      1.57% |      1.71% |      1.76% |      1.68% |      1.64% |      1.65% |      1.75%
    mpki                             |       0.36 |       0.30 |       0.31 |       0.35 |       0.35 |       0.35 |       0.34 |       0.34
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |     254729 |          0 |          0 |          0 |     254921 |          0 |          0 |          0
  average dram access latency (ns)   |    4875.16 |        inf |        inf |        inf |    4890.80 |        inf |        inf |        inf
  average dram queueing delay        |    4813.90 |       0.00 |       0.00 |       0.00 |    4829.55 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      23067 |      16383 |      19193 |      21526 |      17525 |      17147 |      20519 |      20526
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      47438 |      46955 |      52249 |      54278 |      50670 |      50130 |      47625 |      54039
