                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |  169174405 |  170487304 |  170530943 |  168600303 |  226536590 |  225152822 |  224349017 |  225425751 |  203921581 |  203934819 |  203790477 |  204928501
  Cycles                             |  183692300 |  183692300 |  183692300 |  183692300 |  734769200 |  734769200 |  734769200 |  734769200 |  183692300 |  183692300 |  183692300 |  183692300
  IPC                                |       0.92 |       0.93 |       0.93 |       0.92 |       0.31 |       0.31 |       0.31 |       0.31 |       1.11 |       1.11 |       1.11 |       1.12
  Time (ns)                          |  183692300 |  183692300 |  183692300 |  183692300 |  183692300 |  183692300 |  183692300 |  183692300 |  183692300 |  183692300 |  183692300 |  183692300
  Idle time (ns)                     |      16367 |     517830 |     519613 |     522173 |   21479365 |   23965737 |   23819553 |   22804116 |    4460961 |    5433896 |    5616267 |    5607907
  Idle time (%)                      |       0.0% |       0.3% |       0.3% |       0.3% |      11.7% |      13.0% |      13.0% |      12.4% |       2.4% |       3.0% |       3.1% |       3.1%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   10066464 |   10747068 |   10764551 |   10121135 |   30290162 |   30283362 |   30026465 |   30385910 |   26829015 |   26958125 |   26944438 |   27323742
  num incorrect                      |      11468 |       4993 |       4856 |       4912 |       4586 |       4508 |       4558 |       4502 |       4303 |       4121 |       4097 |       4128
  misprediction rate                 |      0.11% |      0.05% |      0.05% |      0.05% |      0.02% |      0.01% |      0.02% |      0.01% |      0.02% |      0.02% |      0.02% |      0.02%
  mpki                               |       0.07 |       0.03 |       0.03 |       0.03 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   17944890 |   17787857 |   17786961 |   17787046 |   17470859 |   17281753 |   17276091 |   17275771 |   15894061 |   15842562 |   15822634 |   15822639
    num misses                       |        213 |         34 |         27 |         34 |         34 |         34 |         34 |         34 |         34 |         27 |         30 |         30
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   91808630 |   91607512 |   91611112 |   91291004 |   99737382 |   99001141 |   98853041 |   99031517 |   90444084 |   90301213 |   90229684 |   90419229
    num misses                       |      53968 |      50758 |      51827 |      50834 |      49729 |      49554 |      49332 |      49392 |      45867 |      45677 |      46401 |      45157
    miss rate                        |      0.06% |      0.06% |      0.06% |      0.06% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05%
    mpki                             |       0.32 |       0.30 |       0.30 |       0.30 |       0.22 |       0.22 |       0.22 |       0.22 |       0.22 |       0.22 |       0.23 |       0.22
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      54181 |      50792 |      51854 |      50868 |      49763 |      49588 |      49366 |      49426 |      45901 |      45704 |      46431 |      45187
    num misses                       |      31217 |      29852 |      29849 |      29961 |      29903 |      29358 |      29561 |      29268 |      26735 |      26659 |      26259 |      25851
    miss rate                        |     57.62% |     58.77% |     57.56% |     58.90% |     60.09% |     59.20% |     59.88% |     59.22% |     58.24% |     58.33% |     56.55% |     57.21%
    mpki                             |       0.18 |       0.18 |       0.18 |       0.18 |       0.13 |       0.13 |       0.13 |       0.13 |       0.13 |       0.13 |       0.13 |       0.13
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   17944890 |   17787857 |   17786961 |   17787046 |   17470859 |   17281753 |   17276091 |   17275771 |   15894061 |   15842562 |   15822634 |   15822639
    num cache misses                 |      33371 |      20545 |      20274 |      20172 |      11896 |      11678 |      11757 |      12054 |      18387 |      18091 |      18413 |      17853
    miss rate                        |      0.19% |      0.12% |      0.11% |      0.11% |      0.07% |      0.07% |      0.07% |      0.07% |      0.12% |      0.11% |      0.12% |      0.11%
    mpki                             |       0.20 |       0.12 |       0.12 |       0.12 |       0.05 |       0.05 |       0.05 |       0.05 |       0.09 |       0.09 |       0.09 |       0.09
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   91808630 |   91607512 |   91611112 |   91291004 |   99737382 |   99001141 |   98853041 |   99031517 |   90444084 |   90301213 |   90229684 |   90419229
    num cache misses                 |    3717483 |    3716000 |    3714567 |    3715358 |    3635118 |    3606493 |    3603081 |    3603071 |    3329278 |    3322907 |    3307773 |    3306468
    miss rate                        |      4.05% |      4.06% |      4.05% |      4.07% |      3.64% |      3.64% |      3.64% |      3.64% |      3.68% |      3.68% |      3.67% |      3.66%
    mpki                             |      21.97 |      21.80 |      21.78 |      22.04 |      16.05 |      16.02 |      16.06 |      15.98 |      16.33 |      16.29 |      16.23 |      16.13
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    4033612 |    4015504 |    4015164 |    4015564 |    3940099 |    3889964 |    3882674 |    3893255 |    3600726 |    3577331 |    3562905 |    3562859
    num cache misses                 |    2785278 |    2761522 |    2762967 |    2764670 |    2573961 |    2493805 |    2488265 |    2553642 |    2497244 |    2490982 |    2471819 |    2465152
    miss rate                        |     69.05% |     68.77% |     68.81% |     68.85% |     65.33% |     64.11% |     64.09% |     65.59% |     69.35% |     69.63% |     69.38% |     69.19%
    mpki                             |      16.46 |      16.20 |      16.20 |      16.40 |      11.36 |      11.08 |      11.09 |      11.33 |      12.25 |      12.21 |      12.13 |      12.03
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    3072674 |    3041044 |    3043737 |    3045246 |    2867854 |    2766355 |    2756743 |    2832406 |    2750523 |    2727545 |    2708751 |    2703847
    num cache misses                 |    2359997 |    2349512 |    2312820 |    2328075 |    2284591 |    2297673 |    2307571 |    2321514 |    1662394 |    1569373 |    1549236 |    1558263
    miss rate                        |     76.81% |     77.26% |     75.99% |     76.45% |     79.66% |     83.06% |     83.71% |     81.96% |     60.44% |     57.54% |     57.19% |     57.63%
    mpki                             |      13.95 |      13.78 |      13.56 |      13.81 |      10.08 |      10.20 |      10.29 |      10.30 |       8.15 |       7.70 |       7.60 |       7.60
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |   16923031 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |   16927406 |          0 |          0 |          0
  average dram access latency (ns)   |    2114.28 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |    2092.26 |        inf |        inf |        inf
  average dram queueing delay        |    2053.03 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |    2031.01 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     11.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |     11.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |    1806197 |    1838825 |    1801758 |    1817748 |    1771113 |    1779968 |    1793159 |    1780827 |    1172946 |    1119283 |    1114204 |    1116009
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      24858 |       4582 |       4592 |       4579 |       4736 |       4605 |       4871 |      29598 |      27834 |       3989 |       3808 |       9802
