                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   21361929 |    3742922 |    3984315 |    3958317 |    3758351 |    4085325 |    4083352 |    3878473 |    4337484 |    4269940 |    3762765 |    4361216
  Cycles                             |   14182200 |   14182200 |   14182200 |   14182200 |   56728800 |   56728800 |   56728800 |   56728800 |   14182200 |   14182200 |   14182200 |   14182200
  IPC                                |       1.51 |       0.26 |       0.28 |       0.28 |       0.07 |       0.07 |       0.07 |       0.07 |       0.31 |       0.30 |       0.27 |       0.31
  Time (ns)                          |   14182200 |   14182200 |   14182200 |   14182200 |   14182200 |   14182200 |   14182200 |   14182200 |   14182200 |   14182200 |   14182200 |   14182200
  Idle time (ns)                     |       1351 |   12095206 |   12096050 |   12096436 |   12126569 |   12127224 |   12127044 |   12127296 |   12097385 |   12097641 |   12097795 |   12098235
  Idle time (%)                      |       0.0% |      85.3% |      85.3% |      85.3% |      85.5% |      85.5% |      85.5% |      85.5% |      85.3% |      85.3% |      85.3% |      85.3%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    2396709 |    1141271 |    1247115 |    1237099 |    1146619 |    1281443 |    1280923 |    1194810 |    1342388 |    1313224 |    1102487 |    1353025
  num incorrect                      |     159897 |      10670 |       6900 |       7254 |      11240 |       6643 |       6890 |      10050 |      10591 |      11886 |      19094 |      10457
  misprediction rate                 |      6.25% |      0.93% |      0.55% |      0.58% |      0.97% |      0.52% |      0.54% |      0.83% |      0.78% |      0.90% |      1.70% |      0.77%
  mpki                               |       7.49 |       2.85 |       1.73 |       1.83 |       2.99 |       1.63 |       1.69 |       2.59 |       2.44 |       2.78 |       5.07 |       2.40
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2524427 |      95480 |      66964 |      68214 |      93237 |      67297 |      67644 |      85093 |      90420 |      98748 |     140331 |      87779
    num misses                       |        171 |         27 |         27 |         27 |         27 |         27 |         29 |         27 |         27 |         27 |         27 |         27
    miss rate                        |      0.01% |      0.03% |      0.04% |      0.04% |      0.03% |      0.04% |      0.04% |      0.03% |      0.03% |      0.03% |      0.02% |      0.03%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    4990236 |     764559 |     787851 |     784478 |     771516 |     802837 |     803968 |     783709 |     864621 |     858376 |     807017 |     865826
    num misses                       |       2114 |        689 |        655 |        632 |        645 |        669 |        616 |        641 |        649 |        656 |        657 |        626
    miss rate                        |      0.04% |      0.09% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.07%
    mpki                             |       0.10 |       0.18 |       0.16 |       0.16 |       0.17 |       0.16 |       0.15 |       0.17 |       0.15 |       0.15 |       0.17 |       0.14
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       2285 |        716 |        682 |        659 |        672 |        696 |        645 |        668 |        676 |        683 |        684 |        653
    num misses                       |        667 |        174 |        173 |        172 |        180 |        186 |        170 |        176 |        169 |        165 |        169 |        170
    miss rate                        |     29.19% |     24.30% |     25.37% |     26.10% |     26.79% |     26.72% |     26.36% |     26.35% |     25.00% |     24.16% |     24.71% |     26.03%
    mpki                             |       0.03 |       0.05 |       0.04 |       0.04 |       0.05 |       0.05 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2524427 |      95480 |      66964 |      68214 |      93237 |      67297 |      67644 |      85093 |      90420 |      98748 |     140331 |      87779
    num cache misses                 |       3212 |        172 |        171 |        172 |        171 |        172 |        178 |        170 |        170 |        170 |        171 |        171
    miss rate                        |      0.13% |      0.18% |      0.26% |      0.25% |      0.18% |      0.26% |      0.26% |      0.20% |      0.19% |      0.17% |      0.12% |      0.19%
    mpki                             |       0.15 |       0.05 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.05 |       0.04
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    4990236 |     764559 |     787851 |     784478 |     771516 |     802837 |     803968 |     783709 |     864621 |     858376 |     807017 |     865826
    num cache misses                 |      45928 |      18222 |      18101 |      18050 |      18399 |      17910 |      18127 |      18161 |      17928 |      17834 |      18152 |      17832
    miss rate                        |      0.92% |      2.38% |      2.30% |      2.30% |      2.38% |      2.23% |      2.25% |      2.32% |      2.07% |      2.08% |      2.25% |      2.06%
    mpki                             |       2.15 |       4.87 |       4.54 |       4.56 |       4.90 |       4.38 |       4.44 |       4.68 |       4.13 |       4.18 |       4.82 |       4.09
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      51388 |      18453 |      18330 |      18282 |      18633 |      18127 |      18359 |      18389 |      18744 |      18693 |      19171 |      18663
    num cache misses                 |      38368 |      16724 |      16659 |      16625 |      16855 |      16568 |      16738 |      16701 |      16481 |      16378 |      16715 |      16399
    miss rate                        |     74.66% |     90.63% |     90.88% |     90.94% |     90.46% |     91.40% |     91.17% |     90.82% |     87.93% |     87.62% |     87.19% |     87.87%
    mpki                             |       1.80 |       4.47 |       4.18 |       4.20 |       4.48 |       4.06 |       4.10 |       4.31 |       3.80 |       3.84 |       4.44 |       3.76
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      41159 |      16794 |      16731 |      16696 |      16930 |      16622 |      16802 |      16759 |      17127 |      17067 |      17563 |      17060
    num cache misses                 |      24786 |       5824 |       5682 |       5475 |       5719 |       5367 |       5611 |       5754 |      11147 |      11187 |      11205 |      10973
    miss rate                        |     60.22% |     34.68% |     33.96% |     32.79% |     33.78% |     32.29% |     33.39% |     34.33% |     65.08% |     65.55% |     63.80% |     64.32%
    mpki                             |       1.16 |       1.56 |       1.43 |       1.38 |       1.52 |       1.31 |       1.37 |       1.48 |       2.57 |       2.62 |       2.98 |       2.52
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      13970 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      13905 |          0 |          0 |          0
  average dram access latency (ns)   |      61.35 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |      61.32 |        inf |        inf |        inf
  average dram queueing delay        |       0.10 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.07 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      10555 |        246 |        197 |        218 |        239 |        211 |        217 |        241 |        162 |        143 |        146 |        147
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       1980 |       1951 |       1919 |       1882 |       1989 |       1963 |       1933 |       1937 |       3058 |       3111 |       3203 |       3028
