                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4     | Core 5     | Core 6     | Core 7     | Core 8      | Core 9      | Core 10     | Core 11     | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |     9633387 |     4391512 |   424433362 |   393905511 |          0 |          0 |          0 |          0 |  1445476543 |     3809160 |           0 |           0 |          0 |          0 |          0 |          0
  Cycles                             |  1188850070 |  1188850070 |  1188850070 |  1188850070 |  901886260 |  901886260 |  901886260 |  901886260 |  1188850070 |  1188850070 |  1188850070 |  1188850070 |  901886260 |  901886260 |  901886260 |  901886260
  IPC                                |        0.01 |        0.00 |        0.36 |        0.33 |       0.00 |       0.00 |       0.00 |       0.00 |        1.22 |        0.00 |        0.00 |        0.00 |       0.00 |       0.00 |       0.00 |       0.00
  Time (ns)                          |   409948300 |   409948300 |   409948300 |   409948300 |  409948300 |  409948300 |  409948300 |  409948300 |   409948300 |   409948300 |   409948300 |   409948300 |  409948300 |  409948300 |  409948300 |  409948300
  Idle time (ns)                     |   407080050 |   407858073 |   160776401 |   351780640 |  409948300 |  409948300 |  409948300 |  409948300 |     6507546 |   408774844 |   409948300 |   409948300 |  409948300 |  409948300 |  409948300 |  409948300
  Idle time (%)                      |       99.3% |       99.5% |       39.2% |       85.8% |     100.0% |     100.0% |     100.0% |     100.0% |        1.6% |       99.7% |      100.0% |      100.0% |     100.0% |     100.0% |     100.0% |     100.0%
Branch predictor stats               |             |             |             |             |            |            |            |            |             |             |             |             |            |            |            |           
  num correct                        |     1273759 |      172743 |    21345577 |      602996 |          0 |          0 |          0 |          0 |   172787463 |      416939 |           0 |           0 |          0 |          0 |          0 |          0
  num incorrect                      |        7555 |         716 |        2744 |        9613 |          0 |          0 |          0 |          0 |     8132638 |        5274 |           0 |           0 |          0 |          0 |          0 |          0
  misprediction rate                 |       0.59% |       0.41% |       0.01% |       1.57% |      0.00% |      0.00% |      0.00% |      0.00% |       4.50% |       1.25% |       0.00% |       0.00% |      0.00% |      0.00% |      0.00% |      0.00%
  mpki                               |        0.78 |        0.16 |        0.01 |        0.02 |       0.00 |       0.00 |       0.00 |       0.00 |        5.63 |        1.38 |        0.00 |        0.00 |       0.00 |       0.00 |       0.00 |       0.00
TLB Summary                          |             |             |             |             |            |            |            |            |             |             |             |             |            |            |            |           
  I-TLB                              |             |             |             |             |            |            |            |            |             |             |             |             |            |            |            |           
    num accesses                     |     1522048 |      429954 |    32076308 |    22171482 |          0 |          0 |          0 |          0 |   164864183 |      546137 |           0 |           0 |          0 |          0 |          0 |          0
    num misses                       |         112 |          35 |          33 |          41 |          0 |          0 |          0 |          0 |          46 |          41 |           0 |           0 |          0 |          0 |          0 |          0
    miss rate                        |       0.01% |       0.01% |       0.00% |       0.00% |      0.00% |      0.00% |      0.00% |      0.00% |       0.00% |       0.01% |       0.00% |       0.00% |      0.00% |      0.00% |      0.00% |      0.00%
