                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   21406479 |    3745589 |    4019589 |    4017933 |    3803806 |    4125480 |    4111284 |    3868313 |    4347963 |    4284487 |    3778821 |    4362730
  Cycles                             |   14232700 |   14232700 |   14232700 |   14232700 |   56930800 |   56930800 |   56930800 |   56930800 |   14232700 |   14232700 |   14232700 |   14232700
  IPC                                |       1.50 |       0.26 |       0.28 |       0.28 |       0.07 |       0.07 |       0.07 |       0.07 |       0.31 |       0.30 |       0.27 |       0.31
  Time (ns)                          |   14232700 |   14232700 |   14232700 |   14232700 |   14232700 |   14232700 |   14232700 |   14232700 |   14232700 |   14232700 |   14232700 |   14232700
  Idle time (ns)                     |       1546 |   12135339 |   12136150 |   12136367 |   12166649 |   12167228 |   12167428 |   12167577 |   12137513 |   12137966 |   12138175 |   12138416
  Idle time (%)                      |       0.0% |      85.3% |      85.3% |      85.3% |      85.5% |      85.5% |      85.5% |      85.5% |      85.3% |      85.3% |      85.3% |      85.3%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    2404240 |    1134298 |    1254445 |    1252392 |    1156213 |    1291658 |    1286647 |    1182680 |    1339300 |    1309803 |    1093770 |    1344783
  num incorrect                      |     160528 |      10850 |       6952 |       7396 |      11182 |       6785 |       6875 |      10274 |      10909 |      12113 |      19277 |      10766
  misprediction rate                 |      6.26% |      0.95% |      0.55% |      0.59% |      0.96% |      0.52% |      0.53% |      0.86% |      0.81% |      0.92% |      1.73% |      0.79%
  mpki                               |       7.50 |       2.90 |       1.73 |       1.84 |       2.94 |       1.64 |       1.67 |       2.66 |       2.51 |       2.83 |       5.10 |       2.47
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2502010 |      70718 |      50447 |      51795 |      70650 |      49318 |      49693 |      64069 |      67327 |      72992 |     114974 |      67056
    num misses                       |        232 |         46 |         29 |         29 |         29 |         31 |         29 |         46 |         46 |         46 |         48 |         46
    miss rate                        |      0.01% |      0.07% |      0.06% |      0.06% |      0.04% |      0.06% |      0.06% |      0.07% |      0.07% |      0.06% |      0.04% |      0.07%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    5001776 |     770385 |     796574 |     797134 |     781835 |     812536 |     810778 |     787028 |     871989 |     865736 |     823093 |     871188
    num misses                       |       2152 |        620 |        629 |        655 |        648 |        652 |        630 |        652 |        634 |        665 |        654 |        636
