                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |  176337320 |  215759130 |  176587723 |  185817063 |  223659306 |  225753025 |  227134688 |  227508417 |  204373694 |  201815874 |  204470487 |  204065853
  Cycles                             |  156215180 |  205920010 |  156215180 |  156215180 |  205920010 |  205920010 |  205920010 |  205920010 |  156215180 |  156215180 |  156215180 |  156215180
  IPC                                |       1.13 |       1.05 |       1.13 |       1.19 |       1.09 |       1.10 |       1.10 |       1.10 |       1.31 |       1.29 |       1.31 |       1.31
  Time (ns)                          |   71006900 |   71006900 |   71006900 |   71006900 |   71006900 |   71006900 |   71006900 |   71006900 |   71006900 |   71006900 |   71006900 |   71006900
  Idle time (ns)                     |       6451 |    4653284 |     470384 |     466154 |    3164144 |    3088356 |    3860702 |    2900824 |    4296650 |    4544007 |    5458574 |    4225994
  Idle time (%)                      |       0.0% |       6.6% |       0.7% |       0.7% |       4.5% |       4.3% |       5.4% |       4.1% |       6.1% |       6.4% |       7.7% |       6.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   11790402 |   23267829 |   12078380 |   14715704 |   26249373 |   27227600 |   27629665 |   27736726 |   24136867 |   23510360 |   24291606 |   24175893
  num incorrect                      |      36082 |      19501 |      19202 |      19411 |      18184 |      17949 |      17830 |      17724 |      17182 |      16837 |      16183 |      16269
  misprediction rate                 |      0.31% |      0.08% |      0.16% |      0.13% |      0.07% |      0.07% |      0.06% |      0.06% |      0.07% |      0.07% |      0.07% |      0.07%
  mpki                               |       0.20 |       0.09 |       0.11 |       0.10 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   17788202 |   17624697 |   17623192 |   17623628 |   17306731 |   17118439 |   17115700 |   17115582 |   15733127 |   15680468 |   15675871 |   15676061
    num misses                       |        317 |         35 |         35 |         35 |         35 |         35 |         35 |         28 |         35 |         35 |         30 |         31
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   92731549 |   97859201 |   92259842 |   93579133 |   97706323 |   97463428 |   97645199 |   97698064 |   89089928 |   88569154 |   88895310 |   88837445
    num misses                       |      54003 |      50687 |      50626 |      50811 |      49657 |      49341 |      49238 |      50451 |      45826 |      45678 |      45178 |      45087
    miss rate                        |      0.06% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05%
    mpki                             |       0.31 |       0.23 |       0.29 |       0.27 |       0.22 |       0.22 |       0.22 |       0.22 |       0.22 |       0.23 |       0.22 |       0.22
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      54320 |      50722 |      50661 |      50846 |      49692 |      49376 |      49273 |      50479 |      45861 |      45713 |      45208 |      45118
    num misses                       |      31139 |      29820 |      29771 |      29889 |      29779 |      29336 |      29490 |      29206 |      26733 |      26626 |      26128 |      25833
    miss rate                        |     57.33% |     58.79% |     58.77% |     58.78% |     59.93% |     59.41% |     59.85% |     57.86% |     58.29% |     58.25% |     57.80% |     57.26%
    mpki                             |       0.18 |       0.14 |       0.17 |       0.16 |       0.13 |       0.13 |       0.13 |       0.13 |       0.13 |       0.13 |       0.13 |       0.13
