                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |    3788131 |    3739081 |    3733032 |    3699042 |    4049862 |    3726922 |    3665363 |    3652811 |    3615051 |    3594517 |    3541587 |    3470967 |    3587626 |    3557385 |    3507582 |    3480936
  Cycles                             |    5740260 |    5740260 |    5740260 |    5740260 |    4354680 |    4354680 |    4354680 |    4354680 |    5740260 |    5740260 |    5740260 |    5740260 |    4354680 |    4354680 |    4354680 |    4354680
  IPC                                |       0.66 |       0.65 |       0.65 |       0.64 |       0.93 |       0.86 |       0.84 |       0.84 |       0.63 |       0.63 |       0.62 |       0.60 |       0.82 |       0.82 |       0.81 |       0.80
  Time (ns)                          |    1979400 |    1979400 |    1979400 |    1979400 |    1979400 |    1979400 |    1979400 |    1979400 |    1979400 |    1979400 |    1979400 |    1979400 |    1979400 |    1979400 |    1979400 |    1979400
  Idle time (ns)                     |     363895 |     365636 |     367324 |     369052 |        145 |     350365 |     353536 |     355307 |     370771 |     372507 |     374225 |     375944 |     356990 |     358745 |     360433 |     362174
  Idle time (%)                      |      18.4% |      18.5% |      18.6% |      18.6% |       0.0% |      17.7% |      17.9% |      18.0% |      18.7% |      18.8% |      18.9% |      19.0% |      18.0% |      18.1% |      18.2% |      18.3%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |     505104 |     495919 |     494437 |     484899 |     458085 |     463291 |     452586 |     446732 |     472399 |     465638 |     453759 |     437177 |     436093 |     427775 |     419762 |     414290
  num incorrect                      |       1125 |       1136 |       1267 |       1355 |      11253 |        951 |        887 |       1015 |       1665 |       1897 |       1857 |       2298 |        957 |        944 |        921 |        964
  misprediction rate                 |      0.22% |      0.23% |      0.26% |      0.28% |      2.40% |      0.20% |      0.20% |      0.23% |      0.35% |      0.41% |      0.41% |      0.52% |      0.22% |      0.22% |      0.22% |      0.23%
  mpki                               |       0.30 |       0.30 |       0.34 |       0.37 |       2.78 |       0.26 |       0.24 |       0.28 |       0.46 |       0.53 |       0.52 |       0.66 |       0.27 |       0.27 |       0.26 |       0.28
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |     247974 |     236732 |     226316 |     215754 |     401238 |     325842 |     314272 |     303844 |     204536 |     194396 |     183397 |     164147 |     292434 |     281152 |     269332 |     258350
    num misses                       |         23 |         23 |         21 |         21 |        131 |         23 |         23 |         23 |         21 |         23 |         21 |         21 |         23 |         21 |         23 |         21
    miss rate                        |      0.01% |      0.01% |      0.01% |      0.01% |      0.03% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.03 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1329580 |    1307540 |    1308917 |    1299370 |    1669702 |    1391019 |    1363133 |    1371840 |    1250963 |    1251898 |    1227716 |    1216180 |    1337432 |    1325805 |    1305446 |    1294555
    num misses                       |       3280 |       3407 |       3462 |       3889 |       4802 |       3513 |       3801 |       3778 |       3316 |       3633 |       3592 |       3469 |       3907 |       3925 |       3339 |       3870
    miss rate                        |      0.25% |      0.26% |      0.26% |      0.30% |      0.29% |      0.25% |      0.28% |      0.28% |      0.27% |      0.29% |      0.29% |      0.29% |      0.29% |      0.30% |      0.26% |      0.30%
    mpki                             |       0.87 |       0.91 |       0.93 |       1.05 |       1.19 |       0.94 |       1.04 |       1.03 |       0.92 |       1.01 |       1.01 |       1.00 |       1.09 |       1.10 |       0.95 |       1.11
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       3303 |       3430 |       3483 |       3910 |       4933 |       3536 |       3824 |       3801 |       3337 |       3656 |       3613 |       3490 |       3930 |       3946 |       3362 |       3891
    num misses                       |        185 |        230 |        217 |        247 |        581 |        195 |        227 |        221 |        204 |        209 |        217 |        208 |        192 |        210 |        217 |        228
    miss rate                        |      5.60% |      6.71% |      6.23% |      6.32% |     11.78% |      5.51% |      5.94% |      5.81% |      6.11% |      5.72% |      6.01% |      5.96% |      4.89% |      5.32% |      6.45% |      5.86%
    mpki                             |       0.05 |       0.06 |       0.06 |       0.07 |       0.14 |       0.05 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.05 |       0.06 |       0.06 |       0.07
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     247974 |     236732 |     226316 |     215754 |     401238 |     325842 |     314272 |     303844 |     204536 |     194396 |     183397 |     164147 |     292434 |     281152 |     269332 |     258350
    num cache misses                 |        136 |        136 |        131 |        132 |       1918 |        137 |        136 |        136 |        131 |        136 |        131 |        136 |        136 |        131 |        136 |        132
    miss rate                        |      0.05% |      0.06% |      0.06% |      0.06% |      0.48% |      0.04% |      0.04% |      0.04% |      0.06% |      0.07% |      0.07% |      0.08% |      0.05% |      0.05% |      0.05% |      0.05%
    mpki                             |       0.04 |       0.04 |       0.04 |       0.04 |       0.47 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1329580 |    1307540 |    1308917 |    1299370 |    1669702 |    1391019 |    1363133 |    1371840 |    1250963 |    1251898 |    1227716 |    1216180 |    1337432 |    1325805 |    1305446 |    1294555
    num cache misses                 |      44720 |      45054 |      44554 |      45082 |      61337 |      47280 |      47015 |      47573 |      44033 |      43444 |      43167 |      43725 |      47084 |      46395 |      46568 |      45665
    miss rate                        |      3.36% |      3.45% |      3.40% |      3.47% |      3.67% |      3.40% |      3.45% |      3.47% |      3.52% |      3.47% |      3.52% |      3.60% |      3.52% |      3.50% |      3.57% |      3.53%
    mpki                             |      11.81 |      12.05 |      11.94 |      12.19 |      15.15 |      12.69 |      12.83 |      13.02 |      12.18 |      12.09 |      12.19 |      12.60 |      13.12 |      13.04 |      13.28 |      13.12
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      58949 |      59384 |      59410 |      60724 |      77316 |      60667 |      60167 |      61927 |      57851 |      57650 |      57809 |      58670 |      60993 |      59959 |      61158 |      59860
    num cache misses                 |      36387 |      38136 |      37889 |      39145 |      46256 |      35574 |      35822 |      36427 |      37151 |      38096 |      38329 |      39580 |      36417 |      36120 |      36923 |      36358
    miss rate                        |     61.73% |     64.22% |     63.78% |     64.46% |     59.83% |     58.64% |     59.54% |     58.82% |     64.22% |     66.08% |     66.30% |     67.46% |     59.71% |     60.24% |     60.37% |     60.74%
    mpki                             |       9.61 |      10.20 |      10.15 |      10.58 |      11.42 |       9.55 |       9.77 |       9.97 |      10.28 |      10.60 |      10.82 |      11.40 |      10.15 |      10.15 |      10.53 |      10.44
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      51182 |      51747 |      52169 |      53875 |      60979 |      48222 |      48183 |      49957 |      51722 |      51688 |      52372 |      53769 |      49829 |      49190 |      50707 |      49631
    num cache misses                 |      14915 |      13480 |      13096 |      19144 |      25931 |      11718 |      11304 |      17012 |      16530 |      14615 |      14235 |      19611 |      15988 |      12081 |      12629 |      15948
    miss rate                        |     29.14% |     26.05% |     25.10% |     35.53% |     42.52% |     24.30% |     23.46% |     34.05% |     31.96% |     28.28% |     27.18% |     36.47% |     32.09% |     24.56% |     24.91% |     32.13%
    mpki                             |       3.94 |       3.61 |       3.51 |       5.18 |       6.40 |       3.14 |       3.08 |       4.66 |       4.57 |       4.07 |       4.02 |       5.65 |       4.46 |       3.40 |       3.60 |       4.58
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      15204 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |       4700 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |     186.88 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |     480.71 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |     125.63 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |     419.46 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |         15 |         16 |         21 |         20 |       6572 |         18 |         15 |         14 |         15 |         16 |         20 |         25 |         15 |         15 |         13 |         20
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      10651 |      10333 |      10008 |      11229 |       7921 |       8388 |       8026 |       8776 |      10850 |      11317 |      10918 |      11233 |       9158 |       8821 |       9219 |       8734
